word,typo_tokens,splitted_typo_tokens,typo_type,same_token_num,same_token_num2,freq,freq_quantile,word_len,typo_word_len
prediction,prejdiction,"['pre', 'j', 'diction']",insertion,True,True,116,2,10,11
regular,regulac,"['re', 'gu', 'lac']",substitution,True,True,79,2,7,7
like,livke,"['liv', 'ke']",insertion,True,True,69,2,4,5
bag,bg,"['b', 'g']",deletion,True,True,129,2,3,2
exterior,exterhior,"['ext', 'e', 'rh', 'ior']",insertion,False,False,57,2,8,9
soon,sgon,"['s', 'gon']",substitution,True,True,79,2,4,4
boot,boog,"['bo', 'og']",substitution,True,True,58,2,4,4
sharing,saring,"['s', 'ari', 'ng']",deletion,True,True,49,2,7,6
escape,esape,"['es', 'ape']",deletion,True,True,152,2,6,5
inclusion,incsusion,"['inc', 's', 'usion']",substitution,False,False,142,2,9,9
demo,deo,"['de', 'o']",deletion,True,True,131,2,4,3
shelter,shelwer,"['s', 'hel', 'wer']",substitution,False,True,151,2,7,7
backing,bacwking,"['b', 'ac', 'w', 'king']",insertion,False,False,147,2,7,8
pride,pkride,"['pk', 'ride']",insertion,False,True,71,2,5,6
somebody,somebodw,"['som', 'eb', 'od', 'w']",substitution,False,True,52,2,8,8
harm,har,"['ha', 'r']",deletion,False,False,55,2,4,3
gradient,gradienjt,"['g', 'ra', 'die', 'n', 'jt']",insertion,True,True,67,2,8,9
outline,outyline,"['out', 'yl', 'ine']",insertion,True,True,68,2,7,8
chosen,choen,"['cho', 'en']",deletion,True,True,55,2,6,5
gig,gi,"['g', 'i']",deletion,False,False,53,2,3,2
musical,musicazl,"['mu', 'si', 'c', 'az', 'l']",insertion,False,False,95,2,7,8
complement,complemment,"['comple', 'mm', 'ent']",insertion,False,False,62,2,10,11
module,moduhe,"['mod', 'uh', 'e']",substitution,True,True,158,2,6,6
variable,vaiable,"['va', 'i', 'abl', 'e']",deletion,True,True,125,2,8,7
military,militry,"['m', 'ili', 'try']",deletion,False,False,84,2,8,7
detection,detecsion,"['det', 'ec', 's', 'i', 'on']",substitution,False,False,78,2,9,9
testing,taesting,"['t', 'a', 'e', 's', 'ting']",insertion,True,True,123,2,7,8
fighting,fiighting,"['f', 'i', 'ight', 'i', 'ng']",insertion,False,False,114,2,8,9
cloth,clowth,"['cl', 'ow', 'th']",insertion,True,True,111,2,5,6
compression,comression,"['com', 'r', 'ession']",deletion,True,True,58,2,11,10
equilibrium,equiliwrium,"['eq', 'u', 'ili', 'wr', 'ium']",substitution,False,False,54,2,11,11
feed,feedd,"['feed', 'd']",insertion,True,True,155,2,4,5
nobody,noody,"['no', 'ody']",deletion,False,False,113,2,6,5
dust,duat,"['du', 'at']",substitution,False,False,138,2,4,4
confusion,confuslon,"['c', 'on', 'f', 'us', 'lon']",substitution,False,False,110,2,9,9
graph,grnaph,"['gr', 'na', 'ph']",insertion,True,True,149,2,5,6
sympathy,sympatwhy,"['s', 'ym', 'pat', 'why']",insertion,False,False,71,2,8,9
thick,thik,"['th', 'ik']",deletion,False,False,68,2,5,4
removal,removl,"['rem', 'o', 'vl']",deletion,False,False,163,2,7,6
passion,pssion,"['p', 'ss', 'ion']",deletion,False,False,142,2,7,6
bound,bounnd,"['b', 'oun', 'nd']",insertion,True,True,131,2,5,6
peer,peea,"['pe', 'ea']",substitution,True,True,160,2,4,4
scoring,scorrng,"['sc', 'orr', 'ng']",substitution,False,False,98,2,7,7
sensor,sensox,"['se', 'ns', 'ox']",substitution,True,True,90,2,6,6
magnet,muagnet,"['mu', 'agnet']",insertion,False,False,55,2,6,7
voltage,votage,"['v', 'ot', 'age']",deletion,False,False,124,2,7,6
spite,sepite,"['se', 'p', 'ite']",insertion,False,True,111,2,5,6
networking,networtking,"['ne', 't', 'wor', 't', 'king']",insertion,False,False,50,2,10,11
mud,muyd,"['mu', 'yd']",insertion,False,False,67,2,3,4
button,butgton,"['but', 'gt', 'on']",insertion,True,True,169,3,6,7
strategy,straegy,"['stra', 'egy']",deletion,True,True,420,3,8,7
stroke,staoke,"['sta', 'o', 'ke']",substitution,True,True,227,3,6,6
accident,acident,"['a', 'c', 'ide', 'nt']",deletion,False,False,411,3,8,7
shoulder,shouller,"['sh', 'o', 'u', 'lle', 'r']",substitution,False,False,234,3,8,8
signing,signng,"['si', 'gn', 'ng']",deletion,False,False,164,3,7,6
phone,phne,"['ph', 'ne']",deletion,True,True,384,3,5,4
selection,selectiox,"['s', 'elect', 'io', 'x']",substitution,True,True,428,3,9,9
identification,identificaion,"['i', 'den', 'ti', 'fica', 'ion']",deletion,True,True,183,3,14,13
cup,cu,"['c', 'u']",deletion,True,True,260,3,3,2
trip,trihp,"['tri', 'hp']",insertion,True,True,394,3,4,5
rear,rea,"['r', 'ea']",deletion,True,True,179,3,4,3
skill,skicl,"['ski', 'cl']",substitution,True,True,450,3,5,5
operating,operatinp,"['o', 'pe', 'ra', 'ti', 'np']",substitution,False,False,190,3,9,9
strength,srength,"['sr', 'ength']",deletion,True,True,329,3,8,7
sense,sensge,"['sens', 'g', 'e']",insertion,True,True,417,3,5,6
balance,bblance,"['b', 'bl', 'an', 'ce']",substitution,True,True,344,3,7,7
trust,truct,"['tr', 'uct']",substitution,True,True,194,3,5,5
bullet,bulolet,"['b', 'ulo', 'l', 'et']",insertion,True,True,199,3,6,7
completion,compltion,"['com', 'pl', 'tion']",deletion,True,True,311,3,10,9
tale,tfle,"['tf', 'le']",substitution,False,False,269,3,4,4
deck,ddck,"['dd', 'ck']",substitution,True,True,250,3,4,4
interval,intrval,"['int', 'r', 'val']",deletion,True,True,168,3,8,7
presentation,preentation,"['pre', 'entation']",deletion,True,True,228,3,12,11
pain,pan,"['p', 'an']",deletion,True,True,247,3,4,3
cinema,cieema,"['cie', 'em', 'a']",substitution,False,False,276,3,6,6
advice,adviee,"['adv', 'i', 'ee']",substitution,False,False,189,3,6,6
tank,tark,"['tar', 'k']",substitution,True,True,380,3,4,4
criticism,crticism,"['c', 'rt', 'i', 'cis', 'm']",deletion,False,True,384,3,9,8
focus,focugs,"['f', 'oc', 'ugs']",insertion,True,True,434,3,5,6
transition,transttion,"['trans', 't', 'ti', 'o', 'n']",substitution,True,True,274,3,10,10
ton,tn,"['t', 'n']",deletion,True,True,255,3,3,2
include,includ,"['inc', 'l', 'ud']",deletion,True,True,168,3,7,6
grant,grcant,"['gr', 'can', 't']",insertion,True,True,306,3,5,6
invasion,inviasion,"['inv', 'ias', 'ion']",insertion,False,False,412,3,8,9
regiment,regimen,"['re', 'gi', 'men']",deletion,False,True,387,3,8,7
spirit,spirrit,"['s', 'pi', 'rr', 'it']",insertion,True,True,286,3,6,7
pop,poep,"['po', 'ep']",insertion,True,True,382,3,3,4
tail,tai,"['ta', 'i']",deletion,True,True,244,3,4,3
wood,woo,"['w', 'oo']",deletion,True,True,427,3,4,3
slave,save,"['sa', 've']",deletion,True,True,289,3,5,4
hip,hi,"['h', 'i']",deletion,True,True,303,3,3,2
ownership,ownersip,"['own', 'er', 's', 'i', 'p']",deletion,True,True,421,3,9,8
hundred,hundrefd,"['h', 'un', 'dr', 'ef', 'd']",insertion,False,False,287,3,7,8
salt,svlt,"['sv', 'lt']",substitution,True,True,198,3,4,4
pit,peit,"['pe', 'it']",insertion,True,True,188,3,3,4
atmosphere,atmosphmere,"['at', 'mos', 'p', 'hm', 'ere']",insertion,False,False,192,3,10,11
installation,installatgon,"['inst', 'alla', 't', 'go', 'n']",substitution,True,True,256,3,12,12
recognition,recognitiozn,"['rec', 'ogn', 'iti', 'o', 'zn']",insertion,False,False,399,3,11,12
coin,croin,"['cro', 'in']",insertion,True,True,203,3,4,5
noise,novse,"['nov', 'se']",substitution,True,True,195,3,5,5
visit,viset,"['vi', 'set']",substitution,True,True,387,3,5,5
consumer,consummr,"['cons', 'um', 'm', 'r']",substitution,True,True,254,3,8,8
glass,gleass,"['gle', 'as', 's']",insertion,True,True,345,3,5,6
truth,trut,"['t', 'rut']",deletion,True,True,234,3,5,4
understanding,understaoding,"['und', 'er', 'st', 'a', 'oding']",substitution,False,False,246,3,13,13
kilometer,kiometer,"['ki', 'o', 'me', 'ter']",deletion,False,False,184,3,9,8
back,bak,"['b', 'ak']",deletion,True,True,359,3,4,3
mention,meintion,"['m', 'ei', 'nt', 'i', 'on']",insertion,True,True,285,3,7,8
input,ifnput,"['i', 'fn', 'put']",insertion,True,True,189,3,5,6
reader,rnader,"['rn', 'a', 'der']",substitution,True,True,242,3,6,6
secretary,secredary,"['se', 'c', 'red', 'ar', 'y']",substitution,False,False,406,3,9,9
thought,tought,"['t', 'ought']",deletion,True,True,219,3,7,6
domain,dkmain,"['dk', 'm', 'ain']",substitution,True,True,409,3,6,6
wind,winud,"['win', 'ud']",insertion,True,True,471,3,4,5
visitor,visjitor,"['vis', 'j', 'i', 't', 'or']",insertion,True,True,434,3,7,8
moth,mqoth,"['mq', 'oth']",insertion,False,False,314,3,4,5
row,rw,"['r', 'w']",deletion,True,True,300,3,3,2
logo,log,"['lo', 'g']",deletion,True,True,243,3,4,3
dog,dg,"['d', 'g']",deletion,True,True,421,3,3,2
dimension,dimeension,"['di', 'mee', 'ns', 'io', 'n']",insertion,True,True,269,3,9,10
racing,racinq,"['ra', 'cin', 'q']",substitution,False,False,218,3,6,6
parliament,parliameqt,"['par', 'li', 'ame', 'q', 't']",substitution,False,True,291,3,10,10
poetry,poezry,"['po', 'ez', 'ry']",substitution,False,False,401,3,6,6
stem,sdtem,"['sd', 'tem']",insertion,True,True,201,3,4,5
delay,deay,"['de', 'ay']",deletion,True,True,181,3,5,4
habitat,habita,"['hab', 'it', 'a']",deletion,False,False,308,3,7,6
valley,vallepy,"['va', 'll', 'ep', 'y']",insertion,False,False,417,3,6,7
towards,towaads,"['t', 'owa', 'a', 'ds']",substitution,False,False,503,3,7,7
collaboration,colhaboration,"['col', 'h', 'ab', 'oration']",substitution,False,False,416,3,13,13
asset,axset,"['ax', 'set']",substitution,True,True,350,3,5,5
planning,plenning,"['p', 'l', 'enn', 'ing']",substitution,False,False,278,3,8,8
danger,dbnger,"['db', 'n', 'ger']",substitution,True,True,178,3,6,6
archive,arehive,"['ar', 'eh', 'ive']",substitution,True,True,202,3,7,7
specification,specificatin,"['spe', 'ci', 'fic', 'atin']",deletion,False,False,176,3,13,12
capture,captre,"['ca', 'p', 'tre']",deletion,True,True,244,3,7,6
column,colujmn,"['co', 'l', 'uj', 'mn']",insertion,True,True,383,3,6,7
phrase,pdhrase,"['p', 'dh', 'ras', 'e']",insertion,True,True,318,3,6,7
affair,affdir,"['aff', 'd', 'ir']",substitution,False,True,455,3,6,6
briefly,briefln,"['br', 'ie', 'fl', 'n']",substitution,False,True,254,3,7,7
restriction,restiction,"['re', 'st', 'iction']",deletion,True,True,249,3,11,10
cousin,cosin,"['cos', 'in']",deletion,False,False,304,3,6,5
peak,pak,"['p', 'ak']",deletion,True,True,330,3,4,3
strip,stip,"['st', 'ip']",deletion,True,True,195,3,5,4
companion,compwanion,"['c', 'omp', 'wan', 'i', 'on']",insertion,False,False,219,3,9,10
closing,cloing,"['clo', 'ing']",deletion,True,True,174,3,7,6
crowd,crozwd,"['c', 'roz', 'wd']",insertion,False,True,274,3,5,6
guard,gvuard,"['g', 'vu', 'ard']",insertion,True,True,382,3,5,6
suit,sukt,"['su', 'kt']",substitution,True,True,191,3,4,4
learning,learnicg,"['learn', 'ic', 'g']",substitution,True,True,228,3,8,8
resistance,rsistance,"['rs', 'istance']",deletion,False,False,322,3,10,9
disc,dic,"['d', 'ic']",deletion,True,True,211,3,4,3
manuscript,manucript,"['m', 'a', 'nu', 'cript']",deletion,False,True,462,3,10,9
commission,commisson,"['com', 'm', 'is', 'son']",deletion,True,True,434,3,10,9
sort,soort,"['so', 'ort']",insertion,True,True,169,3,4,5
something,somerthing,"['som', 'ert', 'hing']",insertion,True,True,457,3,9,10
independence,indeendence,"['in', 'de', 'e', 'nd', 'ence']",deletion,False,False,445,3,12,11
delivery,delivesry,"['del', 'i', 've', 'sr', 'y']",insertion,True,True,248,3,8,9
bulk,bulo,"['bu', 'lo']",substitution,True,True,172,3,4,4
baby,bab,"['b', 'ab']",deletion,True,True,205,3,4,3
aim,aoim,"['ao', 'im']",insertion,True,True,212,3,3,4
past,pasqt,"['pas', 'qt']",insertion,True,True,300,3,4,5
genre,gepre,"['ge', 'pre']",substitution,True,True,352,3,5,5
wine,winhe,"['win', 'he']",insertion,True,True,192,3,4,5
client,clienr,"['cli', 'en', 'r']",substitution,True,True,175,3,6,6
programming,programmin,"['pro', 'gra', 'm', 'mi', 'n']",deletion,True,True,389,3,11,10
chair,cmhair,"['cm', 'h', 'air']",insertion,True,True,341,3,5,6
option,ogtion,"['og', 't', 'ion']",substitution,True,True,485,3,6,6
crisis,crislis,"['cr', 'is', 'l', 'is']",insertion,False,False,386,3,6,7
adaptation,axaptation,"['ax', 'a', 'p', 't', 'ation']",substitution,False,False,346,3,10,10
break,bgreak,"['bg', 'rea', 'k']",insertion,True,True,288,3,5,6
fort,folrt,"['fol', 'rt']",insertion,True,True,340,3,4,5
discipline,discipling,"['dis', 'cip', 'l', 'i', 'ng']",substitution,False,False,204,3,10,10
implementation,implementatiohn,"['impl', 'e', 'ment', 'ati', 'ohn']",insertion,True,True,252,3,14,15
whole,whoe,"['wh', 'oe']",deletion,True,True,217,3,5,4
shift,sift,"['si', 'ft']",deletion,True,True,228,3,5,4
help,hexp,"['hex', 'p']",substitution,True,True,470,3,4,4
verb,vrb,"['v', 'rb']",deletion,True,True,233,3,4,3
draft,draf,"['dra', 'f']",deletion,True,True,424,3,5,4
speaker,speakber,"['sp', 'ea', 'k', 'be', 'r']",insertion,True,True,317,3,7,8
skin,sgkin,"['sg', 'kin']",insertion,True,True,229,3,4,5
communication,communination,"['co', 'mm', 'uni', 'nat', 'ion']",substitution,True,True,503,3,13,13
entrance,entramnce,"['entr', 'a', 'mn', 'ce']",insertion,False,False,434,3,8,9
choice,choiuce,"['ch', 'oi', 'u', 'ce']",insertion,True,True,411,3,6,7
phase,pase,"['pa', 'se']",deletion,True,True,487,3,5,4
associate,agssociate,"['ags', 'so', 'c', 'iate']",insertion,True,True,212,3,9,10
administrator,administrvtor,"['admin', 'ist', 'r', 'v', 'tor']",substitution,True,True,246,3,13,13
cut,cudt,"['cu', 'dt']",insertion,True,True,269,3,3,4
web,weq,"['we', 'q']",substitution,True,True,234,3,3,3
battery,batteqry,"['bat', 't', 'e', 'q', 'ry']",insertion,True,True,374,3,7,8
sign,srign,"['sr', 'ign']",insertion,True,True,565,4,4,5
couple,cople,"['co', 'ple']",deletion,False,False,839,4,6,5
defeat,defeht,"['d', 'efe', 'ht']",substitution,False,False,529,4,6,6
recording,recoring,"['re', 'cor', 'ing']",deletion,False,False,793,4,9,8
train,trai,"['tr', 'ai']",deletion,True,True,1274,4,5,4
province,provhnce,"['prov', 'hn', 'ce']",substitution,True,True,1090,4,8,8
top,tep,"['te', 'p']",substitution,True,True,580,4,3,3
knowledge,knowlede,"['know', 'l', 'ede']",deletion,True,True,594,4,9,8
forest,foret,"['fore', 't']",deletion,True,True,624,4,6,5
establishment,establishement,"['est', 'ab', 'lish', 'emen', 't']",insertion,False,False,1904,4,13,14
others,omthers,"['om', 'thers']",insertion,True,True,1697,4,6,7
weapon,weampon,"['we', 'amp', 'on']",insertion,True,True,643,4,6,7
target,targez,"['tar', 'ge', 'z']",substitution,True,True,694,4,6,6
second,secod,"['sec', 'od']",deletion,True,True,539,4,6,5
assistant,aszsistant,"['as', 'zs', 'i', 'stan', 't']",insertion,True,True,621,4,9,10
difference,differece,"['d', 'iffe', 'rec', 'e']",deletion,True,True,607,4,10,9
score,scorxe,"['s', 'cor', 'xe']",insertion,True,True,933,4,5,6
competition,comketition,"['c', 'om', 'ke', 'tit', 'ion']",substitution,True,True,1854,4,11,11
duty,duy,"['d', 'uy']",deletion,False,False,670,4,4,3
publication,publicagion,"['pub', 'l', 'ica', 'g', 'ion']",substitution,True,True,1092,4,11,11
performance,peerformance,"['p', 'e', 'er', 'form', 'ance']",insertion,True,True,1983,4,11,12
fund,fuvd,"['fu', 'vd']",substitution,True,True,518,4,4,4
list,libst,"['libs', 't']",insertion,True,True,2267,4,4,5
sister,siaster,"['si', 'a', 'ste', 'r']",insertion,False,False,980,4,6,7
aircraft,airbraft,"['a', 'ir', 'b', 'ra', 'ft']",substitution,False,False,1439,4,8,8
formation,furmation,"['fur', 'm', 'a', 'tion']",substitution,True,True,768,4,9,9
interest,interst,"['in', 'ters', 't']",deletion,True,True,1363,4,8,7
management,managgment,"['man', 'ag', 'g', 'ment']",substitution,True,True,855,4,10,10
http,htt,"['h', 'tt']",deletion,True,True,634,4,4,3
mile,mible,"['mi', 'ble']",insertion,True,True,902,4,4,5
opportunity,oppotunity,"['o', 'ppo', 't', 'unity']",deletion,False,False,599,4,11,10
mother,mxother,"['mx', 'o', 'the', 'r']",insertion,True,True,1649,4,6,7
computer,computeu,"['comp', 'ut', 'e', 'u']",substitution,True,True,705,4,8,8
architecture,architectule,"['arch', 'ite', 'ct', 'ule']",substitution,True,True,679,4,12,12
individual,indivedual,"['ind', 'iv', 'ed', 'ual']",substitution,True,True,1056,4,10,10
supply,supplwy,"['supp', 'l', 'w', 'y']",insertion,True,True,665,4,6,7
addition,auddition,"['a', 'ud', 'd', 'ition']",insertion,False,False,1677,4,8,9
region,regioyn,"['reg', 'i', 'oy', 'n']",insertion,True,True,2332,4,6,7
bill,bil,"['b', 'il']",deletion,True,True,620,4,4,3
tradition,traditiov,"['tr', 'a', 'dit', 'io', 'v']",substitution,False,True,714,4,9,9
animal,animatl,"['ani', 'ma', 't', 'l']",insertion,True,True,652,4,6,7
executive,executize,"['ex', 'ec', 'uti', 'ze']",substitution,False,False,663,4,9,9
loss,loys,"['loy', 's']",substitution,True,True,1273,4,4,4
section,sectio,"['sec', 'ti', 'o']",deletion,True,True,1736,4,7,6
way,wa,"['w', 'a']",deletion,True,True,2371,4,3,2
water,waterr,"['wa', 't', 'err']",insertion,True,True,2468,4,5,6
hockey,hockeiy,"['h', 'ock', 'e', 'iy']",insertion,False,False,723,4,6,7
seat,soat,"['so', 'at']",substitution,True,True,1402,4,4,4
television,televisiohn,"['tel', 'e', 'vis', 'io', 'hn']",insertion,False,False,3285,4,10,11
support,slpport,"['sl', 'pport']",substitution,True,True,1688,4,7,7
unit,unigt,"['uni', 'gt']",insertion,True,True,2038,4,4,5
husband,husbannd,"['h', 'u', 'sb', 'ann', 'd']",insertion,False,False,920,4,7,8
mayor,mahor,"['ma', 'hor']",substitution,False,False,712,4,5,5
father,fwther,"['fw', 'ther']",substitution,True,True,2459,4,6,6
route,rout,"['ro', 'ut']",deletion,True,True,1043,4,5,4
position,positiin,"['po', 'si', 'ti', 'in']",substitution,True,True,2651,4,8,8
pressure,preossure,"['pre', 'oss', 'u', 're']",insertion,True,True,679,4,8,9
star,str,"['s', 'tr']",deletion,True,True,1200,4,4,3
centre,centyre,"['c', 'enty', 'r', 'e']",insertion,True,True,1005,4,6,7
response,responjse,"['r', 'es', 'pon', 'j', 'se']",insertion,True,True,929,4,8,9
poem,poeg,"['po', 'eg']",substitution,False,False,538,4,4,4
quality,qualizty,"['q', 'ual', 'iz', 't', 'y']",insertion,True,True,630,4,7,8
body,boyy,"['boy', 'y']",substitution,True,True,2182,4,4,4
content,cntent,"['cnt', 'en', 't']",deletion,True,True,613,4,7,6
statement,statemet,"['s', 'tat', 'em', 'et']",deletion,True,True,624,4,9,8
career,carer,"['care', 'r']",deletion,True,True,4492,4,6,5
center,cengter,"['c', 'eng', 'ter']",insertion,True,True,2598,4,6,7
project,proect,"['p', 'ro', 'ect']",deletion,True,True,2290,4,7,6
challenge,challpnge,"['cha', 'l', 'lp', 'ng', 'e']",substitution,True,True,518,4,9,9
highway,highwau,"['high', 'w', 'au']",substitution,False,False,588,4,7,7
party,partjy,"['part', 'j', 'y']",insertion,True,True,2349,4,5,6
gun,gusn,"['gu', 'sn']",insertion,True,True,1033,4,3,4
model,mpdel,"['mp', 'del']",substitution,True,True,1650,4,5,5
health,hialth,"['hi', 'alth']",substitution,True,True,1322,4,6,6
youth,youh,"['yo', 'uh']",deletion,False,False,739,4,5,4
part,prt,"['pr', 't']",deletion,True,True,7699,4,4,3
protest,protent,"['p', 'r', 'oten', 't']",substitution,False,True,556,4,7,7
food,fnood,"['fn', 'ood']",insertion,True,True,884,4,4,5
war,wai,"['wa', 'i']",substitution,True,True,2342,4,3,3
time,tnme,"['tn', 'me']",substitution,True,True,11270,4,4,4
sector,sqctor,"['s', 'q', 'ctor']",substitution,True,True,504,4,6,6
king,kin,"['k', 'in']",deletion,True,True,865,4,4,3
bridge,brydge,"['br', 'yd', 'ge']",substitution,True,True,906,4,6,6
critic,cgitic,"['cgi', 'ti', 'c']",substitution,False,False,799,4,6,6
master,msaster,"['ms', 'aster']",insertion,True,True,812,4,6,7
science,scnence,"['sc', 'nen', 'c', 'e']",substitution,True,True,1281,4,7,7
traffic,traftic,"['t', 'r', 'aft', 'ic']",substitution,True,True,559,4,7,7
silver,siler,"['sil', 'er']",deletion,True,True,550,4,6,5
tournament,tourtnament,"['to', 'ur', 't', 'na', 'ment']",insertion,True,True,1611,4,10,11
standard,standavrd,"['st', 'and', 'a', 'vr', 'd']",insertion,True,True,723,4,8,9
age,ae,"['a', 'e']",deletion,True,True,3557,4,3,2
money,monry,"['mon', 'ry']",substitution,True,True,953,4,5,5
deal,decal,"['de', 'cal']",insertion,True,True,772,4,4,5
decision,decisio,"['de', 'c', 'is', 'io']",deletion,True,True,1021,4,8,7
website,websixe,"['web', 'six', 'e']",substitution,True,True,1046,4,7,7
news,newy,"['ne', 'wy']",substitution,True,True,742,4,4,4
action,actkion,"['ac', 'tk', 'i', 'on']",insertion,True,True,1665,4,6,7
example,exampele,"['ex', 'a', 'mp', 'e', 'le']",insertion,True,True,2124,4,7,8
cancer,cance,"['can', 'ce']",deletion,False,False,693,4,6,5
training,trailing,"['t', 'ra', 'il', 'in', 'g']",substitution,True,True,1132,4,8,8
hospital,hosital,"['h', 'os', 'ita', 'l']",deletion,True,True,917,4,8,7
vocal,vomcal,"['vo', 'mc', 'al']",insertion,False,True,1284,4,5,6
situation,siuation,"['si', 'ua', 'ti', 'on']",deletion,False,False,653,4,9,8
limit,litit,"['li', 'tit']",substitution,True,True,1205,4,5,5
line,ltne,"['lt', 'ne']",substitution,True,True,3737,4,4,4
production,productio,"['prod', 'uct', 'io']",deletion,True,True,2575,4,10,9
actor,acor,"['a', 'cor']",deletion,True,True,2000,4,5,4
end,enj,"['en', 'j']",substitution,True,True,3697,4,3,3
bishop,bishtop,"['bis', 'h', 'top']",insertion,True,True,694,4,6,7
title,ttle,"['tt', 'le']",deletion,True,True,3131,4,5,4
organisation,organsation,"['org', 'ans', 'a', 'ti', 'on']",deletion,True,True,523,4,12,11
influence,inflzence,"['inf', 'l', 'z', 'ence']",substitution,False,False,972,4,9,9
professor,profesor,"['pro', 'fe', 's', 'or']",deletion,False,False,1082,4,9,8
hand,hnd,"['hn', 'd']",deletion,True,True,1226,4,4,3
bar,ba,"['b', 'a']",deletion,True,True,548,4,3,2
religion,religijn,"['r', 'eli', 'gi', 'j', 'n']",substitution,False,False,507,4,8,8
connection,connetion,"['con', 'n', 'et', 'i', 'on']",deletion,True,True,589,4,10,9
window,windw,"['wind', 'w']",deletion,True,True,552,4,6,5
source,soure,"['s', 'oure']",deletion,True,True,1692,4,6,5
air,asr,"['a', 'sr']",substitution,True,True,1094,4,3,3
name,nme,"['nm', 'e']",deletion,True,True,5841,4,4,3
majority,maqority,"['ma', 'q', 'or', 'it', 'y']",substitution,False,False,879,4,8,8
rating,rajing,"['raj', 'ing']",substitution,True,True,586,4,6,6
experience,experiegce,"['exp', 'eri', 'eg', 'ce']",substitution,True,True,948,4,10,10
winner,winrner,"['wi', 'n', 'r', 'ner']",insertion,True,True,1602,4,6,7
engineering,engineerig,"['engine', 'e', 'rig']",deletion,True,True,691,4,11,10
store,sore,"['s', 'ore']",deletion,True,True,858,4,5,4
location,locatio,"['lo', 'cat', 'i', 'o']",deletion,True,True,1382,4,8,7
fact,fgact,"['fg', 'act']",insertion,True,True,950,4,4,5
book,boo,"['bo', 'o']",deletion,True,True,4191,4,4,3
campus,camplus,"['camp', 'lus']",insertion,False,False,649,4,6,7
male,mle,"['m', 'le']",deletion,True,True,2402,4,4,3
adult,adulg,"['adu', 'lg']",substitution,True,True,602,4,5,5
parish,pariksh,"['pa', 'rik', 's', 'h']",insertion,False,True,698,4,6,7
player,pllayer,"['pl', 'la', 'yer']",insertion,True,True,12022,4,6,7
study,sutudy,"['su', 'tu', 'dy']",insertion,True,True,2577,4,5,6
goal,gnal,"['gn', 'al']",substitution,True,True,2129,4,4,4
woman,wodan,"['wo', 'dan']",substitution,True,True,5966,4,5,5
generation,generatiot,"['ge', 'ne', 'r', 'ati', 'ot']",substitution,True,True,608,4,10,10
night,nigt,"['n', 'igt']",deletion,True,True,1057,4,5,4
