word,typo_tokens,splitted_typo_tokens,typo_type,same_token_num,same_token_num2,freq,freq_quantile,word_len,typo_word_len
rod,rnd,"['r', 'nd']",substitution,True,True,107,2,3,3
delta,delt,"['de', 'lt']",deletion,True,True,45,2,5,4
quota,quta,"['qu', 'ta']",deletion,False,True,52,2,5,4
enzyme,enzym,"['enz', 'ym']",deletion,False,True,116,2,6,5
highlight,highlkight,"['high', 'l', 'k', 'ight']",insertion,True,True,128,2,9,10
chor,cgor,"['cg', 'or']",substitution,False,True,55,2,4,4
projection,projectson,"['pro', 'je', 'cts', 'o', 'n']",substitution,True,True,126,2,10,10
salary,salcary,"['sal', 'c', 'ary']",insertion,False,True,112,2,6,7
reach,reazch,"['rea', 'zc', 'h']",insertion,True,True,112,2,5,6
upgrade,uggrade,"['ug', 'g', 'rade']",substitution,True,True,87,2,7,7
layout,layot,"['lay', 'ot']",deletion,True,True,113,2,6,5
del,de,"['d', 'e']",deletion,True,True,89,2,3,2
close,clpose,"['cl', 'po', 'se']",insertion,True,True,100,2,5,6
terror,teerror,"['tee', 'rr', 'or']",insertion,True,True,65,2,6,7
ray,ra,"['r', 'a']",deletion,True,True,87,2,3,2
parameter,paramter,"['pa', 'ra', 'mt', 'er']",deletion,True,True,125,2,9,8
prefix,prefrx,"['pref', 'rx']",substitution,True,True,59,2,6,6
arch,arech,"['are', 'ch']",insertion,True,True,131,2,4,5
deployment,depyoyment,"['dep', 'yo', 'yme', 'nt']",substitution,True,True,114,2,10,10
startup,startu,"['star', 'tu']",deletion,True,True,45,2,7,6
ran,rzn,"['rz', 'n']",substitution,True,True,50,2,3,3
evaluation,evaluatin,"['e', 'v', 'alu', 'atin']",deletion,True,True,121,2,10,9
banana,banna,"['b', 'anna']",deletion,False,True,44,2,6,5
deadline,dexdline,"['de', 'x', 'd', 'l', 'ine']",substitution,False,True,76,2,8,8
setup,setsp,"['set', 'sp']",substitution,True,True,46,2,5,5
nest,nwest,"['nw', 'est']",insertion,True,True,47,2,4,5
chemist,chemis,"['ch', 'e', 'mis']",deletion,False,True,133,2,7,6
soon,soo,"['so', 'o']",deletion,True,True,79,2,4,3
container,ccntainer,"['c', 'cn', 'tain', 'e', 'r']",substitution,True,True,100,2,9,9
outline,oiutline,"['o', 'i', 'ut', 'line']",insertion,True,True,68,2,7,8
proxy,ptoxy,"['pt', 'oxy']",substitution,True,True,43,2,5,5
trim,tri,"['tr', 'i']",deletion,True,True,55,2,4,3
fin,fvn,"['fv', 'n']",substitution,True,True,123,2,3,3
reverse,rverse,"['r', 'verse']",deletion,True,True,79,2,7,6
habit,habiot,"['hab', 'io', 't']",insertion,True,True,120,2,5,6
terrain,terrin,"['te', 'r', 'rin']",deletion,True,True,84,2,7,6
general,generkl,"['g', 'en', 'erk', 'l']",substitution,True,True,332,3,7,7
include,ienclude,"['ien', 'cl', 'ude']",insertion,True,True,168,3,7,8
interface,inmerface,"['in', 'me', 'rf', 'ace']",substitution,True,True,207,3,9,9
electron,electrof,"['el', 'ec', 'tr', 'of']",substitution,True,True,219,3,8,8
translator,transltor,"['tr', 'an', 'slt', 'o', 'r']",deletion,False,True,203,3,10,9
custom,custotm,"['cust', 'ot', 'm']",insertion,True,True,232,3,6,7
tank,tiank,"['ti', 'ank']",insertion,True,True,380,3,4,5
grammar,graammar,"['g', 'r', 'aa', 'mm', 'ar']",insertion,True,True,138,3,7,8
marketing,matketing,"['m', 'atk', 'eting']",substitution,False,True,222,3,9,9
grant,grat,"['g', 'rat']",deletion,True,True,306,3,5,4
confidence,cnfidence,"['cn', 'fi', 'de', 'nce']",deletion,True,True,163,3,10,9
domain,dkomain,"['dk', 'oma', 'in']",insertion,True,True,409,3,6,7
inscription,inwscription,"['i', 'nw', 's', 'cription']",insertion,False,True,207,3,11,12
realm,replm,"['rep', 'lm']",substitution,False,True,139,3,5,5
pole,posle,"['pos', 'le']",insertion,True,True,158,3,4,5
jet,jt,"['j', 't']",deletion,True,True,153,3,3,2
declaration,decflaration,"['dec', 'f', 'la', 'ra', 'tion']",insertion,True,True,167,3,11,12
clip,cslip,"['cs', 'lip']",insertion,True,True,160,3,4,5
hole,hoole,"['ho', 'ole']",insertion,True,True,223,3,4,5
out,ont,"['o', 'nt']",substitution,True,True,139,3,3,3
weather,weathr,"['we', 'a', 'thr']",deletion,True,True,305,3,7,6
phone,phhone,"['ph', 'hone']",insertion,True,True,384,3,5,6
instruction,inistruction,"['in', 'istr', 'u', 'ction']",insertion,True,True,289,3,11,12
pay,pday,"['pd', 'ay']",insertion,True,True,147,3,3,4
blog,bdog,"['bd', 'og']",substitution,True,True,175,3,4,4
assessment,asmessment,"['a', 's', 'mess', 'm', 'ent']",substitution,False,True,212,3,10,10
bow,bo,"['b', 'o']",deletion,True,True,139,3,3,2
insurance,insuranc,"['i', 'n', 's', 'ur', 'anc']",deletion,False,True,198,3,9,8
following,foollowing,"['f', 'o', 'oll', 'owi', 'ng']",insertion,True,True,226,3,9,10
lane,lyne,"['lyn', 'e']",substitution,False,True,160,3,4,4
key,ke,"['k', 'e']",deletion,True,True,267,3,3,2
storage,stgorage,"['s', 't', 'gor', 'age']",insertion,True,True,280,3,7,8
punk,puk,"['pu', 'k']",deletion,True,True,134,3,4,3
qualification,qualifichtion,"['qual', 'ifi', 'cht', 'ion']",substitution,False,True,343,3,13,13
currency,cyurrency,"['cy', 'urrency']",insertion,True,True,150,3,8,9
pit,pjit,"['p', 'jit']",insertion,True,True,188,3,3,4
bed,beu,"['b', 'eu']",substitution,True,True,253,3,3,3
delay,deeay,"['dee', 'ay']",substitution,True,True,181,3,5,5
whole,whcle,"['wh', 'cle']",substitution,True,True,217,3,5,5
processing,proceswsing,"['pro', 'ce', 'sw', 's', 'ing']",insertion,True,True,161,3,10,11
request,rgequest,"['rg', 'e', 'qu', 'es', 't']",insertion,True,True,380,3,7,8
conversation,conversatlion,"['conv', 'ers', 'at', 'lion']",insertion,True,True,160,3,12,13
task,tasj,"['tas', 'j']",substitution,True,True,370,3,4,4
answer,anewer,"['an', 'ewe', 'r']",substitution,True,True,167,3,6,6
crop,cro,"['c', 'ro']",deletion,False,True,207,3,4,3
transaction,transacton,"['t', 'r', 'ans', 'act', 'on']",deletion,True,True,158,3,11,10
outcome,otcome,"['ot', 'come']",deletion,True,True,167,3,7,6
keyboard,keybord,"['key', 'b', 'or', 'd']",deletion,True,True,346,3,8,7
orbit,orjit,"['or', 'jit']",substitution,True,True,177,3,5,5
advisor,advisgr,"['ad', 'vi', 's', 'gr']",substitution,False,True,174,3,7,7
gender,genhder,"['gen', 'hd', 'e', 'r']",insertion,True,True,448,3,6,7
internet,intenet,"['i', 'n', 'te', 'net']",deletion,True,True,176,3,8,7
aid,aih,"['ai', 'h']",substitution,True,True,352,3,3,3
existence,existnce,"['e', 'xi', 's', 't', 'nce']",deletion,True,True,408,3,9,8
pass,pasps,"['pas', 'ps']",insertion,True,True,200,3,4,5
sense,sens,"['sen', 's']",deletion,True,True,417,3,5,4
procedure,procdure,"['pr', 'oc', 'd', 'ur', 'e']",deletion,True,True,285,3,9,8
junction,junctiwon,"['jun', 'ct', 'i', 'wo', 'n']",insertion,False,True,261,3,8,9
sponsor,spynsor,"['spy', 'n', 's', 'or']",substitution,False,True,150,3,7,7
heat,hfeat,"['hf', 'eat']",insertion,True,True,366,3,4,5
symbol,sypmbol,"['s', 'yp', 'mb', 'ol']",insertion,True,True,398,3,6,7
plain,paain,"['pa', 'ain']",substitution,True,True,172,3,5,5
mouse,moyuse,"['m', 'oy', 'use']",insertion,True,True,149,3,5,6
observation,observatgion,"['observ', 'at', 'g', 'i', 'on']",insertion,True,True,331,3,11,12
spirit,spirt,"['sp', 'irt']",deletion,True,True,286,3,6,5
animation,aqnimation,"['a', 'qn', 'im', 'at', 'ion']",insertion,True,True,222,3,9,10
creature,creaturie,"['c', 're', 'atur', 'ie']",insertion,False,False,149,3,8,9
cent,cen,"['c', 'en']",deletion,True,True,165,3,4,3
bottom,bttom,"['bt', 'tom']",deletion,True,True,259,3,6,5
stretch,stretcoh,"['stre', 't', 'c', 'o', 'h']",insertion,True,True,145,3,7,8
fluid,fuid,"['f', 'uid']",deletion,True,True,169,3,5,4
profile,profle,"['pro', 'f', 'le']",deletion,True,True,430,3,7,6
moment,moent,"['mo', 'ent']",deletion,True,True,354,3,6,5
motor,moto,"['mo', 'to']",deletion,True,True,264,3,5,4
lesson,lcsson,"['lc', 'sson']",substitution,False,True,198,3,6,6
mode,moae,"['mo', 'ae']",substitution,True,True,306,3,4,4
item,itm,"['it', 'm']",deletion,True,True,394,3,4,3
guide,guidq,"['gui', 'dq']",substitution,True,True,184,3,5,5
path,patkh,"['pat', 'kh']",insertion,True,True,353,3,4,5
pas,paws,"['p', 'aws']",insertion,True,True,261,3,3,4
tribute,triute,"['tri', 'u', 'te']",deletion,False,False,197,3,7,6
threat,thrert,"['thr', 'er', 't']",substitution,True,True,418,3,6,6
occasion,occsion,"['o', 'c', 'cs', 'ion']",deletion,True,True,444,3,8,7
measurement,measuremnt,"['measure', 'mnt']",deletion,True,True,203,3,11,10
arena,arna,"['arn', 'a']",deletion,False,True,153,3,5,4
nickname,nicknams,"['nick', 'na', 'ms']",substitution,False,True,144,3,8,8
mark,mak,"['m', 'ak']",deletion,True,True,297,3,4,3
vol,vopl,"['v', 'opl']",insertion,True,True,171,3,3,4
leaf,lef,"['le', 'f']",deletion,True,True,400,3,4,3
integration,integraton,"['int', 'e', 'gra', 'ton']",deletion,True,True,156,3,11,10
export,exoport,"['e', 'x', 'opor', 't']",insertion,True,True,217,3,6,7
ranking,rnking,"['rn', 'king']",deletion,True,True,260,3,7,6
fault,faurlt,"['f', 'aur', 'lt']",insertion,True,True,232,3,5,6
gallery,galcery,"['g', 'a', 'lc', 'ery']",substitution,True,True,349,3,7,7
cap,czp,"['cz', 'p']",substitution,True,True,272,3,3,3
installation,instpllation,"['ins', 't', 'pll', 'ation']",substitution,True,True,256,3,12,12
tone,tose,"['t', 'ose']",substitution,True,True,339,3,4,4
split,scplit,"['scp', 'li', 't']",insertion,True,True,236,3,5,6
hero,herl,"['he', 'rl']",substitution,True,True,245,3,4,4
fruit,frupt,"['f', 'rupt']",substitution,True,True,442,3,5,5
ward,wara,"['wa', 'ra']",substitution,False,True,254,3,4,4
output,outdput,"['o', 'ut', 'dp', 'ut']",insertion,True,True,220,3,6,7
participant,participdnt,"['p', 'artic', 'ip', 'dn', 't']",substitution,False,True,446,3,11,11
pipe,pip,"['p', 'ip']",deletion,True,True,135,3,4,3
none,noxne,"['nox', 'ne']",insertion,True,True,426,3,4,5
occupation,occupatiovn,"['occup', 'a', 't', 'iov', 'n']",insertion,True,True,364,3,10,11
intelligence,intellibence,"['intel', 'lib', 'ence']",substitution,True,True,329,3,12,12
graduate,graduae,"['gr', 'ad', 'uae']",deletion,False,True,393,3,8,7
stay,staey,"['sta', 'ey']",insertion,True,True,145,3,4,5
stroke,sturoke,"['s', 't', 'u', 'roke']",insertion,True,True,227,3,6,7
corner,corrner,"['c', 'or', 'rne', 'r']",insertion,True,True,445,3,6,7
criminal,criminatl,"['cr', 'im', 'i', 'na', 'tl']",insertion,True,True,149,3,8,9
acre,acrp,"['ac', 'rp']",substitution,False,True,184,3,4,4
investment,igvestment,"['ig', 'ves', 't', 'men', 't']",substitution,False,True,374,3,10,10
past,pat,"['p', 'at']",deletion,True,True,300,3,4,3
fish,fsh,"['f', 'sh']",deletion,True,True,329,3,4,3
seed,sied,"['s', 'ied']",substitution,True,True,381,3,4,4
draft,drft,"['dr', 'ft']",deletion,True,True,424,3,5,4
fragment,frlgment,"['f', 'rl', 'gment']",substitution,True,True,175,3,8,8
strategy,strattgy,"['str', 'a', 'tt', 'g', 'y']",substitution,True,True,420,3,8,8
launch,lasnch,"['las', 'nc', 'h']",substitution,True,True,367,3,6,6
online,onljne,"['on', 'lj', 'ne']",substitution,True,True,368,3,6,6
constitution,consdtitution,"['cons', 'd', 'tit', 'ut', 'ion']",insertion,True,True,209,3,12,13
core,coe,"['co', 'e']",deletion,True,True,369,3,4,3
clock,cock,"['co', 'ck']",deletion,True,True,202,3,5,4
provider,provier,"['p', 'r', 'ovi', 'er']",deletion,True,True,242,3,8,7
gap,gp,"['g', 'p']",deletion,True,True,217,3,3,2
signature,signjature,"['sig', 'n', 'j', 'ature']",insertion,True,True,182,3,9,10
message,messagh,"['mess', 'a', 'g', 'h']",substitution,True,True,416,3,7,7
flag,flao,"['fl', 'ao']",substitution,True,True,439,3,4,4
hill,hipl,"['hip', 'l']",substitution,True,True,399,3,4,4
finance,fincnce,"['fi', 'nc', 'n', 'ce']",substitution,False,True,194,3,7,7
orange,ornge,"['or', 'nge']",deletion,True,True,157,3,6,5
skill,sill,"['s', 'ill']",deletion,True,True,450,3,5,4
conversion,cwonversion,"['c', 'w', 'on', 'v', 'ersion']",insertion,True,True,251,3,10,11
difficulty,difficulxy,"['dif', 'fic', 'u', 'lx', 'y']",substitution,True,True,329,3,10,10
creator,cresator,"['cr', 'e', 's', 'ator']",insertion,False,True,214,3,7,8
script,scrit,"['sc', 'rit']",deletion,True,True,327,3,6,5
primary,prirmary,"['pr', 'i', 'r', 'mar', 'y']",insertion,True,True,199,3,7,8
expression,exression,"['ex', 'ression']",deletion,True,True,415,3,10,9
concert,cofncert,"['co', 'fn', 'c', 'ert']",insertion,True,True,640,4,7,8
period,pzriod,"['pz', 'r', 'iod']",substitution,True,True,2365,4,6,6
fire,flire,"['fl', 'ire']",insertion,True,True,1031,4,4,5
daughter,dkughter,"['dk', 'ughter']",substitution,True,True,1966,4,8,8
love,lov,"['lo', 'v']",deletion,True,True,726,4,4,3
bus,bs,"['b', 's']",deletion,True,True,495,4,3,2
story,sory,"['s', 'ory']",deletion,True,True,2336,4,5,4
surname,srname,"['sr', 'na', 'me']",deletion,True,True,832,4,7,6
type,tyre,"['t', 'yre']",substitution,True,True,2020,4,4,4
tower,towr,"['to', 'wr']",deletion,True,True,609,4,5,4
management,managfment,"['m', 'ana', 'gf', 'ment']",substitution,True,True,855,4,10,10
region,regon,"['reg', 'on']",deletion,True,True,2332,4,6,5
agent,apent,"['ape', 'nt']",substitution,True,True,658,4,5,5
source,soukce,"['so', 'uk', 'ce']",substitution,True,True,1692,4,6,6
position,positicon,"['pos', 'i', 'tic', 'on']",insertion,True,True,2651,4,8,9
housing,housixg,"['ho', 'u', 'six', 'g']",substitution,True,True,607,4,7,7
competition,competitzon,"['com', 'pet', 'i', 't', 'zon']",substitution,True,True,1854,4,11,11
table,tabele,"['tab', 'e', 'le']",insertion,True,True,707,4,5,6
page,pase,"['p', 'ase']",substitution,True,True,906,4,4,4
session,sessio,"['ses', 'si', 'o']",deletion,True,True,526,4,7,6
care,car,"['ca', 'r']",deletion,True,True,684,4,4,3
mph,mpnh,"['mp', 'nh']",insertion,False,True,508,4,3,4
town,toqn,"['to', 'qn']",substitution,True,True,3725,4,4,4
pair,pamir,"['pa', 'mir']",insertion,True,True,561,4,4,5
security,securiy,"['se', 'cur', 'i', 'y']",deletion,True,True,712,4,8,7
party,prty,"['prt', 'y']",deletion,True,True,2349,4,5,4
organisation,orsanisation,"['ors', 'an', 'isation']",substitution,True,True,523,4,12,12
copy,cmopy,"['cm', 'opy']",insertion,True,True,711,4,4,5
subject,sbject,"['sb', 'je', 'ct']",deletion,True,True,726,4,7,6
temperature,toemperature,"['to', 'emp', 'era', 'tu', 're']",insertion,True,True,529,4,11,12
contract,conract,"['con', 'r', 'act']",deletion,True,True,1399,4,8,7
body,beody,"['be', 'ody']",insertion,True,True,2182,4,4,5
second,secand,"['s', 'ec', 'and']",substitution,True,True,539,4,6,6
ice,iqe,"['iq', 'e']",substitution,True,True,709,4,3,3
version,vuersion,"['v', 'u', 'er', 's', 'ion']",insertion,True,True,2472,4,7,8
gene,gen,"['g', 'en']",deletion,True,True,465,4,4,3
feature,featurf,"['fe', 'at', 'ur', 'f']",substitution,True,True,1415,4,7,7
authority,authoity,"['a', 'uth', 'oi', 't', 'y']",deletion,True,True,1036,4,9,8
face,facm,"['fac', 'm']",substitution,True,True,540,4,4,4
sector,secto,"['sect', 'o']",deletion,True,True,504,4,6,5
model,moel,"['mo', 'el']",deletion,True,True,1650,4,5,4
south,skouth,"['sk', 'out', 'h']",insertion,True,True,984,4,5,6
call,caoll,"['cao', 'll']",insertion,True,True,563,4,4,5
publisher,publesher,"['pub', 'l', 'esh', 'er']",substitution,False,True,460,4,9,9
industry,indusltry,"['ind', 'u', 's', 'ltr', 'y']",insertion,True,True,1263,4,8,9
post,poyst,"['po', 'yst']",insertion,True,True,922,4,4,5
entry,ecntry,"['ecn', 'try']",insertion,True,True,569,4,5,6
plant,plast,"['p', 'last']",substitution,True,True,1729,4,5,5
map,ma,"['m', 'a']",deletion,True,True,504,4,3,2
water,wate,"['wat', 'e']",deletion,True,True,2468,4,5,4
recipient,recipent,"['r', 'eci', 'p', 'e', 'nt']",deletion,False,True,486,4,9,8
composer,composder,"['com', 'po', 'sd', 'er']",insertion,True,True,917,4,8,9
goal,gopal,"['go', 'pal']",insertion,True,True,2129,4,4,5
instrument,ionstrument,"['io', 'ns', 'tr', 'u', 'ment']",insertion,True,True,641,4,10,11
network,netwomk,"['ne', 'tw', 'om', 'k']",substitution,True,True,1249,4,7,7
computer,computver,"['c', 'omp', 'u', 't', 'ver']",insertion,True,True,705,4,8,9
people,peple,"['pe', 'ple']",deletion,True,True,12856,4,6,5
language,languaje,"['lang', 'u', 'aje']",substitution,True,True,2023,4,8,8
formation,formatiobn,"['forma', 'ti', 'ob', 'n']",insertion,True,True,768,4,9,10
end,ed,"['e', 'd']",deletion,True,True,3697,4,3,2
studio,stundio,"['st', 'undi', 'o']",insertion,True,True,1264,4,6,7
football,fooball,"['fo', 'oba', 'll']",deletion,True,True,4590,4,8,7
kind,kjnd,"['kj', 'nd']",substitution,True,True,564,4,4,4
attention,atteation,"['at', 'te', 'at', 'i', 'on']",substitution,True,True,684,4,9,9
proposal,ptroposal,"['pt', 'r', 'opo', 'sal']",insertion,True,True,467,4,8,9
chapter,chaptfr,"['ch', 'ap', 't', 'fr']",substitution,True,True,748,4,7,7
description,discription,"['dis', 'cription']",substitution,True,True,506,4,11,11
act,adt,"['ad', 't']",substitution,True,True,820,4,3,3
record,reord,"['reo', 'rd']",deletion,True,True,3461,4,6,5
account,accouxt,"['ac', 'co', 'uxt']",substitution,True,True,818,4,7,7
faculty,faulty,"['f', 'aul', 'ty']",deletion,False,True,846,4,7,6
average,averame,"['ave', 'ram', 'e']",substitution,True,True,562,4,7,7
density,denskity,"['de', 'ns', 'ki', 't', 'y']",insertion,True,True,596,4,7,8
animal,animsal,"['a', 'ni', 'm', 'sal']",insertion,True,True,652,4,6,7
ship,shih,"['sh', 'ih']",substitution,True,True,2149,4,4,4
environment,enironment,"['eni', 'ron', 'ment']",deletion,True,True,614,4,11,10
men,meh,"['m', 'eh']",substitution,True,True,4744,4,3,3
set,sht,"['s', 'ht']",substitution,True,True,1431,4,3,3
fact,fdact,"['fd', 'act']",insertion,True,True,950,4,4,5
name,nme,"['n', 'me']",deletion,True,True,5841,4,4,3
equipment,equipmenj,"['e', 'qui', 'pm', 'en', 'j']",substitution,True,True,639,4,9,9
origin,orisin,"['oris', 'in']",substitution,True,True,730,4,6,6
idea,iqdea,"['iq', 'dea']",insertion,True,True,1016,4,4,5
author,avthor,"['a', 'vt', 'hor']",substitution,True,True,1666,4,6,6
shop,shp,"['sh', 'p']",deletion,True,True,483,4,4,3
son,swn,"['sw', 'n']",substitution,True,True,3258,4,3,3
capital,capisal,"['cap', 'is', 'al']",substitution,True,True,1246,4,7,7
format,formmat,"['for', 'm', 'mat']",insertion,True,True,621,4,6,7
silver,siliver,"['s', 'il', 'iver']",insertion,True,True,550,4,6,7
rock,roik,"['ro', 'ik']",substitution,True,True,1355,4,4,4
day,dafy,"['daf', 'y']",insertion,True,True,4625,4,3,4
time,tnme,"['tn', 'me']",substitution,True,True,11270,4,4,4
category,categoy,"['cate', 'go', 'y']",deletion,True,True,782,4,8,7
supply,suzpply,"['su', 'zp', 'pl', 'y']",insertion,True,True,665,4,6,7
transfer,transer,"['tr', 'a', 'n', 'ser']",deletion,True,True,451,4,8,7
information,infrmation,"['inf', 'rm', 'at', 'io', 'n']",deletion,True,True,1463,4,11,10
application,applicfation,"['appl', 'i', 'c', 'fat', 'ion']",insertion,True,True,788,4,11,12
age,ae,"['a', 'e']",deletion,True,True,3557,4,3,2
aspect,aspjct,"['asp', 'j', 'ct']",substitution,True,True,523,4,6,6
foundation,foundatio,"['fo', 'un', 'dat', 'i', 'o']",deletion,True,True,626,4,10,9
blood,blvood,"['b', 'lv', 'ood']",insertion,True,True,582,4,5,6
risk,rilk,"['ri', 'lk']",substitution,True,True,615,4,4,4
future,fusture,"['fu', 's', 'tur', 'e']",insertion,True,True,547,4,6,7
teacher,teacer,"['te', 'ace', 'r']",deletion,True,True,948,4,7,6
official,offlcial,"['of', 'fl', 'c', 'i', 'al']",substitution,True,True,1067,4,8,8
chief,cief,"['ci', 'ef']",deletion,True,True,454,4,5,4
edition,edzition,"['ed', 'zi', 't', 'i', 'on']",insertion,True,True,1401,4,7,8
winner,winnr,"['win', 'nr']",deletion,True,True,1602,4,6,5
oil,ol,"['o', 'l']",deletion,True,True,707,4,3,2
member,mmber,"['mm', 'ber']",deletion,True,True,8579,4,6,5
gold,god,"['g', 'od']",deletion,True,True,997,4,4,3
others,other,"['o', 'ther']",deletion,True,True,1697,4,6,5
player,pllayer,"['pl', 'layer']",insertion,True,True,12022,4,6,7
need,nded,"['n', 'ded']",substitution,True,True,714,4,4,4
software,softwiare,"['s', 'oft', 'wi', 'a', 're']",insertion,True,True,633,4,8,9
number,numbe,"['num', 'be']",deletion,True,True,5338,4,6,5
term,teim,"['te', 'im']",substitution,True,True,2269,4,4,4
user,ujser,"['uj', 'ser']",insertion,True,True,690,4,4,5
order,ordr,"['or', 'dr']",deletion,True,True,3001,4,5,4
vote,vte,"['v', 'te']",deletion,True,True,1333,4,4,3
status,statues,"['sta', 'tu', 'e', 's']",insertion,True,True,900,4,6,7
film,fil,"['f', 'il']",deletion,True,True,11489,4,4,3
paper,papr,"['pa', 'pr']",deletion,True,True,955,4,5,4
assistant,assistanl,"['as', 'si', 'sta', 'n', 'l']",substitution,True,True,621,4,9,9
episode,episodve,"['e', 'pi', 's', 'od', 've']",insertion,True,True,2415,4,7,8
east,est,"['es', 't']",deletion,True,True,862,4,4,3
mother,mothegr,"['mo', 'th', 'eg', 'r']",insertion,True,True,1649,4,6,7
tournament,tournamen,"['tour', 'n', 'a', 'men']",deletion,True,True,1611,4,10,9
race,rce,"['r', 'ce']",deletion,True,True,2510,4,4,3
city,cit,"['ci', 't']",deletion,True,True,5262,4,4,3
power,powcer,"['po', 'w', 'cer']",insertion,True,True,2337,4,5,6
minute,minwte,"['min', 'wt', 'e']",substitution,True,True,1253,4,6,6
building,buildng,"['b', 'ui', 'ld', 'ng']",deletion,True,True,4191,4,8,7
work,wark,"['w', 'ark']",substitution,True,True,6456,4,4,4
election,eleection,"['el', 'ee', 'c', 'tion']",insertion,True,True,3480,4,8,9
card,cad,"['ca', 'd']",deletion,True,True,682,4,4,3
increase,incease,"['i', 'nc', 'ease']",deletion,True,True,526,4,8,7
year,yuear,"['yu', 'ear']",insertion,True,True,15118,4,4,5
street,streey,"['st', 'ree', 'y']",substitution,True,True,973,4,6,6
girl,gairl,"['ga', 'irl']",insertion,True,True,918,4,4,5
