word,splitted_tokens,same_token_num,same_token_num2,freq,freq_quantile,word_len
jersey,"['j', 'er', 'sey']",False,False,100,3,6
following,"['f', 'ol', 'lo', 'wi', 'ng']",True,True,226,3,9
nobody,"['nob', 'ody']",False,False,113,3,6
slave,"['sla', 've']",True,True,289,3,5
mouse,"['mo', 'use']",True,True,149,3,5
blade,"['blad', 'e']",False,True,107,3,5
vector,"['ve', 'c', 'tor']",True,True,115,3,6
fifth,"['fif', 'th']",False,False,194,3,5
finance,"['fin', 'an', 'ce']",False,True,194,3,7
dress,"['d', 'ress']",True,True,156,3,5
parking,"['par', 'ki', 'n', 'g']",False,False,128,3,7
citation,"['ci', 't', 'at', 'io', 'n']",False,True,128,3,8
parallel,"['p', 'ar', 'allel']",True,True,94,3,8
kilometer,"['kilomet', 'e', 'r']",False,False,184,3,9
wolf,"['wol', 'f']",False,True,98,3,4
mention,"['m', 'ent', 'i', 'on']",True,True,285,3,7
shock,"['sho', 'ck']",False,False,137,3,5
wake,"['wak', 'e']",False,True,104,3,4
transit,"['t', 'r', 'ansi', 't']",False,False,154,3,7
intervention,"['inte', 'r', 'v', 'ention']",False,False,223,3,12
simulation,"['si', 'mul', 'a', 'ti', 'on']",True,True,120,3,10
commerce,"['com', 'mer', 'ce']",True,True,93,3,8
confidence,"['conf', 'i', 'de', 'nce']",True,True,163,3,10
roll,"['r', 'oll']",True,True,155,3,4
implementation,"['im', 'plement', 'at', 'ion']",True,True,252,3,14
alliance,"['a', 'll', 'i', 'ance']",False,False,231,3,8
customer,"['cu', 's', 't', 'o', 'mer']",True,True,275,3,8
copyright,"['cop', 'yr', 'ight']",False,True,149,3,9
rainfall,"['rai', 'nf', 'all']",False,False,115,3,8
neighbor,"['neigh', 'bor']",True,True,136,3,8
stability,"['st', 'abi', 'l', 'ity']",False,False,144,3,9
heritage,"['he', 'r', 'i', 'tag', 'e']",False,False,256,3,8
hypothesis,"['hyp', 'othesis']",False,False,205,3,10
girlfriend,"['gir', 'l', 'fr', 'iend']",False,False,144,3,10
bankruptcy,"['b', 'an', 'k', 'rupt', 'cy']",False,False,96,3,10
primary,"['p', 'r', 'i', 'mary']",True,True,199,3,7
depression,"['de', 'p', 'r', 'ession']",False,False,152,3,10
angle,"['ang', 'le']",True,True,222,3,5
silk,"['si', 'lk']",False,False,193,3,4
interior,"['in', 'ter', 'ior']",False,False,233,3,8
outer,"['out', 'er']",True,True,171,3,5
monster,"['mons', 'ter']",False,True,111,3,7
tape,"['tap', 'e']",False,True,240,3,4
apple,"['appl', 'e']",True,True,100,3,5
petition,"['pe', 'ti', 'ti', 'on']",False,True,165,3,8
clip,"['c', 'lip']",True,True,160,3,4
matrix,"['ma', 'tri', 'x']",True,True,120,3,6
respect,"['r', 'esp', 'e', 'ct']",True,True,249,3,7
lease,"['le', 'ase']",False,True,99,3,5
emotion,"['e', 'mo', 'tion']",False,True,134,3,7
statistic,"['sta', 'ti', 'st', 'i', 'c']",False,False,569,4,9
center,"['cente', 'r']",True,True,2598,4,6
bone,"['b', 'one']",False,True,374,4,4
expansion,"['exp', 'an', 's', 'i', 'on']",False,False,423,4,9
family,"['fam', 'i', 'ly']",True,True,6289,4,6
model,"['mod', 'el']",True,True,1650,4,5
letter,"['lett', 'e', 'r']",True,True,1081,4,6
online,"['on', 'l', 'ine']",True,True,368,4,6
author,"['au', 'th', 'or']",True,True,1666,4,6
window,"['w', 'in', 'dow']",True,True,552,4,6
total,"['to', 'tal']",True,True,905,4,5
draw,"['dra', 'w']",True,True,472,4,4
river,"['riv', 'er']",True,True,1359,4,5
period,"['pe', 'r', 'iod']",True,True,2365,4,6
entry,"['entr', 'y']",True,True,569,4,5
revenue,"['r', 'even', 'ue']",False,False,337,4,7
reason,"['reas', 'on']",True,True,903,4,6
songwriter,"['s', 'ong', 'w', 'riter']",False,False,319,4,10
sign,"['si', 'gn']",True,True,565,4,4
mile,"['mi', 'le']",True,True,902,4,4
team,"['te', 'am']",True,True,8376,4,4
finish,"['fini', 'sh']",True,True,320,4,6
error,"['erro', 'r']",True,True,391,4,5
sister,"['sis', 'ter']",False,False,980,4,6
track,"['tr', 'ack']",True,True,2456,4,5
weapon,"['we', 'ap', 'on']",True,True,643,4,6
firm,"['fi', 'rm']",True,True,652,4,4
information,"['inf', 'or', 'm', 'a', 'tion']",True,True,1463,4,11
access,"['acc', 'e', 'ss']",True,True,925,4,6
heat,"['hea', 't']",True,True,366,4,4
music,"['m', 'usic']",True,True,3807,4,5
score,"['sco', 're']",True,True,933,4,5
resource,"['r', 'e', 'sour', 'ce']",True,True,630,4,8
studio,"['stud', 'io']",True,True,1264,4,6
infrastructure,"['i', 'n', 'frast', 'ru', 'cture']",False,False,326,4,14
piece,"['pie', 'ce']",True,True,813,4,5
generation,"['gene', 'ration']",True,True,608,4,10
good,"['go', 'od']",True,True,332,4,4
train,"['t', 'rain']",True,True,1274,4,5
tunnel,"['tu', 'nn', 'el']",False,False,357,4,6
zone,"['z', 'one']",True,True,507,4,4
receptor,"['rece', 'pto', 'r']",False,False,834,4,8
launch,"['lau', 'nc', 'h']",True,True,367,4,6
course,"['cour', 'se']",True,True,1609,4,6
failure,"['fail', 'u', 're']",True,True,498,4,7
defeat,"['defe', 'at']",False,False,529,4,6
fruit,"['fr', 'uit']",True,True,442,4,5
engineering,"['engine', 'ering']",True,True,691,4,11
location,"['lo', 'c', 'at', 'i', 'on']",True,True,1382,4,8
supply,"['sup', 'ply']",True,True,665,4,6
relation,"['rel', 'at', 'i', 'o', 'n']",True,True,850,4,8
solution,"['sol', 'ution']",True,True,479,4,8
line,"['l', 'ine']",True,True,3737,4,4
security,"['se', 'cu', 'ri', 't', 'y']",True,True,712,4,8
police,"['po', 'lice']",False,False,1448,4,6
convention,"['conv', 'en', 'tion']",False,False,377,4,10
increase,"['in', 'c', 'rea', 's', 'e']",True,True,526,4,8
mayor,"['may', 'or']",False,False,712,4,5
screen,"['s', 'cre', 'en']",True,True,322,4,6
magazine,"['mag', 'azi', 'ne']",False,False,1439,4,8
difference,"['di', 'ffe', 'ren', 'ce']",True,True,607,4,10
advance,"['ad', 'v', 'ance']",True,True,327,4,7
producer,"['pro', 'd', 'u', 'cer']",True,True,1558,4,8
website,"['web', 'sit', 'e']",True,True,1046,4,7
exception,"['except', 'ion']",True,True,507,4,9
vehicle,"['v', 'ehicle']",True,True,865,4,7
opportunity,"['opp', 'ort', 'u', 'nity']",False,False,599,4,11
hair,"['h', 'air']",True,True,323,4,4
paper,"['p', 'aper']",True,True,955,4,5
farm,"['f', 'arm']",True,True,534,4,4
city,"['ci', 'ty']",True,True,5262,4,4
tower,"['tow', 'er']",True,True,609,4,5
boat,"['bo', 'at']",True,True,563,4,4
cause,"['ca', 'use']",True,True,564,4,5
people,"['p', 'e', 'ople']",True,True,12856,4,6
radio,"['radi', 'o']",True,True,1337,4,5
journal,"['jo', 'u', 'rn', 'al']",True,True,607,4,7
genus,"['ge', 'nus']",False,False,1405,4,5
goal,"['go', 'al']",True,True,2129,4,4
test,"['tes', 't']",True,True,1066,4,4
requirement,"['r', 'e', 'q', 'uir', 'ement']",False,False,429,4,11
retirement,"['re', 'ti', 'reme', 'nt']",False,False,519,4,10
factor,"['fa', 'ctor']",True,True,655,4,6
citizen,"['c', 'i', 't', 'izen']",False,False,617,4,7
winter,"['win', 'ter']",True,True,503,4,6
friend,"['f', 'riend']",True,True,1489,4,6
medicine,"['medic', 'i', 'ne']",True,True,473,4,8
mine,"['mi', 'ne']",True,True,498,4,4
interest,"['in', 't', 'eres', 't']",True,True,1363,4,8
form,"['fo', 'rm']",True,True,2268,4,4
string,"['str', 'ing']",True,True,339,4,6
report,"['rep', 'ort']",True,True,1354,4,6
observation,"['observ', 'ation']",True,True,331,4,11
birth,"['b', 'irth']",True,True,4314,4,5
creation,"['cr', 'e', 'at', 'i', 'on']",True,True,595,4,8
merchant,"['me', 'r', 'chan', 't']",True,True,366,4,8
opinion,"['o', 'pi', 'nio', 'n']",False,False,401,4,7
hospital,"['ho', 'sp', 'ita', 'l']",True,True,917,4,8
girl,"['g', 'irl']",True,True,918,4,4
quality,"['q', 'uality']",True,True,630,4,7
help,"['hel', 'p']",True,True,470,4,4
reality,"['re', 'a', 'l', 'ity']",False,False,469,4,7
participant,"['p', 'a', 'rti', 'cip', 'ant']",False,True,446,4,11
trade,"['trad', 'e']",True,True,843,4,5
pilot,"['pi', 'lot']",False,False,544,4,5
history,"['hi', 's', 't', 'ory']",True,True,3753,4,7
session,"['ses', 's', 'ion']",True,True,526,4,7
path,"['p', 'ath']",True,True,353,4,4
risk,"['r', 'isk']",True,True,615,4,4
loss,"['l', 'oss']",True,True,1273,4,4
tool,"['too', 'l']",True,True,425,4,4
adventure,"['a', 'dv', 'enture']",False,False,316,4,9
camp,"['cam', 'p']",True,True,671,4,4
forest,"['f', 'ores', 't']",True,True,624,4,6
issue,"['issu', 'e']",True,True,1905,4,5
contract,"['cont', 'ract']",True,True,1399,4,8
role,"['ro', 'le']",True,True,2817,4,4
passage,"['pas', 'sa', 'ge']",False,False,343,4,7
symbol,"['s', 'ymbol']",True,True,398,4,6
graduate,"['grad', 'uate']",False,True,393,4,8
concern,"['co', 'nce', 'rn']",False,False,556,4,7
structure,"['st', 'ruc', 't', 'ur', 'e']",True,True,2017,4,9
parent,"['p', 'ar', 'ent']",True,True,1005,4,6
damage,"['dam', 'a', 'ge']",True,True,555,4,6
segment,"['seg', 'm', 'e', 'nt']",True,True,523,4,7
money,"['m', 'oney']",True,True,953,4,5
pattern,"['pa', 't', 'tern']",True,True,492,4,7
county,"['co', 'un', 'ty']",True,True,1265,4,6
bridge,"['bri', 'dg', 'e']",True,True,906,4,6
feature,"['fea', 'ture']",True,True,1415,4,7
copy,"['c', 'opy']",True,True,711,4,4
column,"['co', 'lu', 'mn']",True,True,383,4,6
material,"['ma', 'teria', 'l']",True,True,1511,4,8
meaning,"['m', 'e', 'ani', 'ng']",True,True,340,4,7
card,"['c', 'ard']",True,True,682,4,4
incident,"['i', 'nc', 'ide', 'nt']",True,True,653,4,8
ownership,"['ow', 'ners', 'hip']",True,True,421,4,9
wife,"['wi', 'fe']",True,True,1803,4,4
panel,"['pa', 'nel']",True,True,336,4,5
safety,"['saf', 'ety']",False,False,505,4,6
