word,tokens_babel_9b,token_num_babel_9b,tokens_gemma_12b,token_num_gemma_12b,tokens_llama_2_7b,token_num_llama_2_7b,avg_token_num,same_token_num,avg_token_num_rounded,avg_token_num2,same_token_num2,avg_token_num2_rounded,any_token_num_is_1,freq,word_len,freq_quantile
테셀레이션의,"['íħĮ', 'ìħĢ', 'ëłĪìĿ´', 'ìħĺ', 'ìĿĺ']",5,"['테', '셀', '레이', '션', '의']",5,"['▁', '<0xED>', '<0x85>', '<0x8C>', '<0xEC>', '<0x85>', '<0x80>', '<0xEB>', '<0xA0>', '<0x88>', '이', '<0xEC>', '<0x85>', '<0x98>', '의']",15,8.333333333333334,False,8,5.0,True,5,False,4,6,0
첫소리,"['ì²«', 'ìĨĮ', 'ë¦¬']",3,"['첫', '소', '리']",3,"['▁', '<0xEC>', '<0xB2>', '<0xAB>', '소', '리']",6,4.0,False,4,3.0,True,3,False,4,3,0
금토,"['ê¸Ī', 'íĨł']",2,"['금', '토']",2,"['▁', '<0xEA>', '<0xB8>', '<0x88>', '<0xED>', '<0x86>', '<0xA0>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
홀어머니,"['íĻĢ', 'ìĸ´', 'ë¨¸', 'ëĭĪ']",4,"['홀', '어', '머니']",3,"['▁', '<0xED>', '<0x99>', '<0x80>', '어', '<0xEB>', '<0xA8>', '<0xB8>', '니']",9,5.333333333333333,False,5,3.5,False,4,False,4,4,0
국민군,"['êµŃ', 'ë¯¼', 'êµ°']",3,"['국', '민', '군']",3,"['▁', '국', '민', '군']",4,3.333333333333333,False,3,3.0,True,3,False,5,3,0
증량,"['ì¦Ŀ', 'ëŁī']",2,"['증', '량']",2,"['▁', '<0xEC>', '<0xA6>', '<0x9D>', '<0xEB>', '<0x9F>', '<0x89>']",7,3.6666666666666665,False,4,2.0,True,2,False,4,2,0
대필,"['ëĮĢ', 'íķĦ']",2,"['대', '필']",2,"['▁', '대', '<0xED>', '<0x95>', '<0x84>']",5,3.0,False,3,2.0,True,2,False,5,2,0
사려,"['ìĤ¬', 'ëł¤']",2,"['사', '려']",2,"['▁', '사', '<0xEB>', '<0xA0>', '<0xA4>']",5,3.0,False,3,2.0,True,2,False,5,2,0
키퍼,"['íĤ', '¤í', 'į', '¼']",4,"['키', '퍼']",2,"['▁', '<0xED>', '<0x82>', '<0xA4>', '<0xED>', '<0x8D>', '<0xBC>']",7,4.333333333333333,False,4,3.0,False,3,False,5,2,0
개강,"['ê°ľ', 'ê°ķ']",2,"['개', '강']",2,"['▁', '개', '강']",3,2.333333333333333,False,2,2.0,True,2,False,4,2,0
종료일,"['ì¢ħ', 'ë£Į', 'ìĿ¼']",3,"['종', '료', '일']",3,"['▁', '종', '<0xEB>', '<0xA3>', '<0x8C>', '일']",6,4.0,False,4,3.0,True,3,False,6,3,0
재규어,"['ìŀ¬', 'ê·ľ', 'ìĸ´']",3,"['재', '규', '어']",3,"['▁', '재', '<0xEA>', '<0xB7>', '<0x9C>', '어']",6,4.0,False,4,3.0,True,3,False,5,3,0
교령,"['êµĲ', 'ëł¹']",2,"['교', '령']",2,"['▁', '교', '<0xEB>', '<0xA0>', '<0xB9>']",5,3.0,False,3,2.0,True,2,False,4,2,0
맘마,"['ë§ĺ', 'ë§Ī']",2,"['맘', '마']",2,"['▁', '<0xEB>', '<0xA7>', '<0x98>', '마']",5,3.0,False,3,2.0,True,2,False,6,2,0
딴따라,"['ëĶ´', 'ëĶ°', 'ëĿ¼']",3,"['딴', '따', '라']",3,"['▁', '<0xEB>', '<0x94>', '<0xB4>', '<0xEB>', '<0x94>', '<0xB0>', '라']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
천재지변,"['ì²ľ', 'ìŀ¬', 'ì§Ģ', 'ë³Ģ']",4,"['천', '재', '지', '변']",4,"['▁', '천', '재', '지', '<0xEB>', '<0xB3>', '<0x80>']",7,5.0,False,5,4.0,True,4,False,5,4,0
만원,"['ë§Į', 'ìĽĲ']",2,['만원'],1,"['▁', '만', '원']",3,2.0,False,2,1.5,False,2,True,5,2,0
점도,"['ìłĲ', 'ëıĦ']",2,"['점', '도']",2,"['▁', '<0xEC>', '<0xA0>', '<0x90>', '도']",5,3.0,False,3,2.0,True,2,False,4,2,0
뇌척수액,"['ëĩĮ', 'ì²Ļ', 'ìĪĺ', 'ìķ¡']",4,"['뇌', '척', '수', '액']",4,"['▁', '<0xEB>', '<0x87>', '<0x8C>', '<0xEC>', '<0xB2>', '<0x99>', '수', '<0xEC>', '<0x95>', '<0xA1>']",11,6.333333333333333,False,6,4.0,True,4,False,5,4,0
고립감,"['ê³ł', 'ë¦½', 'ê°Ĳ']",3,"['고', '립', '감']",3,"['▁', '고', '<0xEB>', '<0xA6>', '<0xBD>', '<0xEA>', '<0xB0>', '<0x90>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
세루바,"['ìĦ¸', 'ë£¨', 'ë°Ķ']",3,"['세', '루', '바']",3,"['▁', '세', '<0xEB>', '<0xA3>', '<0xA8>', '바']",6,4.0,False,4,3.0,True,3,False,5,3,0
찬합,"['ì°¬', 'íķ©']",2,"['찬', '합']",2,"['▁', '<0xEC>', '<0xB0>', '<0xAC>', '합']",5,3.0,False,3,2.0,True,2,False,4,2,0
거금,"['ê±°', 'ê¸Ī']",2,"['거', '금']",2,"['▁', '<0xEA>', '<0xB1>', '<0xB0>', '<0xEA>', '<0xB8>', '<0x88>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
마상,"['ë§Ī', 'ìĥģ']",2,"['마', '상']",2,"['▁', '마', '상']",3,2.333333333333333,False,2,2.0,True,2,False,5,2,0
금욕주의,"['ê¸Ī', 'ìļķ', 'ì£¼ìĿĺ']",3,"['금', '욕', '주의']",3,"['▁', '<0xEA>', '<0xB8>', '<0x88>', '<0xEC>', '<0x9A>', '<0x95>', '주', '의']",9,5.0,False,5,3.0,True,3,False,5,4,0
국립대,"['êµŃ', 'ë¦½', 'ëĮĢ']",3,"['국', '립', '대']",3,"['▁', '국', '<0xEB>', '<0xA6>', '<0xBD>', '대']",6,4.0,False,4,3.0,True,3,False,4,3,0
소몰이,"['ìĨĮ', 'ëª°', 'ìĿ´']",3,"['소', '몰', '이']",3,"['▁', '소', '<0xEB>', '<0xAA>', '<0xB0>', '이']",6,4.0,False,4,3.0,True,3,False,5,3,0
고위험군,"['ê³ł', 'ìľĦ', 'íĹĺ', 'êµ°']",4,"['고', '위', '험', '군']",4,"['▁', '고', '위', '<0xED>', '<0x97>', '<0x98>', '군']",7,5.0,False,5,4.0,True,4,False,5,4,0
육자배기,"['ìľ¡', 'ìŀĲ', 'ë°°', 'ê¸°']",4,"['육', '자', '배', '기']",4,"['▁', '<0xEC>', '<0x9C>', '<0xA1>', '자', '<0xEB>', '<0xB0>', '<0xB0>', '기']",9,5.666666666666667,False,6,4.0,True,4,False,5,4,0
알골,"['ìķĮ', 'ê³¨']",2,"['알', '골']",2,"['▁', '<0xEC>', '<0x95>', '<0x8C>', '<0xEA>', '<0xB3>', '<0xA8>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
슈난시,"['ìĬĪ', 'ëĤľ', 'ìĭľ']",3,"['슈', '난', '시']",3,"['▁', '<0xEC>', '<0x8A>', '<0x88>', '<0xEB>', '<0x82>', '<0x9C>', '시']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
콘덴서,"['ì½ĺ', 'ëį´', 'ìĦľ']",3,"['콘', '덴', '서']",3,"['▁', '<0xEC>', '<0xBD>', '<0x98>', '<0xEB>', '<0x8D>', '<0xB4>', '서']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
불한당,"['ë¶Ī', 'íķľ', 'ëĭ¹']",3,"['불', '한', '당']",3,"['▁', '<0xEB>', '<0xB6>', '<0x88>', '한', '<0xEB>', '<0x8B>', '<0xB9>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
병식,"['ë³ĳ', 'ìĭĿ']",2,"['병', '식']",2,"['▁', '<0xEB>', '<0xB3>', '<0x91>', '식']",5,3.0,False,3,2.0,True,2,False,6,2,0
임면,"['ìŀĦ', 'ë©´']",2,"['임', '면']",2,"['▁', '<0xEC>', '<0x9E>', '<0x84>', '면']",5,3.0,False,3,2.0,True,2,False,5,2,0
친밀감,"['ì¹ľ', 'ë°Ģ', 'ê°Ĳ']",3,"['친', '밀', '감']",3,"['▁', '<0xEC>', '<0xB9>', '<0x9C>', '<0xEB>', '<0xB0>', '<0x80>', '<0xEA>', '<0xB0>', '<0x90>']",10,5.333333333333333,False,5,3.0,True,3,False,6,3,0
출자금,"['ì¶ľ', 'ìŀĲ', 'ê¸Ī']",3,"['출', '자', '금']",3,"['▁', '<0xEC>', '<0xB6>', '<0x9C>', '자', '<0xEA>', '<0xB8>', '<0x88>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
괴력,"['ê´´', 'ëł¥']",2,"['괴', '력']",2,"['▁', '<0xEA>', '<0xB4>', '<0xB4>', '<0xEB>', '<0xA0>', '<0xA5>']",7,3.6666666666666665,False,4,2.0,True,2,False,5,2,0
탐닉,"['íĥĲ', 'ëĭī']",2,"['탐', '닉']",2,"['▁', '<0xED>', '<0x83>', '<0x90>', '<0xEB>', '<0x8B>', '<0x89>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
죄명,"['ì£Ħ', 'ëªħ']",2,"['죄', '명']",2,"['▁', '<0xEC>', '<0xA3>', '<0x84>', '명']",5,3.0,False,3,2.0,True,2,False,5,2,0
타동사,"['íĥĢ', 'ëıĻ', 'ìĤ¬']",3,"['타', '동', '사']",3,"['▁', '타', '동', '사']",4,3.333333333333333,False,3,3.0,True,3,False,5,3,0
머리채,"['ë¨¸', 'ë¦¬', 'ì±Ħ']",3,"['머', '리', '채']",3,"['▁', '<0xEB>', '<0xA8>', '<0xB8>', '리', '<0xEC>', '<0xB1>', '<0x84>']",8,4.666666666666667,False,5,3.0,True,3,False,5,3,0
분극,"['ë¶Ħ', 'ê·¹']",2,"['분', '극']",2,"['▁', '<0xEB>', '<0xB6>', '<0x84>', '<0xEA>', '<0xB7>', '<0xB9>']",7,3.6666666666666665,False,4,2.0,True,2,False,5,2,0
체화,"['ì²´', 'íĻĶ']",2,"['체', '화']",2,"['▁', '<0xEC>', '<0xB2>', '<0xB4>', '화']",5,3.0,False,3,2.0,True,2,False,5,2,0
쿼드란트,"['ì¿¼', 'ëĵľ', 'ëŀĢ', 'íĬ¸']",4,"['쿼', '드', '란', '트']",4,"['▁', '<0xEC>', '<0xBF>', '<0xBC>', '드', '<0xEB>', '<0x9E>', '<0x80>', '트']",9,5.666666666666667,False,6,4.0,True,4,False,4,4,0
학습실,"['íķĻ', 'ìĬµ', 'ìĭ¤']",3,"['학', '습', '실']",3,"['▁', '학', '<0xEC>', '<0x8A>', '<0xB5>', '<0xEC>', '<0x8B>', '<0xA4>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
크루징,"['íģ¬', 'ë£¨', 'ì§ķ']",3,"['크', '루', '징']",3,"['▁', '<0xED>', '<0x81>', '<0xAC>', '<0xEB>', '<0xA3>', '<0xA8>', '<0xEC>', '<0xA7>', '<0x95>']",10,5.333333333333333,False,5,3.0,True,3,False,4,3,0
베레리안드,"['ë²ł', 'ëłĪ', 'ë¦¬', 'ìķĪ', 'ëĵľ']",5,"['베', '레', '리', '안', '드']",5,"['▁', '<0xEB>', '<0xB2>', '<0xA0>', '<0xEB>', '<0xA0>', '<0x88>', '리', '안', '드']",10,6.666666666666667,False,7,5.0,True,5,False,4,5,0
권속,"['ê¶Į', 'ìĨį']",2,"['권', '속']",2,"['▁', '<0xEA>', '<0xB6>', '<0x8C>', '<0xEC>', '<0x86>', '<0x8D>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
스발바르,"['ìĬ¤', 'ë°ľ', 'ë°Ķ', 'ë¥´']",4,"['스', '발', '바', '르']",4,"['▁', '스', '<0xEB>', '<0xB0>', '<0x9C>', '바', '<0xEB>', '<0xA5>', '<0xB4>']",9,5.666666666666667,False,6,4.0,True,4,False,4,4,0
테넷,"['íħĮ', 'ëĦ·']",2,"['테', '넷']",2,"['▁', '<0xED>', '<0x85>', '<0x8C>', '<0xEB>', '<0x84>', '<0xB7>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
회갑,"['íļĮ', 'ê°ĳ']",2,"['회', '갑']",2,"['▁', '회', '<0xEA>', '<0xB0>', '<0x91>']",5,3.0,False,3,2.0,True,2,False,5,2,0
교잡,"['êµĲ', 'ìŀ¡']",2,"['교', '잡']",2,"['▁', '교', '<0xEC>', '<0x9E>', '<0xA1>']",5,3.0,False,3,2.0,True,2,False,6,2,0
유전병,"['ìľł', 'ìłĦ', 'ë³ĳ']",3,"['유', '전', '병']",3,"['▁', '유', '전', '<0xEB>', '<0xB3>', '<0x91>']",6,4.0,False,4,3.0,True,3,False,5,3,0
유랑민,"['ìľł', 'ëŀĳ', 'ë¯¼']",3,"['유', '랑', '민']",3,"['▁', '유', '<0xEB>', '<0x9E>', '<0x91>', '민']",6,4.0,False,4,3.0,True,3,False,4,3,0
신기루,"['ìĭł', 'ê¸°', 'ë£¨']",3,"['신기', '루']",2,"['▁', '신', '기', '<0xEB>', '<0xA3>', '<0xA8>']",6,3.6666666666666665,False,4,2.5,False,3,False,4,3,0
뚱맨,"['ëļ±', 'ë§¨']",2,"['뚱', '맨']",2,"['▁', '<0xEB>', '<0x9A>', '<0xB1>', '<0xEB>', '<0xA7>', '<0xA8>']",7,3.6666666666666665,False,4,2.0,True,2,False,5,2,0
맑스주의,"['ë§ĳ', 'ìĬ¤', 'ì£¼ìĿĺ']",3,"['맑', '스', '주의']",3,"['▁', '<0xEB>', '<0xA7>', '<0x91>', '스', '주', '의']",7,4.333333333333333,False,4,3.0,True,3,False,5,4,0
칫솔,"['ì¹«', 'ìĨĶ']",2,"['칫', '솔']",2,"['▁', '<0xEC>', '<0xB9>', '<0xAB>', '<0xEC>', '<0x86>', '<0x94>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
포승,"['íı¬', 'ìĬ¹']",2,"['포', '승']",2,"['▁', '<0xED>', '<0x8F>', '<0xAC>', '<0xEC>', '<0x8A>', '<0xB9>']",7,3.6666666666666665,False,4,2.0,True,2,False,5,2,0
수완나품,"['ìĪĺ', 'ìĻĦ', 'ëĤĺ', 'íĴĪ']",4,"['수', '완', '나', '품']",4,"['▁', '수', '<0xEC>', '<0x99>', '<0x84>', '나', '<0xED>', '<0x92>', '<0x88>']",9,5.666666666666667,False,6,4.0,True,4,False,4,4,0
방부,"['ë°©', 'ë¶Ģ']",2,"['방', '부']",2,"['▁', '방', '부']",3,2.333333333333333,False,2,2.0,True,2,False,5,2,0
말속,"['ë§Ĳ', 'ìĨį']",2,"['말', '속']",2,"['▁', '<0xEB>', '<0xA7>', '<0x90>', '<0xEC>', '<0x86>', '<0x8D>']",7,3.6666666666666665,False,4,2.0,True,2,False,4,2,0
환국,"['íĻĺ', 'êµŃ']",2,"['환', '국']",2,"['▁', '<0xED>', '<0x99>', '<0x98>', '국']",5,3.0,False,3,2.0,True,2,False,6,2,0
숲속,"['ìĪ²', 'ìĨį']",2,"['숲', '속']",2,"['▁', '<0xEC>', '<0x88>', '<0xB2>', '<0xEC>', '<0x86>', '<0x8D>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
보쿠스,"['ë³´', 'ì¿ł', 'ìĬ¤']",3,"['보', '쿠', '스']",3,"['▁', '보', '<0xEC>', '<0xBF>', '<0xA0>', '스']",6,4.0,False,4,3.0,True,3,False,6,3,0
혼계영,"['íĺ¼', 'ê³Ħ', 'ìĺģ']",3,"['혼', '계', '영']",3,"['▁', '<0xED>', '<0x98>', '<0xBC>', '<0xEA>', '<0xB3>', '<0x84>', '영']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
진료비,"['ì§Ħ', 'ë£Į', 'ë¹Ħ']",3,"['진', '료', '비']",3,"['▁', '진', '<0xEB>', '<0xA3>', '<0x8C>', '비']",6,4.0,False,4,3.0,True,3,False,4,3,0
등받이,"['ëĵ±', 'ë°Ľ', 'ìĿ´']",3,"['등', '받', '이']",3,"['▁', '<0xEB>', '<0x93>', '<0xB1>', '<0xEB>', '<0xB0>', '<0x9B>', '이']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
미츠쿠리,"['ë¯¸', 'ì¸ł', 'ì¿ł', 'ë¦¬']",4,"['미', '츠', '쿠', '리']",4,"['▁', '미', '<0xEC>', '<0xB8>', '<0xA0>', '<0xEC>', '<0xBF>', '<0xA0>', '리']",9,5.666666666666667,False,6,4.0,True,4,False,4,4,0
마이크로컴퓨터,"['ë§Ī', 'ìĿ´', 'íģ¬', 'ë¡ľ', 'ì»´', 'íĵ¨', 'íĦ°']",7,"['마', '이크', '로', '컴', '퓨', '터']",6,"['▁', '마', '이', '<0xED>', '<0x81>', '<0xAC>', '로', '<0xEC>', '<0xBB>', '<0xB4>', '<0xED>', '<0x93>', '<0xA8>', '터']",14,9.0,False,9,6.5,False,7,False,5,7,0
리카,"['ë¦¬', 'ì¹´']",2,['리카'],1,"['▁', '리', '<0xEC>', '<0xB9>', '<0xB4>']",5,2.6666666666666665,False,3,1.5,False,2,True,6,2,0
디맨드,"['ëĶĶ', 'ë§¨', 'ëĵľ']",3,"['디', '맨', '드']",3,"['▁', '<0xEB>', '<0x94>', '<0x94>', '<0xEB>', '<0xA7>', '<0xA8>', '드']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
윗입술,"['ìľĹ', 'ìŀħ', 'ìĪł']",3,"['윗', '입', '술']",3,"['▁', '<0xEC>', '<0x9C>', '<0x97>', '<0xEC>', '<0x9E>', '<0x85>', '<0xEC>', '<0x88>', '<0xA0>']",10,5.333333333333333,False,5,3.0,True,3,False,4,3,0
우르비,"['ìļ°', 'ë¥´', 'ë¹Ħ']",3,"['우', '르', '비']",3,"['▁', '우', '<0xEB>', '<0xA5>', '<0xB4>', '비']",6,4.0,False,4,3.0,True,3,False,5,3,0
무동,"['ë¬´', 'ëıĻ']",2,"['무', '동']",2,"['▁', '무', '동']",3,2.333333333333333,False,2,2.0,True,2,False,4,2,0
정년퇴직,"['ìłķ', 'ëħĦ', 'íĩ´', 'ì§ģ']",4,"['정', '년', '퇴', '직']",4,"['▁', '정', '년', '<0xED>', '<0x87>', '<0xB4>', '<0xEC>', '<0xA7>', '<0x81>']",9,5.666666666666667,False,6,4.0,True,4,False,4,4,0
인터넷망,"['ìĿ¸íĦ°ëĦ·', 'ë§Ŀ']",2,"['인', '터', '넷', '망']",4,"['▁', '인', '터', '<0xEB>', '<0x84>', '<0xB7>', '<0xEB>', '<0xA7>', '<0x9D>']",9,5.0,False,5,3.0,False,3,False,4,4,0
현업,"['íĺĦ', 'ìĹħ']",2,"['현', '업']",2,"['▁', '현', '<0xEC>', '<0x97>', '<0x85>']",5,3.0,False,3,2.0,True,2,False,4,2,0
라이다,"['ëĿ¼', 'ìĿ´ëĭ¤']",2,"['라', '이다']",2,"['▁', '라', '이', '다']",4,2.6666666666666665,False,3,2.0,True,2,False,5,3,0
밴더,"['ë°´', 'ëįĶ']",2,"['밴', '더']",2,"['▁', '<0xEB>', '<0xB0>', '<0xB4>', '<0xEB>', '<0x8D>', '<0x94>']",7,3.6666666666666665,False,4,2.0,True,2,False,7,2,1
왓,['ìĻĵ'],1,['왓'],1,"['▁', '<0xEC>', '<0x99>', '<0x93>']",4,2.0,False,2,1.0,True,1,True,10,1,1
비속,"['ë¹Ħ', 'ìĨį']",2,"['비', '속']",2,"['▁', '비', '<0xEC>', '<0x86>', '<0x8D>']",5,3.0,False,3,2.0,True,2,False,11,2,1
명정,"['ëªħ', 'ìłķ']",2,"['명', '정']",2,"['▁', '명', '정']",3,2.333333333333333,False,2,2.0,True,2,False,10,2,1
탄산수,"['íĥĦ', 'ìĤ°', 'ìĪĺ']",3,"['탄', '산', '수']",3,"['▁', '<0xED>', '<0x83>', '<0x84>', '산', '수']",6,4.0,False,4,3.0,True,3,False,10,3,1
늪지대,"['ëĬª', 'ì§Ģ', 'ëĮĢ']",3,"['늪', '지', '대']",3,"['▁', '<0xEB>', '<0x8A>', '<0xAA>', '지', '대']",6,4.0,False,4,3.0,True,3,False,8,3,1
엔터,"['ìĹĶ', 'íĦ°']",2,"['엔', '터']",2,"['▁', '<0xEC>', '<0x97>', '<0x94>', '터']",5,3.0,False,3,2.0,True,2,False,7,2,1
디지몬,"['ëĶĶ', 'ì§Ģ', 'ëª¬']",3,"['디', '지', '몬']",3,"['▁', '<0xEB>', '<0x94>', '<0x94>', '지', '<0xEB>', '<0xAA>', '<0xAC>']",8,4.666666666666667,False,5,3.0,True,3,False,8,3,1
별표,"['ë³Ħ', 'íĳľ']",2,"['별', '표']",2,"['▁', '<0xEB>', '<0xB3>', '<0x84>', '<0xED>', '<0x91>', '<0x9C>']",7,3.6666666666666665,False,4,2.0,True,2,False,10,2,1
볼룸,"['ë³¼', 'ë£¸']",2,"['볼', '룸']",2,"['▁', '<0xEB>', '<0xB3>', '<0xBC>', '<0xEB>', '<0xA3>', '<0xB8>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
평화주의자,"['íıī', 'íĻĶ', 'ì£¼ìĿĺ', 'ìŀĲ']",4,"['평', '화', '주의', '자']",4,"['▁', '<0xED>', '<0x8F>', '<0x89>', '화', '주', '의', '자']",8,5.333333333333333,False,5,4.0,True,4,False,11,5,1
테셀레이션,"['íħĮ', 'ìħĢ', 'ëłĪìĿ´', 'ìħĺ']",4,"['테', '셀', '레이', '션']",4,"['▁', '<0xED>', '<0x85>', '<0x8C>', '<0xEC>', '<0x85>', '<0x80>', '<0xEB>', '<0xA0>', '<0x88>', '이', '<0xEC>', '<0x85>', '<0x98>']",14,7.333333333333333,False,7,4.0,True,4,False,9,5,1
연줄,"['ìĹ°', 'ì¤Ħ']",2,"['연', '줄']",2,"['▁', '연', '<0xEC>', '<0xA4>', '<0x84>']",5,3.0,False,3,2.0,True,2,False,9,2,1
거래처,"['ê±°ëŀĺ', 'ì²ĺ']",2,"['거래', '처']",2,"['▁', '<0xEA>', '<0xB1>', '<0xB0>', '<0xEB>', '<0x9E>', '<0x98>', '<0xEC>', '<0xB2>', '<0x98>']",10,4.666666666666667,False,5,2.0,True,2,False,10,3,1
상지,"['ìĥģ', 'ì§Ģ']",2,"['상', '지']",2,"['▁', '상', '지']",3,2.333333333333333,False,2,2.0,True,2,False,8,2,1
매독,"['ë§¤', 'ëıħ']",2,"['매', '독']",2,"['▁', '<0xEB>', '<0xA7>', '<0xA4>', '<0xEB>', '<0x8F>', '<0x85>']",7,3.6666666666666665,False,4,2.0,True,2,False,10,2,1
육사,"['ìľ¡', 'ìĤ¬']",2,"['육', '사']",2,"['▁', '<0xEC>', '<0x9C>', '<0xA1>', '사']",5,3.0,False,3,2.0,True,2,False,10,2,1
이비인후과,"['ìĿ´', 'ë¹Ħ', 'ìĿ¸', 'íĽĦ', 'ê³¼']",5,"['이', '비', '인', '후', '과']",5,"['▁', '이', '비', '인', '<0xED>', '<0x9B>', '<0x84>', '과']",8,6.0,False,6,5.0,True,5,False,10,5,1
뒷이야기,"['ëĴ·', 'ìĿ´', 'ìķ¼', 'ê¸°']",4,"['뒷', '이야', '기']",3,"['▁', '<0xEB>', '<0x92>', '<0xB7>', '이', '<0xEC>', '<0x95>', '<0xBC>', '기']",9,5.333333333333333,False,5,3.5,False,4,False,11,4,1
젠가,"['ìłł', 'ê°Ģ']",2,"['젠', '가']",2,"['▁', '<0xEC>', '<0xA0>', '<0xA0>', '가']",5,3.0,False,3,2.0,True,2,False,10,2,1
볼기,"['ë³¼', 'ê¸°']",2,"['볼', '기']",2,"['▁', '<0xEB>', '<0xB3>', '<0xBC>', '기']",5,3.0,False,3,2.0,True,2,False,11,2,1
완두콩,"['ìĻĦ', 'ëĳĲ', 'ì½©']",3,"['완', '두', '콩']",3,"['▁', '<0xEC>', '<0x99>', '<0x84>', '<0xEB>', '<0x91>', '<0x90>', '<0xEC>', '<0xBD>', '<0xA9>']",10,5.333333333333333,False,5,3.0,True,3,False,8,3,1
치부,"['ì¹ĺ', 'ë¶Ģ']",2,"['치', '부']",2,"['▁', '<0xEC>', '<0xB9>', '<0x98>', '부']",5,3.0,False,3,2.0,True,2,False,9,2,1
등록부,"['ëĵ±', 'ë¡Ŀ', 'ë¶Ģ']",3,"['등록', '부']",2,"['▁', '<0xEB>', '<0x93>', '<0xB1>', '<0xEB>', '<0xA1>', '<0x9D>', '부']",8,4.333333333333333,False,4,2.5,False,3,False,10,3,1
연극상,"['ìĹ°', 'ê·¹', 'ìĥģ']",3,"['연', '극', '상']",3,"['▁', '연', '<0xEA>', '<0xB7>', '<0xB9>', '상']",6,4.0,False,4,3.0,True,3,False,8,3,1
리츠,"['ë¦¬', 'ì¸ł']",2,"['리', '츠']",2,"['▁', '리', '<0xEC>', '<0xB8>', '<0xA0>']",5,3.0,False,3,2.0,True,2,False,9,2,1
세존,"['ìĦ¸', 'ì¡´']",2,"['세', '존']",2,"['▁', '세', '<0xEC>', '<0xA1>', '<0xB4>']",5,3.0,False,3,2.0,True,2,False,9,2,1
놀라움,"['ëĨĢ', 'ëĿ¼', 'ìĽĢ']",3,"['놀', '라', '움']",3,"['▁', '<0xEB>', '<0x86>', '<0x80>', '라', '<0xEC>', '<0x9B>', '<0x80>']",8,4.666666666666667,False,5,3.0,True,3,False,7,3,1
천봉,"['ì²ľ', 'ë´ī']",2,"['천', '봉']",2,"['▁', '천', '<0xEB>', '<0xB4>', '<0x89>']",5,3.0,False,3,2.0,True,2,False,8,2,1
양각,"['ìĸĳ', 'ê°ģ']",2,"['양', '각']",2,"['▁', '<0xEC>', '<0x96>', '<0x91>', '<0xEA>', '<0xB0>', '<0x81>']",7,3.6666666666666665,False,4,2.0,True,2,False,10,2,1
시경,"['ìĭľ', 'ê²½']",2,"['시', '경']",2,"['▁', '시', '경']",3,2.333333333333333,False,2,2.0,True,2,False,11,2,1
고세이,"['ê³ł', 'ìĦ¸', 'ìĿ´']",3,"['고', '세', '이']",3,"['▁', '고', '세', '이']",4,3.333333333333333,False,3,3.0,True,3,False,8,3,1
훈제,"['íĽĪ', 'ìłľ']",2,"['훈', '제']",2,"['▁', '<0xED>', '<0x9B>', '<0x88>', '제']",5,3.0,False,3,2.0,True,2,False,9,2,1
기승,"['ê¸°', 'ìĬ¹']",2,"['기', '승']",2,"['▁', '기', '<0xEC>', '<0x8A>', '<0xB9>']",5,3.0,False,3,2.0,True,2,False,8,2,1
르네상스기,"['ë¥´', 'ëĦ¤', 'ìĥģ', 'ìĬ¤', 'ê¸°']",5,"['르', '네', '상', '스', '기']",5,"['▁', '<0xEB>', '<0xA5>', '<0xB4>', '<0xEB>', '<0x84>', '<0xA4>', '상', '스', '기']",10,6.666666666666667,False,7,5.0,True,5,False,7,5,1
혹성,"['íĺ¹', 'ìĦ±']",2,"['혹', '성']",2,"['▁', '<0xED>', '<0x98>', '<0xB9>', '성']",5,3.0,False,3,2.0,True,2,False,8,2,1
극점,"['ê·¹', 'ìłĲ']",2,"['극', '점']",2,"['▁', '<0xEA>', '<0xB7>', '<0xB9>', '<0xEC>', '<0xA0>', '<0x90>']",7,3.6666666666666665,False,4,2.0,True,2,False,10,2,1
부대변인,"['ë¶Ģ', 'ëĮĢ', 'ë³Ģ', 'ìĿ¸']",4,"['부', '대', '변', '인']",4,"['▁', '부', '대', '<0xEB>', '<0xB3>', '<0x80>', '인']",7,5.0,False,5,4.0,True,4,False,11,4,1
