word,splitted_tokens,same_token_num,same_token_num2,freq,freq_quantile,word_len
Phrase,"['P', 'h', 'rase']",False,True,36,3,6
Taste,"['Tas', 'te']",False,False,66,3,5
Hardware,"['H', 'ard', 'w', 'are']",False,True,50,3,8
Brett,"['B', 'rett']",False,False,52,3,5
Potential,"['P', 'o', 'te', 'nti', 'al']",False,True,56,3,9
Forum,"['For', 'um']",True,True,56,3,5
Panorama,"['Pan', 'orama']",False,False,44,3,8
weit,"['wei', 't']",True,True,46,3,4
Emotion,"['E', 'm', 'otion']",False,False,50,3,7
Terminal,"['T', 'erm', 'in', 'a', 'l']",True,True,36,3,8
Singer,"['S', 'inger']",False,False,36,3,6
letzt,"['let', 'zt']",False,False,105,3,5
background,"['b', 'ack', 'grou', 'n', 'd']",True,True,50,3,10
Farm,"['Far', 'm']",True,True,91,3,4
eine,"['e', 'ine']",False,False,67,3,4
Gift,"['Gi', 'ft']",False,True,47,3,4
Solo,"['Sol', 'o']",True,True,150,3,4
Terror,"['Terr', 'or']",False,False,39,3,6
Container,"['Cont', 'a', 'in', 'er']",True,True,53,3,9
Starter,"['Star', 'ter']",False,False,47,3,7
Feature,"['F', 'eat', 'ure']",False,True,51,3,7
Suffix,"['Suff', 'ix']",False,True,60,3,6
Motivation,"['Mo', 't', 'i', 'vati', 'on']",False,False,47,3,10
Blues,"['Bl', 'ues']",False,False,78,3,5
Diabetes,"['Di', 'abetes']",False,False,39,3,8
Track,"['Tr', 'ack']",True,True,117,3,5
Trailer,"['Trail', 'e', 'r']",False,False,43,3,7
Podcast,"['Pod', 'c', 'ast']",False,False,57,3,7
Radius,"['Rad', 'i', 'us']",False,True,53,3,6
Rate,"['Ra', 'te']",False,True,46,3,4
Audio,"['Aud', 'io']",True,True,56,3,5
Raster,"['R', 'ast', 'er']",False,True,38,3,6
Ober,"['Ob', 'er']",False,False,51,3,4
Monument,"['M', 'on', 'ument']",False,False,71,3,8
Logo,"['L', 'ogo']",False,True,89,3,4
Mode,"['M', 'ode']",True,True,109,3,4
Variation,"['V', 'ari', 'at', 'i', 'on']",False,False,126,3,9
Server,"['Se', 'r', 'ver']",True,True,52,3,6
Update,"['Up', 'date']",True,True,59,3,6
Nazi,"['N', 'azi']",False,False,90,3,4
Tempo,"['Tem', 'po']",False,False,74,3,5
Semester,"['S', 'em', 'est', 'e', 'r']",False,False,74,3,8
Download,"['D', 'own', 'lo', 'a', 'd']",True,True,110,3,8
Mixed,"['M', 'ixed']",False,True,106,3,5
Admiral,"['Ad', 'mir', 'al']",False,False,136,3,7
Layout,"['La', 'y', 'out']",True,True,42,3,6
Flora,"['Fl', 'ora']",False,False,70,3,5
Master,"['Mas', 'ter']",True,True,124,3,6
Thriller,"['T', 'hr', 'il', 'l', 'er']",False,False,89,3,8
Crew,"['Cre', 'w']",False,False,55,3,4
Mine,"['Min', 'e']",True,True,44,3,4
Rotation,"['Rota', 'ti', 'on']",False,True,55,3,8
Taxi,"['T', 'axi']",False,False,45,3,4
Metall,"['Met', 'al', 'l']",False,False,143,3,6
Baby,"['Bab', 'y']",True,True,45,3,4
Innovation,"['Inn', 'ov', 'at', 'io', 'n']",False,False,77,3,10
Hang,"['Ha', 'ng']",False,True,140,3,4
Radar,"['Ra', 'dar']",False,False,56,3,5
Seminar,"['Sem', 'in', 'a', 'r']",False,False,145,3,7
Version,"['Vers', 'i', 'on']",True,True,1282,4,7
Universität,"['U', 'nivers', 'itä', 't']",False,False,3763,4,11
Rest,"['Re', 'st']",True,True,639,4,4
Problem,"['Proble', 'm']",True,True,967,4,7
Fall,"['Fa', 'll']",True,True,1149,4,4
Programm,"['P', 'r', 'ogram', 'm']",False,False,1048,4,8
Interview,"['Inte', 'rv', 'iew']",False,True,483,4,9
Gruppe,"['Gr', 'uppe']",False,False,3243,4,6
Serie,"['Se', 'rie']",False,False,1926,4,5
Fund,"['Fun', 'd']",True,True,355,4,4
Division,"['D', 'ivi', 's', 'i', 'on']",True,True,735,4,8
Wein,"['We', 'in']",False,False,212,4,4
Fort,"['Fo', 'rt']",True,True,186,4,4
Standard,"['Sta', 'nda', 'rd']",True,True,258,4,8
Zeit,"['Z', 'eit']",False,False,7124,4,4
Club,"['C', 'lub']",True,True,385,4,4
Gast,"['Gas', 't']",False,False,333,4,4
Ding,"['Din', 'g']",False,False,219,4,4
Kraft,"['Kra', 'ft']",False,False,706,4,5
Bronze,"['Bro', 'n', 'ze']",False,False,270,4,6
Stein,"['Ste', 'in']",False,False,467,4,5
Herz,"['Her', 'z']",False,False,274,4,4
West,"['Wes', 't']",True,True,227,4,4
Sprint,"['S', 'prin', 't']",False,False,228,4,6
Flagge,"['F', 'la', 'gge']",False,False,257,4,6
Rand,"['Ran', 'd']",True,True,526,4,4
Station,"['S', 't', 'a', 'tion']",True,True,782,4,7
Quelle,"['Que', 'lle']",False,False,1763,4,6
Element,"['Ele', 'm', 'ent']",True,True,721,4,7
Drama,"['D', 'rama']",False,False,219,4,5
Alter,"['Alt', 'er']",True,True,1244,4,5
Radio,"['Ra', 'dio']",True,True,178,4,5
Jahr,"['J', 'ahr']",False,False,31379,4,4
Finale,"['Final', 'e']",False,False,1122,4,6
Junior,"['Juni', 'o', 'r']",True,True,358,4,6
Leben,"['Leb', 'en']",False,False,6160,4,5
Mann,"['Man', 'n']",False,False,7398,4,4
Kern,"['Ke', 'rn']",False,False,258,4,4
Mineral,"['M', 'ine', 'ra', 'l']",False,False,184,4,7
Orden,"['Ord', 'en']",False,True,625,4,5
Berg,"['B', 'erg']",False,False,708,4,4
Liste,"['List', 'e']",False,False,3217,4,5
Organ,"['Org', 'an']",True,True,168,4,5
Computer,"['Comp', 'ut', 'er']",True,True,216,4,8
Vater,"['Va', 'ter']",False,False,2347,4,5
Deutsche,"['Deutsch', 'e']",False,False,278,4,8
Ziel,"['Zi', 'el']",False,False,1364,4,4
Original,"['Orig', 'inal']",True,True,320,4,8
Burg,"['Bu', 'rg']",False,False,1182,4,4
Verlag,"['Ver', 'lag']",False,False,994,4,6
Website,"['We', 'b', 's', 'ite']",True,True,1859,4,7
Chef,"['Ch', 'ef']",False,True,386,4,4
Episode,"['Ep', 'iso', 'd', 'e']",False,True,742,4,7
Weblinks,"['We', 'blink', 's']",False,False,12234,4,8
Kunst,"['Ku', 'nst']",False,False,1013,4,5
Wasser,"['Wa', 'sser']",False,False,1122,4,6
Integration,"['Inte', 'gra', 'ti', 'on']",False,True,156,4,11
Patent,"['P', 'aten', 't']",False,False,169,4,6
Rang,"['R', 'ang']",False,False,1298,4,4
System,"['Sys', 'tem']",True,True,1338,4,6
Fach,"['F', 'ach']",False,False,254,4,4
Organisation,"['Or', 'g', 'anis', 'at', 'ion']",False,False,1418,4,12
Nation,"['Nat', 'ion']",True,True,228,4,6
Kind,"['Kin', 'd']",True,True,3156,4,4
Formation,"['Format', 'ion']",False,True,163,4,9
Planet,"['Pl', 'anet']",True,True,195,4,6
Format,"['For', 'm', 'at']",True,True,292,4,6
Fusion,"['F', 'us', 'ion']",False,False,200,4,6
Grab,"['G', 'rab']",True,True,471,4,4
Stand,"['Sta', 'nd']",True,True,1690,4,5
Tour,"['T', 'our']",True,True,358,4,4
Start,"['Star', 't']",True,True,504,4,5
Auto,"['Au', 'to']",True,True,333,4,4
Festival,"['F', 'e', 'sti', 'va', 'l']",False,False,279,4,8
Minute,"['Min', 'ute']",False,True,1081,4,6
Brief,"['B', 'rief']",False,True,514,4,5
Held,"['H', 'eld']",False,False,157,4,4
Album,"['Al', 'bum']",True,True,2680,4,5
Winter,"['W', 'inter']",True,True,400,4,6
Wert,"['W', 'ert']",False,False,794,4,4
Video,"['Vide', 'o']",True,True,511,4,5
Sender,"['Se', 'nder']",False,True,381,4,6
Platz,"['Pl', 'atz']",False,False,4814,4,5
Experiment,"['Ex', 'p', 'eri', 'me', 'nt']",False,True,215,4,10
Internet,"['In', 'ter', 'n', 'et']",True,True,300,4,8
Profil,"['P', 'ro', 'fil']",False,False,301,4,6
Generation,"['Gen', 'era', 't', 'ion']",True,True,423,4,10
Chance,"['Chan', 'ce']",False,True,229,4,6
Promotion,"['Pro', 'motion']",False,False,279,4,9
Online,"['On', 'li', 'ne']",True,True,266,4,6
Gold,"['G', 'old']",True,True,300,4,4
Astronom,"['A', 'st', 'ron', 'o', 'm']",False,False,223,4,8
Marine,"['M', 'arin', 'e']",False,False,260,4,6
Ring,"['R', 'ing']",True,True,267,4,4
Personal,"['Per', 'so', 'n', 'al']",True,True,157,4,8
Level,"['Le', 'vel']",True,True,157,4,5
Gesellschaft,"['G', 'ese', 'lls', 'chaft']",False,False,1149,4,12
Jazz,"['J', 'azz']",False,False,538,4,4
Museum,"['Mu', 'se', 'um']",False,False,949,4,6
Status,"['St', 'a', 'tus']",True,True,416,4,6
Fest,"['F', 'est']",False,False,228,4,4
Stadt,"['St', 'adt']",False,False,8535,4,5
Hotel,"['H', 'otel']",True,True,435,4,5
Charts,"['Ch', 'ar', 'ts']",False,True,372,4,6
Pilot,"['Pil', 'ot']",False,False,235,4,5
Software,"['Sof', 't', 'w', 'are']",True,True,276,4,8
Bach,"['Bac', 'h']",False,False,398,4,4
Datei,"['Da', 'tei']",False,False,254,4,5
deutsch,"['deut', 'sch']",False,False,634,4,7
Show,"['Sho', 'w']",True,True,208,4,4
Team,"['Tea', 'm']",True,True,1602,4,4
Instrument,"['I', 'ns', 'tr', 'ument']",False,True,469,4,10
Rock,"['Ro', 'ck']",True,True,293,4,4
Nord,"['No', 'rd']",False,False,402,4,4
Pastor,"['Past', 'or']",False,False,183,4,6
Partner,"['Part', 'ner']",False,True,348,4,7
Ball,"['Ba', 'll']",True,True,165,4,4
Restaurant,"['Re', 's', 'tau', 'rant']",False,True,274,4,10
Label,"['L', 'abel']",True,True,408,4,5
Religion,"['Rel', 'igi', 'on']",False,False,516,4,8
Operation,"['Oper', 'ation']",True,True,237,4,9
Hand,"['Han', 'd']",True,True,835,4,4
Projekt,"['P', 'roj', 'ekt']",False,False,1361,4,7
Liter,"['Li', 'ter']",True,True,177,4,5
Mannschaft,"['Man', 'ns', 'c', 'haft']",False,False,2679,4,10
Zone,"['Z', 'one']",True,True,183,4,4
Mord,"['Mor', 'd']",False,False,355,4,4
Information,"['Info', 'r', 'mati', 'on']",True,True,918,4,11
Oper,"['Op', 'er']",True,True,555,4,4
Autor,"['A', 'utor']",True,True,2104,4,5
Preis,"['Pr', 'eis']",False,False,898,4,5
Definition,"['Def', 'inition']",True,True,312,4,10
Front,"['Fr', 'ont']",True,True,219,4,5
Test,"['Tes', 't']",True,True,325,4,4
Design,"['De', 'si', 'gn']",True,True,228,4,6
Name,"['Nam', 'e']",True,True,5642,4,4
Virus,"['V', 'irus']",False,False,234,4,5
Stern,"['Ste', 'rn']",False,False,576,4,5
Film,"['Fil', 'm']",True,True,4538,4,4
Genre,"['Gen', 're']",False,True,172,4,5
