word,splitted_tokens,same_token_num,same_token_num2,freq,freq_quantile,word_len
Philosoph,"['Phi', 'l', 'os', 'o', 'ph']",False,True,383,3,9
Oper,"['Op', 'er']",True,True,555,3,4
Graf,"['Gr', 'af']",False,False,535,3,4
Stern,"['St', 'ern']",False,False,576,3,5
Gast,"['G', 'ast']",False,False,333,3,4
Minister,"['M', 'in', 'i', 'ster']",False,False,407,3,8
Planet,"['Pl', 'an', 'et']",True,True,195,3,6
Jazz,"['J', 'azz']",False,False,538,3,4
Generation,"['Gener', 'a', 'tion']",True,True,423,3,10
Mond,"['Mon', 'd']",False,True,164,3,4
Fach,"['F', 'ach']",False,False,254,3,4
Auto,"['Aut', 'o']",True,True,333,3,4
Bach,"['B', 'ach']",False,False,398,3,4
Reserve,"['R', 'e', 's', 'erve']",False,False,161,3,7
Fragment,"['F', 'r', 'ag', 'm', 'ent']",True,True,154,3,8
Musical,"['Music', 'al']",False,False,207,3,7
Winter,"['W', 'inter']",True,True,400,3,6
Regiment,"['Reg', 'iment']",False,True,572,3,8
Christ,"['C', 'h', 'rist']",True,True,208,3,6
Renaissance,"['R', 'e', 'na', 'iss', 'ance']",False,False,188,3,11
Format,"['F', 'orm', 'at']",True,True,292,3,6
Luft,"['Lu', 'ft']",False,True,353,3,4
Liter,"['L', 'iter']",True,True,177,3,5
Herz,"['He', 'rz']",False,False,274,3,4
Wissenschaft,"['W', 'issen', 'schaft']",False,True,403,3,12
General,"['Gen', 'er', 'al']",True,True,503,3,7
Deutsche,"['D', 'eu', 't', 'sc', 'he']",False,False,278,3,8
Verb,"['Ver', 'b']",True,True,195,3,4
Edition,"['Ed', 'it', 'ion']",True,True,165,3,7
Wille,"['Will', 'e']",False,True,207,3,5
Brand,"['B', 'rand']",True,True,309,3,5
Holz,"['Hol', 'z']",False,True,435,3,4
Revolution,"['Re', 'v', 'ol', 'ut', 'ion']",False,False,209,3,10
Gott,"['G', 'ott']",False,True,439,3,4
Festival,"['F', 'es', 'ti', 'v', 'al']",False,False,279,3,8
Front,"['F', 'ront']",True,True,219,3,5
Wald,"['W', 'ald']",False,False,616,3,4
Religion,"['R', 'el', 'i', 'gi', 'on']",False,False,516,3,8
Dokument,"['D', 'ok', 'u', 'men', 't']",False,False,331,3,8
Natur,"['N', 'atur']",False,True,500,3,5
Single,"['Sing', 'le']",True,True,1037,4,6
Kirche,"['K', 'irche']",False,True,4281,4,6
Land,"['La', 'nd']",True,True,3735,4,4
Fall,"['F', 'all']",True,True,1149,4,4
Weblinks,"['We', 'b', 'l', 'ink', 's']",False,False,12234,4,8
Universität,"['Univers', 'ität']",False,False,3763,4,11
Ziel,"['Z', 'iel']",False,False,1364,4,4
Seite,"['Se', 'ite']",False,False,2930,4,5
System,"['S', 'yst', 'em']",True,True,1338,4,6
Raum,"['R', 'aum']",False,True,1313,4,4
Jahr,"['J', 'ahr']",False,False,31379,4,4
Kaiser,"['K', 'a', 'iser']",False,True,753,4,6
Schrift,"['Sch', 'r', 'ift']",False,True,1342,4,7
Gebäude,"['Ge', 'b', 'ä', 'ude']",False,False,2325,4,7
Vater,"['V', 'ater']",False,False,2347,4,5
Information,"['Info', 'rm', 'ati', 'o', 'n']",True,True,918,4,11
Mitte,"['M', 'itte']",False,True,1761,4,5
Spiel,"['Sp', 'iel']",False,False,3943,4,5
Wort,"['W', 'ort']",False,True,1087,4,4
Jahrhundert,"['J', 'ahr', 'hu', 'nde', 'rt']",False,False,10471,4,11
Welt,"['We', 'lt']",False,False,1539,4,4
König,"['K', 'önig']",False,False,2018,4,5
Hand,"['Ha', 'nd']",True,True,835,4,4
Position,"['Pos', 'i', 't', 'i', 'on']",True,True,951,4,8
Autor,"['A', 'utor']",True,True,2104,4,5
Version,"['V', 'er', 'si', 'on']",True,True,1282,4,7
Mann,"['M', 'ann']",False,False,7398,4,4
Gruppe,"['Gr', 'up', 'pe']",False,False,3243,4,6
Recht,"['Rec', 'ht']",False,True,1269,4,5
Literatur,"['Liter', 'at', 'ur']",False,False,7820,4,9
Verein,"['Ver', 'ei', 'n']",False,False,2401,4,6
Form,"['For', 'm']",True,True,2308,4,4
Region,"['Reg', 'ion']",True,True,2367,4,6
Plan,"['P', 'lan']",True,True,827,4,4
Arbeit,"['A', 'r', 'beit']",False,True,1455,4,6
Song,"['So', 'ng']",True,True,832,4,4
Lage,"['L', 'age']",False,True,1664,4,4
Provinz,"['Pro', 'vi', 'n', 'z']",False,True,2142,4,7
Lauf,"['L', 'auf']",False,True,972,4,4
Rahmen,"['R', 'a', 'hmen']",False,False,1577,4,6
Text,"['Tex', 't']",True,True,1492,4,4
Artikel,"['Art', 'ikel']",False,False,1190,4,7
Dienst,"['Di', 'en', 'st']",False,False,987,4,6
Sommer,"['S', 'omm', 'er']",False,True,1278,4,6
Norden,"['No', 'rd', 'en']",False,True,1638,4,6
Bahnhof,"['B', 'ahn', 'hof']",False,False,1392,4,7
Tier,"['T', 'ier']",True,True,759,4,4
Präsident,"['P', 'rä', 's', 'iden', 't']",False,False,1721,4,9
Kilometer,"['K', 'il', 'ome', 'te', 'r']",False,False,2296,4,9
Tochter,"['To', 'chter']",False,True,2453,4,7
Schriftsteller,"['Sch', 'r', 'ift', 'stell', 'er']",False,True,1401,4,14
Gesellschaft,"['Ge', 's', 'ellschaft']",False,False,1149,4,12
Maler,"['Mal', 'er']",False,True,1306,4,5
Haus,"['Ha', 'us']",False,False,2793,4,4
Zeit,"['Ze', 'it']",False,False,7124,4,4
Platz,"['Pl', 'atz']",False,False,4814,4,5
Meter,"['M', 'eter']",True,True,3276,4,5
Richtung,"['R', 'i', 'cht', 'u', 'ng']",False,False,1548,4,8
Kloster,"['K', 'lo', 'ster']",False,False,1446,4,7
Wahl,"['W', 'ahl']",False,True,1403,4,4
Teil,"['Te', 'il']",False,True,5906,4,4
Einsatz,"['E', 'ins', 'atz']",False,True,2153,4,7
Mitglied,"['M', 'it', 'gl', 'ied']",False,False,7297,4,8
Schauspieler,"['S', 'cha', 'u', 'spieler']",False,False,1335,4,12
Gemeinde,"['Ge', 'm', 'ei', 'nde']",False,False,7128,4,8
Problem,"['Pr', 'ob', 'lem']",True,True,967,4,7
Freund,"['F', 'reu', 'nd']",False,True,904,4,6
Gebiet,"['Ge', 'bi', 'et']",False,False,2927,4,6
Zeitschrift,"['Ze', 'it', 'sch', 'rift']",False,False,891,4,11
Straße,"['Str', 'a', 'ße']",False,False,1570,4,6
Bevölkerung,"['Be', 'völker', 'un', 'g']",False,False,1486,4,11
Begriff,"['Be', 'g', 'ri', 'ff']",False,False,1140,4,7
Osten,"['Os', 'ten']",False,True,1335,4,5
Album,"['Al', 'bum']",True,True,2680,4,5
Website,"['Web', 'site']",True,True,1859,4,7
Fußball,"['F', 'uß', 'ball']",False,True,903,4,7
Schule,"['Sch', 'u', 'le']",False,True,1799,4,6
Team,"['Te', 'am']",True,True,1602,4,4
Auflage,"['A', 'u', 'flag', 'e']",False,False,1559,4,7
Name,"['N', 'ame']",True,True,5642,4,4
Regierung,"['Reg', 'i', 'er', 'u', 'ng']",False,True,1414,4,9
Sprache,"['S', 'pr', 'ac', 'he']",False,True,1989,4,7
Theater,"['T', 'he', 'at', 'er']",False,False,896,4,7
Politik,"['Po', 'l', 'iti', 'k']",False,True,972,4,7
Verlag,"['Ver', 'l', 'ag']",False,False,994,4,6
Station,"['S', 'ta', 't', 'ion']",True,True,782,4,7
Insel,"['In', 'sel']",False,True,1655,4,5
Unternehmen,"['Un', 'ter', 'nehmen']",False,False,2742,4,11
Betrieb,"['Be', 't', 'rieb']",False,True,1505,4,7
Landkreis,"['Land', 'kreis']",False,False,3354,4,9
Bischof,"['B', 'isc', 'hof']",False,False,1733,4,7
Verkehr,"['Ver', 'k', 'e', 'hr']",False,True,827,4,7
Professor,"['Pr', 'of', 'essor']",True,True,1512,4,9
Projekt,"['P', 'r', 'o', 'jekt']",False,False,1361,4,7
Frau,"['Fr', 'au']",False,True,4659,4,4
Beispiel,"['B', 'ei', 'sp', 'ie', 'l']",False,True,2000,4,8
Einwohner,"['E', 'in', 'w', 'oh', 'ner']",False,False,2914,4,9
Partei,"['Part', 'ei']",False,True,1225,4,6
Liste,"['L', 'iste']",False,False,3217,4,5
Geschichte,"['Ge', 'sch', 'icht', 'e']",False,False,6754,4,10
Werk,"['W', 'erk']",False,False,4348,4,4
Serie,"['Se', 'rie']",False,False,1926,4,5
Fußballspieler,"['F', 'uß', 'bal', 'l', 'spieler']",False,False,3834,4,14
Saison,"['S', 'a', 'ison']",False,True,3762,4,6
Person,"['Per', 'son']",True,True,4719,4,6
Bild,"['B', 'ild']",False,False,1676,4,4
Bereich,"['B', 'e', 'rei', 'ch']",False,False,2306,4,7
Kunst,"['K', 'unst']",False,False,1013,4,5
Sohn,"['So', 'hn']",False,True,3762,4,4
Dorf,"['D', 'orf']",False,True,2382,4,4
Herr,"['H', 'err']",False,False,870,4,4
Mutter,"['M', 'utter']",False,True,1373,4,6
Stand,"['St', 'and']",True,True,1690,4,5
Buch,"['Bu', 'ch']",False,False,2112,4,4
Grund,"['Gr', 'und']",False,False,1179,4,5
Wirtschaft,"['W', 'ir', 'ts', 'cha', 'ft']",False,True,739,4,10
Meister,"['Me', 'ist', 'e', 'r']",False,True,1021,4,7
Karriere,"['Kar', 'ri', 'ere']",False,True,2120,4,8
Film,"['Fi', 'lm']",True,True,4538,4,4
Liga,"['L', 'iga']",False,False,1016,4,4
Finale,"['F', 'inal', 'e']",False,False,1122,4,6
Lied,"['Li', 'ed']",False,True,1523,4,4
Roman,"['R', 'oman']",True,True,1729,4,5
Kultur,"['K', 'ultur']",False,True,950,4,6
Organisation,"['Organ', 'isa', 'tion']",False,False,1418,4,12
Anfang,"['An', 'f', 'ang']",False,True,2202,4,6
Band,"['B', 'and']",True,True,3242,4,4
Prozent,"['Pro', 'zen', 't']",False,True,1447,4,7
Sieg,"['S', 'ieg']",False,True,1009,4,4
Sammlung,"['S', 'am', 'ml', 'u', 'ng']",False,False,887,4,8
Regie,"['Reg', 'ie']",False,True,1047,4,5
Musik,"['Mus', 'ik']",False,False,1597,4,5
Sitz,"['S', 'itz']",False,True,2530,4,4
Wasser,"['W', 'ass', 'er']",False,False,1122,4,6
Titel,"['T', 'itel']",False,True,2674,4,5
Beginn,"['Be', 'gin', 'n']",False,True,1461,4,6
Alter,"['Al', 'ter']",True,True,1244,4,5
Ende,"['En', 'de']",False,True,5133,4,4
Politiker,"['P', 'o', 'lit', 'iker']",False,True,3492,4,9
Bedeutung,"['B', 'ede', 'ut', 'un', 'g']",False,False,1676,4,9
