word,tokens_babel_9b,token_num_babel_9b,tokens_gemma_12b,token_num_gemma_12b,tokens_llama_2_7b,token_num_llama_2_7b,avg_token_num,same_token_num,avg_token_num_rounded,avg_token_num2,same_token_num2,avg_token_num2_rounded,any_token_num_is_1,freq,word_len,freq_quantile
루키우스,"['ë£¨', 'íĤ¤', 'ìļ°', 'ìĬ¤']",4,"['루', '키', '우스']",3,"['▁', '<0xEB>', '<0xA3>', '<0xA8>', '<0xED>', '<0x82>', '<0xA4>', '우', '스']",9,5.333333333333333,False,5,3.5,False,4,False,5,4,0
밑바탕,"['ë°ĳ', 'ë°Ķ', 'íĥķ']",3,"['밑', '바', '탕']",3,"['▁', '<0xEB>', '<0xB0>', '<0x91>', '바', '<0xED>', '<0x83>', '<0x95>']",8,4.666666666666667,False,5,3.0,True,3,False,5,3,0
스스무,"['ìĬ¤', 'ìĬ¤', 'ë¬´']",3,"['스', '스', '무']",3,"['▁', '스', '스', '무']",4,3.333333333333333,False,3,3.0,True,3,False,4,3,0
숙직,"['ìĪĻ', 'ì§ģ']",2,"['숙', '직']",2,"['▁', '<0xEC>', '<0x88>', '<0x99>', '<0xEC>', '<0xA7>', '<0x81>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
루블,"['ë£¨', 'ë¸Ķ']",2,"['루', '블']",2,"['▁', '<0xEB>', '<0xA3>', '<0xA8>', '<0xEB>', '<0xB8>', '<0x94>']",7,3.6666666666666665,False,4,2.0,True,2,False,5,2,0
담즙,"['ëĭ´', 'ì¦Ļ']",2,"['담', '즙']",2,"['▁', '<0xEB>', '<0x8B>', '<0xB4>', '<0xEC>', '<0xA6>', '<0x99>']",7,3.6666666666666665,False,4,2.0,True,2,False,4,2,0
금속판,"['ê¸Ī', 'ìĨį', 'íĮĲ']",3,"['금', '속', '판']",3,"['▁', '<0xEA>', '<0xB8>', '<0x88>', '<0xEC>', '<0x86>', '<0x8D>', '<0xED>', '<0x8C>', '<0x90>']",10,5.333333333333333,False,5,3.0,True,3,False,6,3,0
인권법,"['ìĿ¸', 'ê¶Į', 'ë²ķ']",3,"['인', '권', '법']",3,"['▁', '인', '<0xEA>', '<0xB6>', '<0x8C>', '<0xEB>', '<0xB2>', '<0x95>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
분기역,"['ë¶Ħ', 'ê¸°', 'ìĹŃ']",3,"['분', '기', '역']",3,"['▁', '<0xEB>', '<0xB6>', '<0x84>', '기', '역']",6,4.0,False,4,3.0,True,3,False,5,3,0
액센트,"['ìķ¡', 'ìĦ¼', 'íĬ¸']",3,"['액', '센', '트']",3,"['▁', '<0xEC>', '<0x95>', '<0xA1>', '<0xEC>', '<0x84>', '<0xBC>', '트']",8,4.666666666666667,False,5,3.0,True,3,False,5,3,0
런처,"['ëŁ°', 'ì²ĺ']",2,"['런', '처']",2,"['▁', '<0xEB>', '<0x9F>', '<0xB0>', '<0xEC>', '<0xB2>', '<0x98>']",7,3.6666666666666665,False,4,2.0,True,2,False,4,2,0
민속촌,"['ë¯¼', 'ìĨį', 'ì´Į']",3,"['민', '속', '촌']",3,"['▁', '민', '<0xEC>', '<0x86>', '<0x8D>', '<0xEC>', '<0xB4>', '<0x8C>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
임산물,"['ìŀĦ', 'ìĤ°', 'ë¬¼']",3,"['임', '산', '물']",3,"['▁', '<0xEC>', '<0x9E>', '<0x84>', '산', '<0xEB>', '<0xAC>', '<0xBC>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
후지오,"['íĽĦ', 'ì§Ģ', 'ìĺ¤']",3,"['후', '지', '오']",3,"['▁', '<0xED>', '<0x9B>', '<0x84>', '지', '오']",6,4.0,False,4,3.0,True,3,False,4,3,0
멜로드라마,"['ë©ľ', 'ë¡ľ', 'ëĵľ', 'ëĿ¼', 'ë§Ī']",5,"['멜', '로드', '라마']",3,"['▁', '<0xEB>', '<0xA9>', '<0x9C>', '로', '드', '라', '마']",8,5.333333333333333,False,5,4.0,False,4,False,5,5,0
백로,"['ë°±', 'ë¡ľ']",2,"['백', '로']",2,"['▁', '백', '로']",3,2.333333333333333,False,2,2.0,True,2,False,4,2,0
봉공,"['ë´ī', 'ê³µ']",2,"['봉', '공']",2,"['▁', '<0xEB>', '<0xB4>', '<0x89>', '공']",5,3.0,False,3,2.0,True,2,False,4,2,0
머지,"['ë¨¸', 'ì§Ģ']",2,"['머', '지']",2,"['▁', '<0xEB>', '<0xA8>', '<0xB8>', '지']",5,3.0,False,3,2.0,True,2,False,5,2,0
천재지변,"['ì²ľ', 'ìŀ¬', 'ì§Ģ', 'ë³Ģ']",4,"['천', '재', '지', '변']",4,"['▁', '천', '재', '지', '<0xEB>', '<0xB3>', '<0x80>']",7,5.0,False,5,4.0,True,4,False,5,4,0
이응,"['ìĿ´', 'ìĿĳ']",2,"['이', '응']",2,"['▁', '이', '<0xEC>', '<0x9D>', '<0x91>']",5,3.0,False,3,2.0,True,2,False,6,2,0
분포도,"['ë¶Ħ', 'íı¬', 'ëıĦ']",3,"['분', '포', '도']",3,"['▁', '<0xEB>', '<0xB6>', '<0x84>', '<0xED>', '<0x8F>', '<0xAC>', '도']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
종파주의,"['ì¢ħ', 'íĮĮ', 'ì£¼ìĿĺ']",3,"['종', '파', '주의']",3,"['▁', '종', '<0xED>', '<0x8C>', '<0x8C>', '주', '의']",7,4.333333333333333,False,4,3.0,True,3,False,6,4,0
자바히,"['ìŀĲ', 'ë°Ķ', 'íŀĪ']",3,"['자', '바', '히']",3,"['▁', '자', '바', '<0xED>', '<0x9E>', '<0x88>']",6,4.0,False,4,3.0,True,3,False,4,3,0
중과부적,"['ì¤ĳ', 'ê³¼', 'ë¶Ģ', 'ìłģ']",4,"['중', '과', '부', '적']",4,"['▁', '중', '과', '부', '<0xEC>', '<0xA0>', '<0x81>']",7,5.0,False,5,4.0,True,4,False,5,4,0
상담실,"['ìĥģëĭ´', 'ìĭ¤']",2,"['상', '담', '실']",3,"['▁', '상', '<0xEB>', '<0x8B>', '<0xB4>', '<0xEC>', '<0x8B>', '<0xA4>']",8,4.333333333333333,False,4,2.5,False,3,False,6,3,0
블라우스,"['ë¸Ķ', 'ëĿ¼', 'ìļ°', 'ìĬ¤']",4,"['블', '라', '우스']",3,"['▁', '<0xEB>', '<0xB8>', '<0x94>', '라', '우', '스']",7,4.666666666666667,False,5,3.5,False,4,False,6,4,0
땀샘,"['ëķĢ', 'ìĥĺ']",2,"['땀', '샘']",2,"['▁', '<0xEB>', '<0x95>', '<0x80>', '<0xEC>', '<0x83>', '<0x98>']",7,3.6666666666666665,False,4,2.0,True,2,False,5,2,0
상향식,"['ìĥģ', 'íĸ¥', 'ìĭĿ']",3,"['상', '향', '식']",3,"['▁', '상', '<0xED>', '<0x96>', '<0xA5>', '식']",6,4.0,False,4,3.0,True,3,False,5,3,0
밧심,"['ë°§', 'ìĭ¬']",2,"['밧', '심']",2,"['▁', '<0xEB>', '<0xB0>', '<0xA7>', '<0xEC>', '<0x8B>', '<0xAC>']",7,3.6666666666666665,False,4,2.0,True,2,False,4,2,0
칠보,"['ì¹ł', 'ë³´']",2,"['칠', '보']",2,"['▁', '<0xEC>', '<0xB9>', '<0xA0>', '보']",5,3.0,False,3,2.0,True,2,False,4,2,0
물기,"['ë¬¼', 'ê¸°']",2,"['물', '기']",2,"['▁', '<0xEB>', '<0xAC>', '<0xBC>', '기']",5,3.0,False,3,2.0,True,2,False,4,2,0
참전국,"['ì°¸', 'ìłĦ', 'êµŃ']",3,"['참', '전', '국']",3,"['▁', '<0xEC>', '<0xB0>', '<0xB8>', '전', '국']",6,4.0,False,4,3.0,True,3,False,6,3,0
일회용품,"['ìĿ¼', 'íļĮ', 'ìļ©', 'íĴĪ']",4,"['일', '회', '용', '품']",4,"['▁', '일', '회', '용', '<0xED>', '<0x92>', '<0x88>']",7,5.0,False,5,4.0,True,4,False,4,4,0
엑스터시,"['ìĹĳ', 'ìĬ¤', 'íĦ°', 'ìĭľ']",4,"['엑', '스터', '시']",3,"['▁', '<0xEC>', '<0x97>', '<0x91>', '스', '터', '시']",7,4.666666666666667,False,5,3.5,False,4,False,4,4,0
수조,"['ìĪĺ', 'ì¡°']",2,"['수', '조']",2,"['▁', '수', '조']",3,2.333333333333333,False,2,2.0,True,2,False,5,2,0
발대식,"['ë°ľ', 'ëĮĢ', 'ìĭĿ']",3,"['발', '대', '식']",3,"['▁', '<0xEB>', '<0xB0>', '<0x9C>', '대', '식']",6,4.0,False,4,3.0,True,3,False,4,3,0
자홍립,"['ìŀĲ', 'íĻį', 'ë¦½']",3,"['자', '홍', '립']",3,"['▁', '자', '<0xED>', '<0x99>', '<0x8D>', '<0xEB>', '<0xA6>', '<0xBD>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
부소장,"['ë¶Ģ', 'ìĨĮ', 'ìŀ¥']",3,"['부', '소', '장']",3,"['▁', '부', '소', '장']",4,3.333333333333333,False,3,3.0,True,3,False,5,3,0
보유국,"['ë³´', 'ìľł', 'êµŃ']",3,"['보', '유', '국']",3,"['▁', '보', '유', '국']",4,3.333333333333333,False,3,3.0,True,3,False,6,3,0
프로스페,"['íĶĦ', 'ë¡ľ', 'ìĬ¤', 'íİĺ']",4,"['프로', '스', '페']",3,"['▁', '<0xED>', '<0x94>', '<0x84>', '로', '스', '<0xED>', '<0x8E>', '<0x98>']",9,5.333333333333333,False,5,3.5,False,4,False,5,4,0
란저우,"['ëŀĢ', 'ìłĢ', 'ìļ°']",3,"['란', '저', '우']",3,"['▁', '<0xEB>', '<0x9E>', '<0x80>', '<0xEC>', '<0xA0>', '<0x80>', '우']",8,4.666666666666667,False,5,3.0,True,3,False,6,3,0
명심,"['ëªħ', 'ìĭ¬']",2,"['명', '심']",2,"['▁', '명', '<0xEC>', '<0x8B>', '<0xAC>']",5,3.0,False,3,2.0,True,2,False,4,2,0
방리,"['ë°©', 'ë¦¬']",2,"['방', '리']",2,"['▁', '방', '리']",3,2.333333333333333,False,2,2.0,True,2,False,5,2,0
중석,"['ì¤ĳ', 'ìĦĿ']",2,"['중', '석']",2,"['▁', '중', '<0xEC>', '<0x84>', '<0x9D>']",5,3.0,False,3,2.0,True,2,False,6,2,0
반자동,"['ë°ĺ', 'ìŀĲëıĻ']",2,"['반', '자동']",2,"['▁', '<0xEB>', '<0xB0>', '<0x98>', '자', '동']",6,3.333333333333333,False,3,2.0,True,2,False,6,3,0
감찰관,"['ê°Ĳ', 'ì°°', 'ê´Ģ']",3,"['감', '찰', '관']",3,"['▁', '<0xEA>', '<0xB0>', '<0x90>', '<0xEC>', '<0xB0>', '<0xB0>', '<0xEA>', '<0xB4>', '<0x80>']",10,5.333333333333333,False,5,3.0,True,3,False,4,3,0
연연,"['ìĹ°', 'ìĹ°']",2,"['연', '연']",2,"['▁', '연', '연']",3,2.333333333333333,False,2,2.0,True,2,False,5,2,0
하루아침,"['íķĺ', 'ë£¨', 'ìķĦ', 'ì¹¨']",4,"['하루', '아', '침']",3,"['▁', '하', '<0xEB>', '<0xA3>', '<0xA8>', '아', '<0xEC>', '<0xB9>', '<0xA8>']",9,5.333333333333333,False,5,3.5,False,4,False,4,4,0
세르,"['ìĦ¸', 'ë¥´']",2,"['세', '르']",2,"['▁', '세', '<0xEB>', '<0xA5>', '<0xB4>']",5,3.0,False,3,2.0,True,2,False,5,2,0
메신저스,"['ë©Ķ', 'ìĭł', 'ìłĢ', 'ìĬ¤']",4,"['메', '신', '저', '스']",4,"['▁', '<0xEB>', '<0xA9>', '<0x94>', '신', '<0xEC>', '<0xA0>', '<0x80>', '스']",9,5.666666666666667,False,6,4.0,True,4,False,6,4,0
지가,"['ì§Ģ', 'ê°Ģ']",2,['지가'],1,"['▁', '지', '가']",3,2.0,False,2,1.5,False,2,True,6,2,0
미라클,"['ë¯¸', 'ëĿ¼', 'íģ´']",3,"['미', '라', '클']",3,"['▁', '미', '라', '<0xED>', '<0x81>', '<0xB4>']",6,4.0,False,4,3.0,True,3,False,4,3,0
가로등,"['ê°Ģ', 'ë¡ľ', 'ëĵ±']",3,"['가', '로', '등']",3,"['▁', '가', '로', '<0xEB>', '<0x93>', '<0xB1>']",6,4.0,False,4,3.0,True,3,False,4,3,0
데이지,"['ëį°ìĿ´', 'ì§Ģ']",2,"['데', '이지']",2,"['▁', '<0xEB>', '<0x8D>', '<0xB0>', '이', '지']",6,3.333333333333333,False,3,2.0,True,2,False,5,3,0
집행자,"['ì§ĳ', 'íĸī', 'ìŀĲ']",3,"['집', '행', '자']",3,"['▁', '<0xEC>', '<0xA7>', '<0x91>', '<0xED>', '<0x96>', '<0x89>', '자']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
낙오,"['ëĤĻ', 'ìĺ¤']",2,"['낙', '오']",2,"['▁', '<0xEB>', '<0x82>', '<0x99>', '오']",5,3.0,False,3,2.0,True,2,False,6,2,0
간부급,"['ê°Ħ', 'ë¶Ģ', 'ê¸ī']",3,"['간', '부', '급']",3,"['▁', '<0xEA>', '<0xB0>', '<0x84>', '부', '<0xEA>', '<0xB8>', '<0x89>']",8,4.666666666666667,False,5,3.0,True,3,False,4,3,0
차치,"['ì°¨', 'ì¹ĺ']",2,"['차', '치']",2,"['▁', '차', '<0xEC>', '<0xB9>', '<0x98>']",5,3.0,False,3,2.0,True,2,False,4,2,0
음흉,"['ìĿĮ', 'íĿī']",2,"['음', '흉']",2,"['▁', '음', '<0xED>', '<0x9D>', '<0x89>']",5,3.0,False,3,2.0,True,2,False,5,2,0
작은따옴표,"['ìŀĳ', 'ìĿĢ', 'ëĶ°', 'ìĺ´', 'íĳľ']",5,"['작', '은', '따', '옴', '표']",5,"['▁', '<0xEC>', '<0x9E>', '<0x91>', '은', '<0xEB>', '<0x94>', '<0xB0>', '<0xEC>', '<0x98>', '<0xB4>', '<0xED>', '<0x91>', '<0x9C>']",14,8.0,False,8,5.0,True,5,False,6,5,0
리모트,"['ë¦¬', 'ëª¨', 'íĬ¸']",3,"['리', '모', '트']",3,"['▁', '리', '모', '트']",4,3.333333333333333,False,3,3.0,True,3,False,6,3,0
피침,"['íĶ¼', 'ì¹¨']",2,"['피', '침']",2,"['▁', '<0xED>', '<0x94>', '<0xBC>', '<0xEC>', '<0xB9>', '<0xA8>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
소시,"['ìĨĮ', 'ìĭľ']",2,"['소', '시']",2,"['▁', '소', '시']",3,2.333333333333333,False,2,2.0,True,2,False,4,2,0
모근,"['ëª¨', 'ê·¼']",2,"['모', '근']",2,"['▁', '모', '<0xEA>', '<0xB7>', '<0xBC>']",5,3.0,False,3,2.0,True,2,False,4,2,0
자해,"['ìŀĲ', 'íķ´']",2,"['자', '해']",2,"['▁', '자', '해']",3,2.333333333333333,False,2,2.0,True,2,False,5,2,0
윤활유,"['ìľ¤', 'íĻľ', 'ìľł']",3,"['윤', '활', '유']",3,"['▁', '<0xEC>', '<0x9C>', '<0xA4>', '<0xED>', '<0x99>', '<0x9C>', '유']",8,4.666666666666667,False,5,3.0,True,3,False,5,3,0
구습,"['êµ¬', 'ìĬµ']",2,"['구', '습']",2,"['▁', '구', '<0xEC>', '<0x8A>', '<0xB5>']",5,3.0,False,3,2.0,True,2,False,4,2,0
양전자,"['ìĸĳ', 'ìłĦìŀĲ']",2,"['양', '전자']",2,"['▁', '<0xEC>', '<0x96>', '<0x91>', '전', '자']",6,3.333333333333333,False,3,2.0,True,2,False,4,3,0
사베이,"['ìĤ¬', 'ë²ł', 'ìĿ´']",3,"['사', '베', '이']",3,"['▁', '사', '<0xEB>', '<0xB2>', '<0xA0>', '이']",6,4.0,False,4,3.0,True,3,False,4,3,0
호석,"['íĺ¸', 'ìĦĿ']",2,"['호', '석']",2,"['▁', '호', '<0xEC>', '<0x84>', '<0x9D>']",5,3.0,False,3,2.0,True,2,False,6,2,0
외향,"['ìĻ¸', 'íĸ¥']",2,"['외', '향']",2,"['▁', '<0xEC>', '<0x99>', '<0xB8>', '<0xED>', '<0x96>', '<0xA5>']",7,3.6666666666666665,False,4,2.0,True,2,False,5,2,0
철책,"['ì²ł', 'ì±ħ']",2,"['철', '책']",2,"['▁', '<0xEC>', '<0xB2>', '<0xA0>', '<0xEC>', '<0xB1>', '<0x85>']",7,3.6666666666666665,False,4,2.0,True,2,False,6,2,0
티슈,"['íĭ°', 'ìĬĪ']",2,"['티', '슈']",2,"['▁', '<0xED>', '<0x8B>', '<0xB0>', '<0xEC>', '<0x8A>', '<0x88>']",7,3.6666666666666665,False,4,2.0,True,2,False,4,2,0
프레,"['íĶĦ', 'ëłĪ']",2,"['프', '레']",2,"['▁', '<0xED>', '<0x94>', '<0x84>', '<0xEB>', '<0xA0>', '<0x88>']",7,3.6666666666666665,False,4,2.0,True,2,False,4,2,0
일조량,"['ìĿ¼', 'ì¡°', 'ëŁī']",3,"['일', '조', '량']",3,"['▁', '일', '조', '<0xEB>', '<0x9F>', '<0x89>']",6,4.0,False,4,3.0,True,3,False,4,3,0
친서,"['ì¹ľ', 'ìĦľ']",2,"['친', '서']",2,"['▁', '<0xEC>', '<0xB9>', '<0x9C>', '서']",5,3.0,False,3,2.0,True,2,False,6,2,0
조야,"['ì¡°', 'ìķ¼']",2,"['조', '야']",2,"['▁', '조', '<0xEC>', '<0x95>', '<0xBC>']",5,3.0,False,3,2.0,True,2,False,6,2,0
대길,"['ëĮĢ', 'ê¸¸']",2,"['대', '길']",2,"['▁', '대', '<0xEA>', '<0xB8>', '<0xB8>']",5,3.0,False,3,2.0,True,2,False,4,2,0
후폭풍,"['íĽĦ', 'íıŃ', 'íĴį']",3,"['후', '폭', '풍']",3,"['▁', '<0xED>', '<0x9B>', '<0x84>', '<0xED>', '<0x8F>', '<0xAD>', '<0xED>', '<0x92>', '<0x8D>']",10,5.333333333333333,False,5,3.0,True,3,False,4,3,0
관련주,"['ê´Ģ', 'ëł¨', 'ì£¼']",3,"['관', '련', '주']",3,"['▁', '<0xEA>', '<0xB4>', '<0x80>', '<0xEB>', '<0xA0>', '<0xA8>', '주']",8,4.666666666666667,False,5,3.0,True,3,False,5,3,0
저감,"['ìłĢ', 'ê°Ĳ']",2,"['저', '감']",2,"['▁', '<0xEC>', '<0xA0>', '<0x80>', '<0xEA>', '<0xB0>', '<0x90>']",7,3.6666666666666665,False,4,2.0,True,2,False,11,2,1
기술사,"['ê¸°ìĪł', 'ìĤ¬']",2,"['기술', '사']",2,"['▁', '기', '<0xEC>', '<0x88>', '<0xA0>', '사']",6,3.333333333333333,False,3,2.0,True,2,False,8,3,1
쇠사슬,"['ìĩł', 'ìĤ¬', 'ìĬ¬']",3,"['쇠', '사', '슬']",3,"['▁', '<0xEC>', '<0x87>', '<0xA0>', '사', '<0xEC>', '<0x8A>', '<0xAC>']",8,4.666666666666667,False,5,3.0,True,3,False,11,3,1
미연,"['ë¯¸', 'ìĹ°']",2,"['미', '연']",2,"['▁', '미', '연']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
감방,"['ê°Ĳ', 'ë°©']",2,"['감', '방']",2,"['▁', '<0xEA>', '<0xB0>', '<0x90>', '방']",5,3.0,False,3,2.0,True,2,False,7,2,1
일갈,"['ìĿ¼', 'ê°Ī']",2,"['일', '갈']",2,"['▁', '일', '<0xEA>', '<0xB0>', '<0x88>']",5,3.0,False,3,2.0,True,2,False,7,2,1
수출국,"['ìĪĺ', 'ì¶ľ', 'êµŃ']",3,"['수', '출', '국']",3,"['▁', '수', '<0xEC>', '<0xB6>', '<0x9C>', '국']",6,4.0,False,4,3.0,True,3,False,7,3,1
방형,"['ë°©', 'íĺķ']",2,"['방', '형']",2,"['▁', '방', '<0xED>', '<0x98>', '<0x95>']",5,3.0,False,3,2.0,True,2,False,10,2,1
달밤,"['ëĭ¬', 'ë°¤']",2,"['달', '밤']",2,"['▁', '<0xEB>', '<0x8B>', '<0xAC>', '<0xEB>', '<0xB0>', '<0xA4>']",7,3.6666666666666665,False,4,2.0,True,2,False,7,2,1
교계,"['êµĲ', 'ê³Ħ']",2,"['교', '계']",2,"['▁', '교', '<0xEA>', '<0xB3>', '<0x84>']",5,3.0,False,3,2.0,True,2,False,8,2,1
행패,"['íĸī', 'íĮ¨']",2,"['행', '패']",2,"['▁', '<0xED>', '<0x96>', '<0x89>', '<0xED>', '<0x8C>', '<0xA8>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
선화,"['ìĦł', 'íĻĶ']",2,"['선', '화']",2,"['▁', '선', '화']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
합성수지,"['íķ©', 'ìĦ±', 'ìĪĺ', 'ì§Ģ']",4,"['합', '성', '수', '지']",4,"['▁', '합', '성', '수', '지']",5,4.333333333333333,False,4,4.0,True,4,False,7,4,1
탈영,"['íĥĪ', 'ìĺģ']",2,"['탈', '영']",2,"['▁', '<0xED>', '<0x83>', '<0x88>', '영']",5,3.0,False,3,2.0,True,2,False,11,2,1
개운,"['ê°ľ', 'ìļ´']",2,"['개', '운']",2,"['▁', '개', '<0xEC>', '<0x9A>', '<0xB4>']",5,3.0,False,3,2.0,True,2,False,8,2,1
법도,"['ë²ķ', 'ëıĦ']",2,"['법', '도']",2,"['▁', '<0xEB>', '<0xB2>', '<0x95>', '도']",5,3.0,False,3,2.0,True,2,False,10,2,1
플라이급,"['íĶĮ', 'ëĿ¼ìĿ´', 'ê¸ī']",3,"['플', '라이', '급']",3,"['▁', '<0xED>', '<0x94>', '<0x8C>', '라', '이', '<0xEA>', '<0xB8>', '<0x89>']",9,5.0,False,5,3.0,True,3,False,11,4,1
사마귀,"['ìĤ¬', 'ë§Ī', 'ê·Ģ']",3,"['사', '마', '귀']",3,"['▁', '사', '마', '<0xEA>', '<0xB7>', '<0x80>']",6,4.0,False,4,3.0,True,3,False,10,3,1
발설,"['ë°ľ', 'ìĦ¤']",2,"['발', '설']",2,"['▁', '<0xEB>', '<0xB0>', '<0x9C>', '<0xEC>', '<0x84>', '<0xA4>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
캥거루,"['ìº¥', 'ê±°', 'ë£¨']",3,"['캥', '거', '루']",3,"['▁', '<0xEC>', '<0xBA>', '<0xA5>', '<0xEA>', '<0xB1>', '<0xB0>', '<0xEB>', '<0xA3>', '<0xA8>']",10,5.333333333333333,False,5,3.0,True,3,False,11,3,1
추출물,"['ì¶Ķ', 'ì¶ľ', 'ë¬¼']",3,"['추', '출', '물']",3,"['▁', '<0xEC>', '<0xB6>', '<0x94>', '<0xEC>', '<0xB6>', '<0x9C>', '<0xEB>', '<0xAC>', '<0xBC>']",10,5.333333333333333,False,5,3.0,True,3,False,10,3,1
영어식,"['ìĺģ', 'ìĸ´', 'ìĭĿ']",3,"['영어', '식']",2,"['▁', '영', '어', '식']",4,3.0,False,3,2.5,False,3,False,10,3,1
직사,"['ì§ģ', 'ìĤ¬']",2,"['직', '사']",2,"['▁', '<0xEC>', '<0xA7>', '<0x81>', '사']",5,3.0,False,3,2.0,True,2,False,7,2,1
가넷,"['ê°Ģ', 'ëĦ·']",2,"['가', '넷']",2,"['▁', '가', '<0xEB>', '<0x84>', '<0xB7>']",5,3.0,False,3,2.0,True,2,False,11,2,1
고서,"['ê³ł', 'ìĦľ']",2,"['고', '서']",2,"['▁', '고', '서']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
유례,"['ìľł', 'ë¡Ģ']",2,"['유', '례']",2,"['▁', '유', '<0xEB>', '<0xA1>', '<0x80>']",5,3.0,False,3,2.0,True,2,False,10,2,1
참새,"['ì°¸', 'ìĥĪ']",2,"['참', '새']",2,"['▁', '<0xEC>', '<0xB0>', '<0xB8>', '<0xEC>', '<0x83>', '<0x88>']",7,3.6666666666666665,False,4,2.0,True,2,False,10,2,1
투심,"['íĪ¬', 'ìĭ¬']",2,"['투', '심']",2,"['▁', '<0xED>', '<0x88>', '<0xAC>', '<0xEC>', '<0x8B>', '<0xAC>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
엮음,"['ìĹ®', 'ìĿĮ']",2,"['엮', '음']",2,"['▁', '<0xEC>', '<0x97>', '<0xAE>', '음']",5,3.0,False,3,2.0,True,2,False,7,2,1
코카인,"['ì½Ķ', 'ì¹´', 'ìĿ¸']",3,"['코', '카', '인']",3,"['▁', '<0xEC>', '<0xBD>', '<0x94>', '<0xEC>', '<0xB9>', '<0xB4>', '인']",8,4.666666666666667,False,5,3.0,True,3,False,7,3,1
박복,"['ë°ķ', 'ë³µ']",2,"['박', '복']",2,"['▁', '박', '<0xEB>', '<0xB3>', '<0xB5>']",5,3.0,False,3,2.0,True,2,False,11,2,1
니코바르,"['ëĭĪ', 'ì½Ķ', 'ë°Ķ', 'ë¥´']",4,"['니', '코', '바', '르']",4,"['▁', '니', '<0xEC>', '<0xBD>', '<0x94>', '바', '<0xEB>', '<0xA5>', '<0xB4>']",9,5.666666666666667,False,6,4.0,True,4,False,11,4,1
파형,"['íĮĮ', 'íĺķ']",2,"['파', '형']",2,"['▁', '<0xED>', '<0x8C>', '<0x8C>', '<0xED>', '<0x98>', '<0x95>']",7,3.6666666666666665,False,4,2.0,True,2,False,11,2,1
연대표,"['ìĹ°', 'ëĮĢ', 'íĳľ']",3,"['연', '대표']",2,"['▁', '연', '대', '<0xED>', '<0x91>', '<0x9C>']",6,3.6666666666666665,False,4,2.5,False,3,False,10,3,1
서브루틴,"['ìĦľ', 'ë¸Į', 'ë£¨', 'íĭ´']",4,"['서', '브', '루', '틴']",4,"['▁', '서', '<0xEB>', '<0xB8>', '<0x8C>', '<0xEB>', '<0xA3>', '<0xA8>', '<0xED>', '<0x8B>', '<0xB4>']",11,6.333333333333333,False,6,4.0,True,4,False,10,4,1
행동주의,"['íĸī', 'ëıĻ', 'ì£¼ìĿĺ']",3,"['행', '동', '주의']",3,"['▁', '<0xED>', '<0x96>', '<0x89>', '동', '주', '의']",7,4.333333333333333,False,4,3.0,True,3,False,8,4,1
수송기,"['ìĪĺ', 'ìĨ¡', 'ê¸°']",3,"['수', '송', '기']",3,"['▁', '수', '<0xEC>', '<0x86>', '<0xA1>', '기']",6,4.0,False,4,3.0,True,3,False,9,3,1
변성암,"['ë³Ģ', 'ìĦ±', 'ìķĶ']",3,"['변', '성', '암']",3,"['▁', '<0xEB>', '<0xB3>', '<0x80>', '성', '<0xEC>', '<0x95>', '<0x94>']",8,4.666666666666667,False,5,3.0,True,3,False,10,3,1
풍장,"['íĴį', 'ìŀ¥']",2,"['풍', '장']",2,"['▁', '<0xED>', '<0x92>', '<0x8D>', '장']",5,3.0,False,3,2.0,True,2,False,7,2,1
집성촌,"['ì§ĳ', 'ìĦ±', 'ì´Į']",3,"['집', '성', '촌']",3,"['▁', '<0xEC>', '<0xA7>', '<0x91>', '성', '<0xEC>', '<0xB4>', '<0x8C>']",8,4.666666666666667,False,5,3.0,True,3,False,9,3,1
습속,"['ìĬµ', 'ìĨį']",2,"['습', '속']",2,"['▁', '<0xEC>', '<0x8A>', '<0xB5>', '<0xEC>', '<0x86>', '<0x8D>']",7,3.6666666666666665,False,4,2.0,True,2,False,9,2,1
소마,"['ìĨĮ', 'ë§Ī']",2,"['소', '마']",2,"['▁', '소', '마']",3,2.333333333333333,False,2,2.0,True,2,False,11,2,1
혈서,"['íĺĪ', 'ìĦľ']",2,"['혈', '서']",2,"['▁', '<0xED>', '<0x98>', '<0x88>', '서']",5,3.0,False,3,2.0,True,2,False,8,2,1
악사,"['ìķħ', 'ìĤ¬']",2,"['악', '사']",2,"['▁', '<0xEC>', '<0x95>', '<0x85>', '사']",5,3.0,False,3,2.0,True,2,False,11,2,1
