word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Bedacht,Paradis (der Name wurde von Rambaud offensichtlich mit Bedacht gewählt) ist der (auch sexuell) unschuldige Junge vom Lande.,18,4,"['Bed', 'acht']",2,0
Duck,2020 und 2021 erschienen weder das LTB Duck Tales noch das LTB präsentiert.,13,4,"['D', 'uck']",2,0
Primat,"Der Primat des Papstes in allen christlichen Jahrhunderten, 3 Bände, Kupferberg, Mainz 1836–1838.",13,4,"['Prim', 'at']",2,0
Exodus,"Der Bandname wurde von Broderick vorgeschlagen, wurde jedoch laut Drover nicht dem Exodus-Lied The Last Act of Defiance entliehen.",19,4,"['Ex', 'odus']",2,0
Flipper,Raster Blaster war ein Flipper-Computerspiel aus dem Jahr 1981 für den Apple-II-Heimcomputer.,12,4,"['Flip', 'per']",2,0
Affaire,"Durch die Affaire um den Handel mit Orden und, um der drohenden Gefängnisstrafe zu entgehen, verließ er Frankreich und ließ sich in Buenos Aires nieder.",25,5,"['Aff', 'aire']",2,0
Mastercard,Sponsoring Mastercard sponsert verschiedene Sportereignisse wie die UEFA Champions League.,10,5,"['Master', 'card']",2,0
Phylum,"Ob ein Phylum Radiozoa existiert oder wie die hierher gehörenden Gruppen alternativ geordnet werden können, ist bis in jüngste Zeit umstritten, alle veröffentlichten Phylogenien sind instabil und untereinander widersprüchlich.",29,4,"['Ph', 'ylum']",2,0
Anis,"Die Fahrzeuge sollten in vier Farbtönen verkehren: Fuchsienrot, Anis, Orange und Blau.",12,4,"['An', 'is']",2,0
Baude,Bis 1945 befanden sich auf dem Gipfel eine Baude und ein Aussichtsturm.,12,4,"['Ba', 'ude']",2,0
Startposition,Zum Beispiel wird die Startposition einer Schachpartie in FEN (siehe Diagramm 1) so angegeben: rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,20,4,"['Start', 'position']",2,0
CoA,Es acetyliert das Antibiotikum Chloramphenicol unter Verbrauch von Acetyl-CoA an zwei Stellen.,12,5,"['Co', 'A']",2,0
Pille,Just Like a Pill ( für „Einfach wie eine Pille“) ist ein Lied der US-amerikanischen Pop-Rock-Sängerin Pink aus dem Jahr 2001.,21,4,"['P', 'ille']",2,0
Branding,"das Branding im Rahmen des Marketing zunehmend genutzt, denn eine Marke schafft Vertrauen und Differenzierung zugleich:",16,4,"['Br', 'anding']",2,0
stern,"Chefredakteur mare Dominik Stawski, Reporter Stern Luise Strothmann, Vize Ressortleiterin taz.am wochenende Judith Wittwer, Chefredakteurin Süddeutsche Zeitung",17,4,"['st', 'ern']",2,0
Messstation,Die Messstation von MeteoSchweiz liegt auf einer Höhe von,9,5,"['Mess', 'station']",2,0
Modernität,ein archaischer Kontrast zu der nuancenreichen Modernität eines Teddy Wilson und Art Tatum.“,13,4,"['Modern', 'itÃ¤t']",2,0
Polder,"An der Stelle wurde ein Schöpfwerk mit Dampfturbine eingerichtet, die überschüssiges Wasser der Polder in das Memeldelta pumpt.",18,5,"['P', 'older']",2,0
Apologie,Von seiner Apologie des Origenes ist nur das erste Buch (von sechs) in lateinischer Übersetzung von Rufinus von Aquileia überliefert.,20,4,"['Ap', 'ologie']",2,0
Sexual,Ihre Ermittlungszuständigkeit reicht von Sexual- und Betäubungsmitteldelikten über Wirtschafts- und Eigentumsdelikte bis hin zu Kapitaldelikten.,15,4,"['Sex', 'ual']",2,0
Trage,Sommer wird auf einer Trage abtransportiert und später in eine Suchtklinik eingewiesen.,12,4,"['Tr', 'age']",2,0
Altstoff,"Es bedarf stets eines gewissen Aufwandes x, einen Altstoff zu rezyklieren.",11,4,"['Alt', 'stoff']",2,0
Euroregion,Gefördert wurde das Projekt von der Europäischen Union (EFRE) und der Euroregion Śląsk Cieszyński – Těšinské Slezsko.,17,4,"['Euro', 'region']",2,0
Stillzeit,"Als absolute Kontraindikationen für die Behandlung mit 32P gelten Schwangerschaft und Stillzeit, als relative Kontraindikationen Frauen im gebärfähigen Alter.",19,4,"['Still', 'zeit']",2,0
Virion,Die entscheidenden Charakteristika für diese Klassifikation waren: die Natur des viralen Genoms (DNA oder RNA) die Symmetrie des Kapsids Vorhandensein einer Lipidumhüllung Größe von Virion und Kapsid,27,4,"['Vir', 'ion']",2,0
Supplement,Zugleich als Supplement und alphabetischer Index zum Mittelhochdeutschen Wörterbuche von Benecke-Müller-Zarncke.,11,5,"['Sup', 'plement']",2,0
Experimentator,Der Experimentator ist für den Hund unsichtbar.,7,4,"['Experiment', 'ator']",2,0
Filial,Im Jahre 1577 wurde Odenhausen als Filial der Pfarrei Londorf genannt.,11,4,"['Fil', 'ial']",2,0
Prisma,"Von 2003 bis 2007 bot Cosina eine Voigtländer Bessaflex auf Basis der CT-1 an, die äußerlich an das breite Prisma der Topcon RE-Super erinnerte.",24,4,"['Pr', 'isma']",2,0
Geber,"Bei beiden Geräten sind CTCSS-Geber sowie -Empfänger serienmäßig, das DJ-G191E verfügt außerdem über eine DTMF-Tastatur.",15,4,"['Ge', 'ber']",2,0
Normanne,Ursprung in der Normandie Als Stammvater und Namensgeber der Familie in Konstantinopel gilt laut Niketas Choniates der Normanne Peter von Alife.,21,4,"['Norm', 'anne']",2,0
Rutschen,"Ergänzt werden diese Becken durch ein separates Baby-Planschbecken, einen Whirlpool, mehrere Wassermassage-Einrichtungen, einen Kinderspielbereich und zwei Rutschen.",17,5,"['R', 'utschen']",2,0
situ,In der Molekular- und Zellbiologie wird in vitro erzeugte Antisense-RNA für In-situ-Hybridisierungen eingesetzt.,13,4,"['s', 'itu']",2,0
Fuzzy,Die Entstehung der Fuzzy Set Theorie und ihrer ersten Anwendungen –,11,5,"['F', 'uzzy']",2,0
Surfen,"Immerhin war er es, der seinen Bruder Brian dazu inspirierte, Songs über das Surfen zu schreiben.",16,4,"['Sur', 'fen']",2,0
Welpe,Ein Bernhardiner-Welpe kann sich vor zwei der Tierfänger in das Haus der Familie Newton retten.,15,5,"['Wel', 'pe']",2,0
Fürchten,"Wie sich später herausstellen wird, hat Trixie – genau wie Junior bei seinem Vater – potentielle Liebhaber das Fürchten gelehrt.",20,4,"['FÃ¼r', 'chten']",2,0
Viscount,"Peerage of the United Kingdom gehören, werden seit 1925 als nachgeordnete Titel vom jeweiligen Viscount geführt.",16,5,"['Vis', 'count']",2,0
Mindest,Diese sahen eine Höchstgeschwindigkeit von 300 km/h bei Mindest-Kurvenhalbmessern von 7000 Metern vor.,13,5,"['Min', 'dest']",2,0
Bete,„Ora et labora et lege“ (lateinisch: „Bete und arbeite und lies“) gilt als Inbegriff benediktinischer Spiritualität.,16,4,"['B', 'ete']",2,0
Webcomic,Webcomic. Autor vom 14. August 2000 bis Mai 2002. http://www.megatokyo.com/.,10,5,"['Web', 'comic']",2,0
Messpunkt,Ein zweiter Messpunkt lag auf Meereshöhe in Cambridge.,8,4,"['Mess', 'punkt']",2,0
Loh,Die Loh- und Weißgerber benötigten für ihr Handwerk das Wasser der Spree oder des Mühlgrabens.,15,4,"['L', 'oh']",2,0
Handstand,"Bis 1982 gab es drei Programme: Bleiben Sie sachlich (1978), Menschen sind keine Tomaten (1979) und Handstand am Rand (1982).",20,4,"['Hand', 'stand']",2,0
Ambient,Hier werde in Actionsequenzen häufig ein Gitarrenpart über den Ambient Track des Levels gelegt.,14,4,"['Amb', 'ient']",2,0
Interactiondesign,"Nomenklatur Zu unterscheiden sind in jedem Fall die Begriffe Interactiondesign und Interfacedesign, auch, wenn beides ineinander übergeht.",17,4,"['Interaction', 'design']",2,0
Boardpartner,"Die meisten Boardpartner reagierten mit Eigendesigns auf den Referenzkühler, um der Kritik entgegenzuwirken.",13,5,"['Board', 'partner']",2,0
Faible,Neben der Musik und dem Schauspiel hat er auch ein Faible für Tanz.,13,5,"['Fa', 'ible']",2,0
Putto,Unter den Füßen Gottvaters trägt ein Putto ein Täfelchen mit dem Monogramm HL.,13,4,"['Put', 'to']",2,0
Infix,"Manche lateinische Präsensstämme enthalten ein n-Infix, wobei es sich um ein im Lateinischen nicht mehr produktives altes Präsens-Morphem handelt.",19,4,"['In', 'fix']",2,0
Nightpass,Die Inanspruchnahme des Nightpass muss bis 12 Uhr mittags des fraglichen Tages angemeldet werden.,14,5,"['Night', 'pass']",2,0
Poststraße,"Poststraße 14. Dreigeschossiges Giebelhaus aus der 2. H. des 17. Jh. Poststraße 16, bezeichnet 1659.",15,5,"['Post', 'straÃŁe']",2,0
Schoner,Der Klipper-Schoner wurde als schneller Frachtsegler für die Fahrt zwischen Aberdeen bzw.,12,5,"['Sch', 'oner']",2,0
Landstadt,San Germán ist eine Landstadt im Departamento Santa Cruz im Tiefland des südamerikanischen Anden-Staates Bolivien.,15,4,"['Land', 'stadt']",2,0
Palazzo,Im selben Jahr hatte sie den unvollendeten Palazzo Venier dei Leoni am Canal Grande mit Garten aus dem 18.,19,5,"['Pal', 'azzo']",2,0
Parkposition,Schließlich ließ der Kapitän die Maschine zu ihrer zugewiesenen Parkposition rollen.,11,4,"['Park', 'position']",2,0
Privation,Privation und Kontrarität (14. Kapitel),5,4,"['Priv', 'ation']",2,0
geschichte,"Weaponry ist eine Sendung, die sich mit Militärtechnik und -geschichte befasst.",11,4,"['gesch', 'ichte']",2,0
Prosodie,"Bewertet werden Kommunikationsverhalten, Artikulation und Prosodie, Automatismen, Semantik, Phonematik und Syntax",11,4,"['Pros', 'odie']",2,0
Setzer,"Er war bis 1933 Setzer und Betriebsratsvorsitzender bei der Arbeiterzeitung, der späteren Volkszeitung.",13,5,"['Set', 'zer']",2,0
Blockbuster,2008 erreichten sie in Norwegen für ihre Regie im Blockbuster-Film Max Manus eine große Aufmerksamkeit.,15,5,"['Block', 'buster']",2,0
Startliste,Der nominierte Hiskel Tewelde stand jedoch nicht auf der Startliste des Marathons.,12,5,"['Start', 'liste']",2,0
geld,Hy het niks nie geld nie „Er hat ABSOLUT kein Geld.“ (wörtlich: 'Er hat nichts nicht Geld NICHT.'),18,4,"['g', 'eld']",2,0
Marge,Die Marge ist die Handelsspanne für Kreditinstitute und wird damit Bestandteil des Kurswerts.,13,4,"['M', 'arge']",2,0
hoch,Geschichte Das Gut Klein Buchholz war eine hoch- oder spätmittelalterliche Siedlungsgründung.,11,5,"['h', 'och']",2,0
Exponent,Ein numerischer Datenspeicher (13 Stellen Mantisse + 2 Stellen Exponent + Vorzeichen) belegt 8 Bytes.,15,4,"['Ex', 'ponent']",2,0
Nachspiel,"Nachspiel Von den 196 Menschen an Bord der Avila Star kamen insgesamt 84 ums Leben, 17 Passagiere und 67 Besatzungsmitglieder.",20,5,"['Nach', 'spiel']",2,0
Pkt,"Abkürzungen: Sp = Spiele, T = Tore, V = Assists, Pkt = Punkte, SM = Strafminuten;",16,4,"['P', 'kt']",2,0
Parenthese,deshalb werden oftmals auch die entsprechenden Zeichen selbst als Parenthese bezeichnet.,11,5,"['Paren', 'these']",2,0
Arts,"Januar 2013 Von den Präraffaeliten zur britischen Arts and Crafts-Bewegung ausgehend von der Ausstellung in der Tate Gallery, 12.",19,5,"['Ar', 'ts']",2,0
Geometer,"Er diente den Päpsten seiner Zeit als Wasserbauingenieur, Festungsbauer, Architekt von Profan- und Sakralbauten, Kartograph und Geometer.",17,4,"['Ge', 'ometer']",2,0
Hecht,"Landschaftsschutzgebiet Tiefwerder Wiesen, letztes natürliches Überschwemmungs- und Hecht-Laichgebiet in Berlin",10,5,"['He', 'cht']",2,0
Freie,"Nach 1920 wurde schließlich die praxisbezogene „Freie Sportwoche“ zum Organ der Arbeitersportbewegung, das Technik und Training der Leichtathletik methodisch vermittelte.",20,5,"['Fre', 'ie']",2,0
Schal,"sie blickt jedoch nach Süden und rührt bucklig und vornübergebeugt in einem Topf, während Großbritannien wie ein Schal im Wind weht.",21,5,"['Sch', 'al']",2,0
Charisma,"Alexander nutzt geschickt Dereks ausgeprägtes Charisma, um die jüngere Generation anzusprechen.",11,5,"['Char', 'isma']",2,0
LPs,Es folgten die LPs Bass Is Boss (2004) und im Oktober 2006 Mit Dir sind wir vier.,17,5,"['LP', 's']",2,0
GPUs,"Am 29. April 2012 präsentierte Nvidia die Dual-Chip-Grafikkarte GeForce GTX 690, die auf zwei GK104-GPUs im Vollausbau basierte.",18,5,"['GP', 'Us']",2,0
Vene,Zur Reduktion der Strahlendosis des punktierten Gefäßes soll die punktierte Vene anschließend mit isotonischer Kochsalzlösung gespült werden.,17,4,"['V', 'ene']",2,0
Mixtur,1. Manual C-g′′′ Rohrflöte 8′ Prinzipal 4′ Gemshorn 2′ Mixtur 3-4f,11,5,"['Mix', 'tur']",2,0
Esche,"Neben den Hainsimsen-Buchenwäldern kommen auf Muschelkalkböden kleinräumig auch Waldmeister-Buchenwälder mit Rotbuche, Bergahorn, Spitzahorn und Esche vor.",16,4,"['Es', 'che']",2,0
gleich,Je nach Befehl und je nach Prozessortyp können dabei einzelne Bytes oder auch gleich mehrere auf einmal transportiert werden.,19,4,"['gle', 'ich']",2,0
Silo,"Architektur Das Silo 1 entstand aus Stahlbeton und besteht aus 16 Siloröhren, die abgestufte Dachkonstruktion wird dem Spätexpressionismus zugeordnet.",19,5,"['S', 'ilo']",2,0
pann,"Es wird erwähnt, dass mit der yazh morgens und abends unterschiedliche pann gespielt wurden.",14,4,"['pan', 'n']",2,0
Limburger,"Er zerstörte eine Burg der Limburger, die ohne notwendige Zustimmung der Erzbischöfe von Köln errichtet wurde.",16,4,"['Lim', 'burger']",2,0
Posen,"Ein Teil dieser Masken seien Verteidigungsreflexe, andere bewusstes Ausprobieren verschiedener Posen und Stile.",13,5,"['Pos', 'en']",2,0
Bop,Ein Video zu Hip-Hop-Bommi-Bop zeigt die Musiker als Breakdance vorführende Kannibalen im Baströckchen.,13,4,"['B', 'op']",2,0
Startrecht,Kleinere Nationen wie Myanmar oder Laos mussten sich zunächst über eine Qualifikationsrunde das Startrecht für die Endrunde erspielen.,18,5,"['Start', 'recht']",2,0
Reede,Der gesamtstaatliche Patriotismus wurde durch die Rücknahme der Druckfreiheit 1799 und die Schlacht auf der Reede Kopenhagens 1801 erschüttert.,19,4,"['Re', 'ede']",2,0
Buffet,"Zur Verpflegung befinden sich ein Buffet-Restaurant, ein À-la-carte-Restaurant, eine Cafeteria, ein Selbstbedienungsrestaurant sowie Snack- und Getränkeautomaten an Bord.",18,4,"['Buff', 'et']",2,0
Katechet,"Dezember 1904 in Nuuk; † 21. Dezember 1943 in Maniitsoq) war ein grönländischer Dichter, Schriftsteller, Übersetzer, Maler, Katechet und Landesrat.",20,7,"['Kate', 'chet']",2,1
Freiland,"Die einzige Ausnahme bilden die Bananenplantagen auf Madeira, wo die Art auch im Freiland überlebt.",15,7,"['Fre', 'iland']",2,1
Monomer,"Zudem geht man nach theoretischen Betrachtungen davon aus, dass im Monomer dementsprechend eine zwitterionische Iod–Sauerstoff-Bindung vorliegt, was der Oktettregel entspräche.",20,7,"['Mon', 'omer']",2,1
Alchemist,"† nach 1644 verschollen) war ein böhmischer Astrologe, Alchemist, Poet und Arzt.",12,7,"['Al', 'chemist']",2,1
Kissen,"Dieses mein Kitz Der einsame Junge Geht auf Reise Gras ist sein Kissen Gedichtanthologie Manyoushu Bd. 9, Nr. 1790",19,7,"['K', 'issen']",2,1
Bodyguard,Seither untersagt ihm die Polizei öffentliche Treffen ohne vorherige Anmeldung und ohne einen Bodyguard durchzuführen.,15,7,"['Body', 'guard']",2,1
Domplatz,Erst mit der Auflösung dieses Bereiches als Friedhofsgelände entstand der Domplatz in seiner heutigen Gestalt.,15,7,"['Dom', 'platz']",2,1
LTBs,Das Buch enthält einige Nachdrucke aus alten LTBs und diverse Erstveröffentlichungen zum Thema „Fantasy“.,14,7,"['LT', 'Bs']",2,1
Straf,Anschließend musste er am Todesmarsch von Danzig in die Straf- und Hinrichtungsanstalt Dreibergen teilnehmen.,14,7,"['Stra', 'f']",2,1
Groll,"Reggianis Motive waren laut Staatsanwaltschaft eine Mischung aus Eifersucht, Geldgier und Groll gegen ihren Ex-Mann.",15,6,"['G', 'roll']",2,1
Bestie,Schon als Mitglied der SD-Gruppe von Alençon habe „Bernard“ den Ruf einer „schrecklichen Bestie“ gehabt.,15,7,"['Best', 'ie']",2,1
Mitnahme,In einigen Geltungsbereichen ist eine kostenfreie Mitnahme von Fahrrädern möglich.,10,6,"['Mit', 'nahme']",2,1
Spange,1965/66 wurde als Erweiterungsbau die sogenannte Spange zwischen Hauptgebäude und Turnhalle errichtet.,12,7,"['Sp', 'ange']",2,1
Nieten,Es ist die letzte noch bestehende mit Nieten verbundene parallelgurtige Fachwerkbrücke mit Fahrbahn in Mittellage in den gesamten Vereinigten Staaten.,20,6,"['N', 'ieten']",2,1
Pseudo,"Hier der Pseudo-Code, um ein stark stabiles Matching zu finden.",10,7,"['P', 'seudo']",2,1
Kanne,Die Kanne wird zum Erhitzen des Inhaltes direkt auf den Herd gestellt.,12,7,"['K', 'anne']",2,1
Inquisition,"Ab 1667 in Rom, wo er wegen Mitgliedschaft in der Accademia dei Bianchi von der Inquisition inhaftiert und angeklagt wurde.",20,7,"['In', 'quisition']",2,1
Schimmer,Der mittlere Rücken ist ebenfalls fast schwarz und zeigt einen bläulichen Schimmer.,12,7,"['Sch', 'immer']",2,1
Discounter,2013 folgte ein umfassender Teilabriss und Neugestaltung in Form eines einzelnen Supermarktgebäudes für den Discounter Kaufland.,16,7,"['Dis', 'counter']",2,1
Slowake,Zudem absolvierte der Slowake im Trikot der Kings im Dezember 2017 sein insgesamt 1000.,14,7,"['Slow', 'ake']",2,1
Retabel,"Die Skulptur aus Holz ist vergoldet, sie steht auf dem Retabel des Marienaltars.",13,6,"['Ret', 'abel']",2,1
Pantheon,Armazi () war eine Gottheit in einem vor-christlichen Pantheon im antiken Iberien.,12,6,"['Pan', 'theon']",2,1
Maar,"Nun legte man im Maar eine Weide an, um Vieh grasen zu lassen.",13,6,"['Ma', 'ar']",2,1
Styling,Entgegen der Vorgehensweise bei der Konkurrenz verband der Coupe Express das Styling eines PKW mit einem großen LKW-Fahrgestell.,18,7,"['St', 'yling']",2,1
Deputation,Zusammenbruch des bayerischen Volksaufstands Am 11. Januar 1706 reiste eine Deputation des Landesdefensionskongress zu Friedensverhandlungen nach Salzburg.,17,6,"['De', 'putation']",2,1
Salsa,Die ersten Salsa-Modelle waren Mountainbikes mit starrer Gabel und einer weitestgehenden klassischen Rahmengeometrie.,13,7,"['S', 'alsa']",2,1
Hanf,Hearst war Waldbesitzer und Papiermühlen-Magnat und der Hanf wurde durch neue Erntemaschinen eine übermächtige Konkurrenz dazu.,16,6,"['Han', 'f']",2,1
Langzeit,"Langzeit-Sauerstofftherapie … fördert die körperliche Belastbarkeit (PDF; 1,7 MB) Patientenratgeber des COPD-Deutschland e. V. für Patienten und Angehörige.",18,6,"['Lang', 'zeit']",2,1
Papyrus,Papyrus 36 (nach Gregory-Aland mit Sigel bezeichnet) ist eine frühe griechische Abschrift des Neuen Testaments.,15,7,"['P', 'apyrus']",2,1
Mediation,Mit der Besetzung zieht das Ende der Mediation im Alpenstaat herauf.,11,7,"['Med', 'iation']",2,1
Ebbe,"Beide Inseln sind über einen schmalen, etwa 400 Meter langen Isthmus miteinander verbunden, der bei Ebbe trocken liegt.",18,7,"['E', 'bbe']",2,1
Derby,"Derby unterstützt die Standards SQL92, SQL99 vollständig sowie SQL2003, SQL2006 und SQL2008 teilweise.",13,6,"['Der', 'by']",2,1
Subregion,Er liegt in der Subregion Karura im äußersten Norden des Landes an der Grenze zum Sudan.,16,6,"['Sub', 'region']",2,1
Allmode,IC-746 Es handelt sich hierbei um einen Allmode-KW-Tranceiver mit zusätzlichem 6-m- und 2-m-Band.,13,6,"['All', 'mode']",2,1
Mahl,Die Flarichsmühle war Anfang der 1950er Jahre eine Mahl- und Schrotmühle für Bäcker und Bauern.,15,7,"['M', 'ahl']",2,1
Altarm,"Nördlich von Groß Pankow geht dieser in einen Altarm der Elde über, in den nach kurzer Strecke der Moosterbach mündet.",20,6,"['Alt', 'arm']",2,1
Abstellung,1744: Abstellung zur Moselarmee mit der Beteiligung an der Einnahme von Zabern am 13. August.,15,7,"['Ab', 'stellung']",2,1
Keule,Die Fühler sind nicht gekniet und enden in einer lockeren dreigliedrigen Keule.,12,7,"['Ke', 'ule']",2,1
Paise,Ab dem 1. Juni 1964 entfiel das Wort Naye und blieb nur der Name Paise bestehen.,16,6,"['P', 'aise']",2,1
Trias,Die Asylberechtigung geht von der klassischen Trias eines Fluchtschicksals aus:,10,6,"['Tri', 'as']",2,1
Genese,Die allgemeine Lehrmeinung der Psychiatrie geht von einer multifaktoriellen Genese der Schizophrenie aus.,13,6,"['Gen', 'ese']",2,1
Partialton,"Partialton von c’, 12. Partialton von e’ und 10. Partialton von g’.",12,7,"['Partial', 'ton']",2,1
Tagwerk,In der königlichen und privaten Waldung von Stollach bei Isen gab es um 1831 etwa 455 Tagwerk Nadelholz.,18,7,"['Tag', 'werk']",2,1
Banjo,"Beide Gruppen waren bekannt für ihren „wilden“ Klang mit Fiddle, Banjo und bemerkenswertem Gesang.",14,7,"['Ban', 'jo']",2,1
Aufgang,Der vorhandene Aufgang zum noch genutzten Bahnsteig 1 wurde 2018 barrierefrei ausgebaut.,12,6,"['Auf', 'gang']",2,1
Gala,Das Turnier wird im Rahmen der Sindelfinger Hallenfußball-Gala von den Fußballabteilungen des GSV Maichingen und VfL Sindelfingen organisiert.,18,6,"['G', 'ala']",2,1
SOS,"Sp = Spiele, S = Siege, U = unentschieden, N = Niederlagen, OTS = Overtime-Siege, OTN = Overtime-Niederlage, SOS = Penalty-Siege, SON = Penalty-Niederlage",24,6,"['S', 'OS']",2,1
Patenschaft,Seit 1955 hat Lippstadt eine Patenschaft über die Heimatgruppe Bielitz-Biala übernommen.,11,7,"['Pat', 'enschaft']",2,1
Spielen,"Sie lernen dabei auch, dass Spielen bereits bei der Herstellung des Spielzeugs beginnen und dies sehr spannend sein kann.",19,7,"['Spi', 'elen']",2,1
Ballast,"Der Hauptunterschied zur Vorgängerversion waren neue Tragflächen mit positiver 2,5°-Pfeilung, Modifikationen an der Struktur, keinen Ballast mehr und die vermehrte Verwendung von GfK-Teilen.",23,7,"['Ball', 'ast']",2,1
Malz,"Nicht Roggen, Malz und Gerste, Herr Schlebusch sich erkor, Doch junge Eichen sproßten, Zum Lichte rings empor!",17,7,"['Mal', 'z']",2,1
Facette,"Ein abstrakter oder auch kombinatorischer Simplizialkomplex ist eine Menge von Simplizes mit der Eigenschaft, dass jede Facette eines Simplexes wieder zu gehört, also .",24,7,"['Fac', 'ette']",2,1
Ringel,In diesem Zeitraum wurden jährlich durchschnittlich 3552 Ringel Steinkohle gefördert.,10,6,"['Ring', 'el']",2,1
Warft,"Die ersten Siedler haben auf Warften gelebt, später hat man mangels Platzes auf höhergelegenen Flächen „an der Warft“ gesiedelt.",19,7,"['War', 'ft']",2,1
Testversion,"Nutzer, die die Anwendungssoftware herunterladen wollten, mussten zunächst die Testversion herunterladen.",11,6,"['Test', 'version']",2,1
Zeiger,Dieser Zeiger muss dabei nicht für jede Rasterzelle definiert werden.,10,7,"['Ze', 'iger']",2,1
Analyst,"Im Mai 2022 nahm er eine Vollzeitstelle als Analyst bei den Snowbridge Advisors, ebenfalls aus NYC, an.",17,7,"['Anal', 'yst']",2,1
Hyperbel,"Für ist er Teil einer Hyperbel, da Gleichung (5) genau dann einer Michaelis-Menten-Gleichung äquivalent ist (s. o.).",17,6,"['Hyper', 'bel']",2,1
Likör,"Für die Rheder Ampel wurden auf dem Basis-Destillat von reinem Weizenkorn die Geschmacksrichtungen Schlehe, Anis und Pfefferminz als Likör aufgesetzt.",20,7,"['Lik', 'Ã¶r']",2,1
Setae,"Ihre Tarsen weisen überraschend wenige Setae auf, jedoch scheint sie das nicht bei ihrer Aktivität zu behindern.",17,6,"['Set', 'ae']",2,1
Normalnull,"Im Mittel lag er 149 Meter über Normalnull, zwischen 95 und 252 Meter.",13,6,"['Normal', 'null']",2,1
Shirt,Zühlke hatte den Baseballschlager und sein T-Shirt in seinem Wohnumfeld hinterlassen.,11,6,"['Sh', 'irt']",2,1
Oberton,"Umgekehrt aber sei der Durdreiklang „phonisch dissonant“, da sein „phonischer Oberton“ dissoniere, während der Molldreiklang „tonisch dissonant“ sei.",18,6,"['Ob', 'erton']",2,1
Flyer,"Der Flyer enthält meist eine Kurzfassung des Bewerbungsanschreibens, außerdem werden die letzten Tätigkeiten des Bewerbers in ihm genannt.",18,7,"['Fly', 'er']",2,1
Urzeit,"Band 1: Ludwig Petry, Josef Joachim Menzel, Winfried Irgang (Hrsg.): Von der Urzeit bis zum Jahre 1526.",17,6,"['Ur', 'zeit']",2,1
Gasometer,Am 10. Februar 1933 explodierte ein Gasometer nahe beim Eisenwerk.,10,6,"['Gas', 'ometer']",2,1
Instrumentierung,Die Art der Instrumentierung mit ihrer sorgfältigen Bläser-Behandlung hatte Auswirkungen bis in die Zeit Jean-Philippe Rameaus.,16,7,"['Instrument', 'ierung']",2,1
Karton,"Öl auf Karton, ca. 42,5 × 42,5 cm.",8,7,"['K', 'arton']",2,1
Airportcenter,Zum Zeitpunkt der Eröffnung 1993 war das Airportcenter in diesem Bereich der Stadt das einzige große Einkaufszentrum.,17,7,"['Airport', 'center']",2,1
Mappe,In den 1890er Jahren folgte ein achtteiliger bearbeiteter und illustrierter Nachdruck unter der anonymisierenden Überschrift Aus der Mappe eines Vielgereisten.,20,7,"['Map', 'pe']",2,1
Terrarium,"Der Dschungelbereich des Parks bietet verschiedene Gewächshäuser sowie ein Terrarium mit Schlangen, Vögeln, Spinnen und Fröschen.",16,6,"['Terr', 'arium']",2,1
Jeans,2019 wurde sein Dokumentarfilm Estou Me Guardando Para Quando O Carnaval Chegar über die Jeans-Produktion in Toritama im Panorama gezeigt.,20,6,"['Je', 'ans']",2,1
Abo,"Zurzeit kann in Deutschland, Österreich und der Schweiz zwischen folgenden Abo-Varianten gewählt werden:",13,7,"['A', 'bo']",2,1
Triller,"Die Triller Varat Taun warnt Zwielicht, Yan Tovis, davor, was Icarium tun kann, also flieht sie die Küste hinauf.",19,6,"['Tr', 'iller']",2,1
Mach,Geschichte basieren auf dem mit MACH Mitte der 1980er Jahre entworfenen Mach-O-Binärformat.,12,7,"['M', 'ach']",2,1
Landstand,"Lörrach-Stetten Das Dorf Stetten gehörte dem Damenstift Säckingen, das als vorderösterreichischer Landstand bei der katholischen Konfession blieb.",17,6,"['Land', 'stand']",2,1
Personalmanagement,"Baden-Baden 2010, ISBN 978-3-8329-5557-1. mit C. Thielmann-Holzmayer (Hrsg.): Zeitgemäßes Personalmanagement.",10,7,"['Personal', 'management']",2,1
Geier,"Ebenfalls tabu war das Fleisch einiger Vögel, wie der Eulen, Krähen und Geier.",13,6,"['Ge', 'ier']",2,1
Mist,"so schrieb sie etwa 1837 an Amelia Opie: „Literaten sprießen wie Pilze, doch die Werke sind trauriger Mist.“",18,6,"['M', 'ist']",2,1
Regulation,Für die Regulation durch Glucocorticoide siehe das ausführliche Beispiel dort.,10,7,"['Reg', 'ulation']",2,1
Ballen,"Das Weibchen legt Ballen aus mehreren rundlichen Eikapseln ab, die jeweils ein Ei enthalten.",14,6,"['Ball', 'en']",2,1
Kognition,"Vorklinische Studien lassen auch auf eine Verbesserung weiterer nicht-motorischer Symptome, wie Kognition und Stimmung schließen.",15,6,"['K', 'ognition']",2,1
Nominal,"Bibliographisches Institut, Leipzig 1986 / Lizenzausgabe Mannheim/Wien/Zürich 1987, ISBN 3-411-02148-9, S. 393 (Nominal, Münzominal).",14,6,"['Nom', 'inal']",2,1
Officer,Maler (Australien) Lithograf (Australien) Officer des Order of Australia Australier Geboren 1936 Mann,13,6,"['Off', 'icer']",2,1
