word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
stony,"Physical characteristics Kobolda is an assumed stony S-type asteroid, which concurs with the overall spectral type of the Phocaea family.",20,9,"['▁st', 'ony']",2,1
loving,"Kelley grew up helping with the family farms in Worcester where she received a loving, yet strict Quaker upbringing.",19,8,"['▁lov', 'ing']",2,1
raja,Mustafa would eventually succeed Singh as the ruler of Chandrapur after marrying the Raja's daughter.,15,6,"['▁ra', 'ja']",2,1
lighter,The narrow leaves are dark purplish to brown at the bases and becoming lighter in color toward the tips.,19,9,"['▁l', 'ighter']",2,1
westward,San Francisco's Western Addition is one of the best examples of streetcar suburbs before westward and southward expansion occurred.,19,8,"['▁west', 'ward']",2,1
musicology,"At the same time, he studied musicology, philosophy with Jürgen Habermas and sociology at university.",15,9,"['▁music', 'ology']",2,1
slant,"With its slogan now ""To Laugh That We May Not Weep,"" the magazine kept its ""independent, whimsical leftist slant.""",19,6,"['▁sl', 'ant']",2,1
xv,"XV said of it, ""I think that Everybody’s Nobody was it.",11,7,"['▁x', 'v']",2,1
tally,The Senate then passed the measure in a conference report on December 8 by a tally of 92–7.,18,8,"['▁t', 'ally']",2,1
colouration,The males tend to have a slight rose/green colouration on their nape and neck.,14,8,"['▁colour', 'ation']",2,1
superclass,A common superclass example is a Vehicle superclass along with the subclasses of Car and Truck.,16,7,"['▁super', 'class']",2,1
vomiting,"Side effects and withdrawal Side effects include drowsiness, dizziness, insomnia, nausea, vomiting, and abdominal discomfort.",15,6,"['▁vom', 'iting']",2,1
sente,A reverse sente play is a gote play that prevents the opponent from making a sente move.,17,7,"['▁s', 'ente']",2,1
layoff,But one interesting side effect was we had plenty of time to prepare for the layoff.,16,7,"['▁lay', 'off']",2,1
winch,It would then be winched back into position by a small barrel winch.,13,7,"['▁win', 'ch']",2,1
changeover,The final changeover had not been completed by the time of the robbery.,13,9,"['▁change', 'over']",2,1
sedition,"Suspected of sedition, he was tortured so severely that he was left permanently lame.",14,8,"['▁sed', 'ition']",2,1
flavour,Their design minimized the cost while giving the hotel a distinct local flavour.,13,6,"['▁flav', 'our']",2,1
misunderstood,"The English misunderstood, misinterpreted, and mispronounced the Spanish name Chorreras and called the town Ocho Rios, which sounded close enough.",20,7,"['▁misunder', 'stood']",2,1
bather,"One of these, for example, was that of a nude woman seated on her back, which he introduced in The Valpinçon Bather (1808) and which is discernible, within a group scene, in The Turkish Bath.",35,8,"['▁b', 'ather']",2,1
educationist,"Biography Ștefan Golescu was the son of writer, educationist and pioneer Romanian nationalist, Dinicu Golescu.",15,7,"['▁education', 'ist']",2,1
iris,There is a red stripe in the iris of its eye.,11,6,"['▁ir', 'is']",2,1
stridor,Stridor is a physical sign which is caused by a narrowed or obstructed airway.,14,7,"['▁str', 'idor']",2,1
moose,"There are only six figures, five of them are of moose, which all face the same direction.",17,8,"['▁mo', 'ose']",2,1
vantage,The New Road crosses the scene below the vantage point of the illustration.,13,9,"['▁v', 'antage']",2,1
bandmaster,"Biography In 1951 de Mariani married bandmaster and violinist Enrique José Mariani (1921-2003), until his death.",16,7,"['▁band', 'master']",2,1
lush,It is surrounded by lush green paddy and sugarcane fields.,10,8,"['▁l', 'ush']",2,1
concurrence,"She herself remained celibate all her life, with the concurrence and support of her husband.",15,6,"['▁conc', 'urrence']",2,1
shack,"Petschauer suggests that the name is derived from klet with the meaning 'shed, shack'.",14,6,"['▁sh', 'ack']",2,1
multiverse,The multiverse established in 52 was later replaced following DC's 2011 Flashpoint storyline.,13,6,"['▁mult', 'iverse']",2,1
instantiation,"Thus, according to the principle of instantiation, the property of being a chair did not exist 150,000 years ago either.",20,6,"['▁instanti', 'ation']",2,1
sting,"During classical antiquity, its sting was ascribed many mythical properties.",10,8,"['▁st', 'ing']",2,1
upgrading,"In the absence of any upgrading of Egypt's air force, the directorate concluded there was no threat of imminent war.",20,6,"['▁upgrad', 'ing']",2,1
mockery,Caesarius considered this as a mockery to the Roman State religion and ordered her execution.,15,9,"['▁mock', 'ery']",2,1
genuine,"This account of the origin of Mark is seen as likely genuine by many scholars, though hardly all.",18,6,"['▁genu', 'ine']",2,1
mortua,"Et nunc servitudo etiam mortua est, laus deo (And now slavery is also dead, praise be to God).",18,6,"['▁mort', 'ua']",2,1
shortcoming,An example of this shortcoming of conventional SPCA is given in Merola and Chen (2019).,15,6,"['▁short', 'coming']",2,1
constancy,"Target blanking is used to study visual stability, space constancy and the content of information transferred across saccades.",18,8,"['▁const', 'ancy']",2,1
hangout,"He also played at the Ion Mincu University hangout, Club A, in live concerts with Vintilă and actor-singer Florian Pittiş.",20,6,"['▁hang', 'out']",2,1
armory,Sestroretsk armory was a leading defensive factory and it was necessary to connect it with the country's railway system.,19,9,"['▁arm', 'ory']",2,1
distancing,"But unlike the rest of the world, measures like physical distancing are difficult in refugee camps.",16,9,"['▁dist', 'ancing']",2,1
docent,"In 1996, he was qualified as a Docent at the University of Helsinki.",13,6,"['▁doc', 'ent']",2,1
fiche,"Bibliography Académie des Inscriptions et Belles-lettres, fiche André Antoine Thomas (see: membres/académiciens depuis 1663).",14,7,"['▁f', 'iche']",2,1
dualism,"Now, each sympathetic duality produces a third term, through which the dualism is overcome.",14,7,"['▁dual', 'ism']",2,1
guinea,"They ate clams and shellfish from the Pacific Ocean, as well as guinea pigs and birds.",16,9,"['▁gu', 'inea']",2,1
beatbox,Berywam became popular on the internet for their beatbox covers posted on various social media websites.,16,7,"['▁beat', 'box']",2,1
revamp,A revamp in the Irish league saw a number of clubs demoted in 2008 into an interim league until ground improvements were completed.,23,6,"['▁rev', 'amp']",2,1
relapse,"This type of pharmacotherapy with an opioid agonist or antagonist is adopted widely, together with adjunct psychotherapy to prevent relapse.",20,7,"['▁re', 'lapse']",2,1
sunfish,Relationship with humans Redear sunfish is a popular panfish among recreational anglers.,12,7,"['▁sun', 'fish']",2,1
pail,"He found a beautiful baby girl and carried her home, laying her in a pail to call his wife near his home.",22,7,"['▁p', 'ail']",2,1
readmission,"The English were impressed by learning and manner, and advised him to formally apply for Jewish readmission to England.",19,6,"['▁read', 'mission']",2,1
exportation,The invention of refrigeration and the expansion of transportation networks by sea and rail allowed for the safe exportation of meat around the world.,24,8,"['▁export', 'ation']",2,1
backstrap,"Weavers today who continue this tradition, use a backstrap loom, a traditional and ancient technique.",15,7,"['▁back', 'strap']",2,1
renewables,According to 'Renewables Global Status Report' Finland aims to increase RE only 2% in 13 years.,16,6,"['▁renew', 'ables']",2,1
supergroup,Evidence comes from glacial deposits identified within the stratigraphic record of the Huronian Supergroup.,14,8,"['▁super', 'group']",2,1
cute,"said that Ikusa's ""super cute"" design helps motivate the player to make progress in the game.",16,8,"['▁c', 'ute']",2,1
floatplane,Thus she could launch her floatplane in unruffled water and then fall back among the main body of the fleet.,20,8,"['▁float', 'plane']",2,1
insecurity,There was little or no improvement in food insecurity rates in Gaza which continued to affect 52% of the population.,20,8,"['▁in', 'security']",2,1
milling,"Near Loco, in a restored mill, there is a permanent exhibition on the grain milling in the area.",18,9,"['▁mill', 'ing']",2,1
crank,"A group camp, a pack station and 81 cabins all communicate by magneto-type crank phones.",15,9,"['▁c', 'rank']",2,1
stopover,"Chaumont-le-Bois is a stopover on the route du Crémant, there is a vineyard and it's winemaker's museum .",18,6,"['▁stop', 'over']",2,1
spectre,"Most commonly, a Spectre is created from each new window opened by the Subtle Knife.",15,6,"['▁spect', 're']",2,1
ambience,Many hotels offer amenities and comfortable ambience for both tourists and business people.,13,9,"['▁amb', 'ience']",2,1
saliva,"They secrete a variety of substances including sweat, saliva, mucus, enzymes.",11,8,"['▁sal', 'iva']",2,1
shilling,"The new 5p coin correlated with the shilling coin, and the new 10p coin correlated with the florin coin.",19,9,"['▁sh', 'illing']",2,1
officership,Vacancies in the fiscal officership or on the board of trustees are filled by the remaining trustees.,17,9,"['▁offic', 'ership']",2,1
plunge,Bridal Veil Falls (officially Wairēinga / Bridal Veil Falls; ) is a plunge waterfall located along the Pakoka River in the Waikato area of New Zealand.,26,6,"['▁pl', 'unge']",2,1
crossfire,"25 civilians, including a local United Nations worker, were killed in the crossfire.",13,6,"['▁cross', 'fire']",2,1
cloning,"Voice cloning In 2009, film critic Roger Ebert employed CereProc to create a synthetic version of his voice.",18,6,"['▁cl', 'oning']",2,1
histone,This gene is found in the large histone gene cluster on chromosome 6.,13,7,"['▁hist', 'one']",2,1
robusta,"Flora The major plant communities are mixed deciduous forests including Sal (Shorea robusta), and riverine forest.",16,8,"['▁robust', 'a']",2,1
splash,"In retrospect, it's hard to believe that this debut didn't make a bigger splash when it was first released.",19,6,"['▁spl', 'ash']",2,1
attacking,New manager Andrea Manzo continued to play Alioski in the attacking roles once the season started.,16,7,"['▁attack', 'ing']",2,1
emo,"In September 1997, Timothy Kirkpatrick (formerly of the emo band Roosevelt) joined both As Friends Rust and Culture.",18,7,"['▁em', 'o']",2,1
hype,"However, in the first double round robin, it failed to live up to the hype.",15,7,"['▁h', 'ype']",2,1
barren,The habitat is mostly barren and exposed to full sun and harsh winter weather.,14,9,"['▁bar', 'ren']",2,1
roundtable,"The second roundtable on the state's budget crisis was hosted by the Center on January 30, 2009.",17,7,"['▁round', 'table']",2,1
yang,"Yang is presently living and working in Los Angeles, California.",10,6,"['▁y', 'ang']",2,1
weir,The intake for the tunnel is controlled by a tall and long weir located upstream of the dam.,18,6,"['▁we', 'ir']",2,1
shine,"A few days a week he would arise early, walk three miles into town and shine shoes till dusk.",19,7,"['▁sh', 'ine']",2,1
ticker,"The shares began trading on the NASDAQ Global Select Market on June 27, 2013 under the ticker symbol HDS.",19,6,"['▁t', 'icker']",2,1
spreadsheet,""", asks the spreadsheet notation, ""to contrast with their mistakes?",10,8,"['▁spread', 'sheet']",2,1
commodore,Manchester Trader (1941) was fitted with extra crew quarters for use as a commodore ship on Atlantic convoys.,18,7,"['▁comm', 'odore']",2,1
brocade,"It consists of about 3,000 pieces of wood, mirrors, canvas and stained glass, and is then detailed in velvet and brocade.",21,8,"['▁bro', 'cade']",2,1
flowing,Current flowing in ELN networks of resistors can be solved with a suitable simultaneous equation solver.,16,7,"['▁flow', 'ing']",2,1
candidum,"In Western Christianity, Madonna lily or Lilium candidum has been associated with the Virgin Mary since at least the Medieval Era.",21,6,"['▁candid', 'um']",2,1
bile,"Most of the above-described syntheses have application in the synthesis of porphyrins, bile pigments, and dipyrrins.",16,7,"['▁b', 'ile']",2,1
widnes,Halifax Tyrer did not win a contract at Widnes so he joined Halifax.,13,8,"['▁wid', 'nes']",2,1
melee,Referees' interpretation Players who enter a situation involving two players and cause a melee to receive red cards.,18,8,"['▁me', 'lee']",2,1
supreme,"During his stay in Foča with the Yugoslav Partisans, Atherton contacted with his supreme command using his radio station.",19,9,"['▁supre', 'me']",2,1
revisionist,"Production Stalin commissioned Eisenstein to make a film about Ivan the Terrible in 1941, as part of the Soviet historical revisionist campaign.",22,8,"['▁revision', 'ist']",2,1
accountancy,"Master's degree courses in accountancy and management began in 2017, the first post-graduate courses offered anywhere in southern Chittagong District.",20,6,"['▁account', 'ancy']",2,1
substructure,They built portions of the substructure that the Foundation Company had not done.,13,9,"['▁sub', 'structure']",2,1
celery,Celery salt is a seasoned salt used to flavour food.,10,6,"['▁cel', 'ery']",2,1
believing,They describe why they felt there was reasonable doubt despite personally believing Simpson might be guilty.,16,6,"['▁bel', 'ieving']",2,1
cardiac,"According to the Los Angeles County Coroner's Office, Jordan died from sudden cardiac dysfunction due to arteriosclerotic cardiovascular disease.",19,6,"['▁card', 'iac']",2,1
similis,Pseudhammus similis is a species of beetle in the family Cerambycidae.,11,7,"['▁sim', 'ilis']",2,1
fierce,"In 2008, he switched clubs, joining Partizani's fierce rivals, KF Tirana.",11,9,"['▁fier', 'ce']",2,1
leftist,"He is considered a liberal leftist and a staunch anti-fascist, always rejecting any kind of collaboration with FPÖ or BZÖ.",20,6,"['▁left', 'ist']",2,1
dogma,"During the post-1965 communism period, the existence of a specific Romanian philosophy became an uncontested dogma.",16,6,"['▁dog', 'ma']",2,1
neon,These intricate structures consist of neon tubes imprinted with text fragments from literary and philosophical sources.,16,9,"['▁ne', 'on']",2,1
masala,"In September, her Telugu sports masala film Seetimaarr written and directed by Sampath Nandi, co-starring Gopichand was released.",18,6,"['▁mas', 'ala']",2,1
saltation,A study from 2008 finds that the initial saltation of sand particles induces a static electric field by friction.,19,6,"['▁salt', 'ation']",2,1
bricklayer,"His father was a builder or bricklayer, and died when Soane was fourteen in April 1768.",16,9,"['▁brick', 'layer']",2,1
dosing,"In this case, anti-Xa units can be measured and dosing adjusted accordingly.",12,7,"['▁dos', 'ing']",2,1
distinguishes,Languages The Ethnologue distinguishes seven varieties of Popoloca as separate languages.,11,7,"['▁distingu', 'ishes']",2,1
squatter,The squatter's daughter rides to the rescue and a loyal aboriginal helps saves the day.,15,6,"['▁squ', 'atter']",2,1
peg,"Some foliose lichens attach only at a single stout peg called a , typically located near the lichen's centre.",19,6,"['▁p', 'eg']",2,1
buck,"He wakes up face down in the sand, buck naked.",10,8,"['▁bu', 'ck']",2,1
archway,Restorers also discovered a hidden archway in the lobby concession space during their work.,14,9,"['▁arch', 'way']",2,1
draper,"In 1821, aged 14, Thomas was sent to Newark-on-Trent, Nottinghamshire to become apprentice to a draper in the town.",19,6,"['▁dra', 'per']",2,1
clout,This allows campaigns to hold more clout and give survivors more self-confidence.,12,8,"['▁cl', 'out']",2,1
crumb,"Similar foods Other variants of the schnitzel, not all necessarily made with a bread crumb crust, include: Escalope: A piece of boneless meat that has been thinned out using a mallet, rolling pin, or beaten with the handle of a knife, or merely 'butterflied'.",44,6,"['▁cr', 'umb']",2,1
composing,"The music for Rameswaram (film), also of Niru’s composing, was a great hit.",13,9,"['▁compos', 'ing']",2,1
posterity,This their way is their folly: yet their posterity approve their sayings.,12,9,"['▁poster', 'ity']",2,1
pastiche,"In one appearance, she sang a 1920s-style pastiche, the novelty song ""I Love Onions"".",14,6,"['▁past', 'iche']",2,1
acquires,"1999: Astec Industries, a publicly traded company from Chattanooga, Tennessee, acquires Superior.",12,6,"['▁acqu', 'ires']",2,1
locator,"Furthermore, the CGA also noted that locator errors are one of the common causes of strike incidents.",17,7,"['▁loc', 'ator']",2,1
waterproof,"On cooling, gutta-percha is hard, durable, and waterproof, making it suitable for underground (and later submarine) cables.",17,7,"['▁water', 'proof']",2,1
galerie,"Typical of this style is the full-length galerie, or porch, with an exterior staircase, and the main living quarters located above a full-height ground floor level.",26,6,"['▁gal', 'erie']",2,1
weekly,"He became publisher and managing editor of Kerala Dhwani, Kerala Bhushanam, and the Malayalam weekly Manorajyam.",16,7,"['▁week', 'ly']",2,1
cutout,Music video The video for the single was produced with cutout animation and begins with a spaceship flying over a major city.,22,6,"['▁cut', 'out']",2,1
stationmaster,A few yards away from the platform was the stationmaster's house and behind the platform was a railway cottage.,19,6,"['▁station', 'master']",2,1
interurban,"This line had been taken over by the Michigan & Chicago, another interurban, and electrified.",15,6,"['▁inter', 'urban']",2,1
unison,"The most widely used songbook is the movement's own , used mainly for songs sung in unison.",17,7,"['▁un', 'ison']",2,1
solicitation,"According to Poligrates, the boy shot him after he turned down the boy's solicitation of ₱20.",16,6,"['▁solic', 'itation']",2,1
ridden,Ridden by Lester Piggott he faded in the closing stages and finished tenth of the twelve runners behind Bikala.,19,6,"['▁r', 'idden']",2,1
newcity,"- Newcity Fortinbras by Lee Blessing directed by Justin Fletcher Opened Friday, September 14, 2001 at The Viaduct ""Defiant's well-crafted production is exceptionally well-acted.""",24,7,"['▁new', 'city']",2,1
sexism,In 2021 former students of the architecture school complained of racism and sexism.,13,7,"['▁sex', 'ism']",2,1
salesperson,"After processing the payment, the salesperson would then generate in one document an invoice and receipt.",16,7,"['▁sales', 'person']",2,1
goose,"The episode title refers to a variation of the fox, goose and bag of beans puzzle.",16,6,"['▁go', 'ose']",2,1
selectman,"He soon became civically involved, running for selectman, and making charitable contributions to causes around town.",16,6,"['▁select', 'man']",2,1
parenting,"She created the first national parenting series, “Look at Me,” hosted by Phil Donahue.",14,8,"['▁parent', 'ing']",2,1
peony,"This peony is ½-1 m high, with a thick irregular taproot and thin side roots.",15,7,"['▁pe', 'ony']",2,1
eighteenth,The airshow on 25 July 2015 was the eighteenth to be held.,12,6,"['▁eigh', 'teenth']",2,1
potentiality,"The Unum is not viewed only as an actus purus, but rather as a ""universal potentiality of being"".",18,7,"['▁potential', 'ity']",2,1
duct,"Out of this and subsequent development of the P.11/Delta VI ""power wing"" through 1943 and early 1944, he conceived the idea of a hollow delta wing with its interior shaped like a ramjet duct.",34,8,"['▁du', 'ct']",2,1
bodybuilding,"Gene Shuey who played Riff, and Chester Yorton who played Hulk, were also well known in the bodybuilding circuit.",19,9,"['▁body', 'building']",2,1
boa,"She was known for her blue wig, feather boa and other Seahawks themed apparel.",14,7,"['▁bo', 'a']",2,1
ovation,"Bauer was overwhelmed by the moment: ""The ovation, at the height of my youth, sort of grabbed me.""",18,9,"['▁ov', 'ation']",2,1
automaton,Prerequisite to an analysis of behaviorism: The conscious automaton theory from Spalding to William James.,15,7,"['▁automat', 'on']",2,1
stepson,"He's the father of his son Luke and stepson Andrew, both now adults.",13,9,"['▁steps', 'on']",2,1
seeding,"At the French Open, Cornet was seeded 20th, her highest seeding in more than four years.",16,8,"['▁seed', 'ing']",2,1
notability,"In the early 21st century, Pike County acquired notability as a whitetail deer hunting center, especially for bowhunting.",18,7,"['▁not', 'ability']",2,1
timeless,The hip-grinding verses lead to a chantable chorus that re-creates the best portions of the timeless Rufus nugget [..].,19,7,"['▁tim', 'eless']",2,1
surveying,"The students were trained in surveying, measuring, costing, superintendence and draftsmanship, normally a student stayed for five to seven years.",20,8,"['▁surve', 'ying']",2,1
telecast,ESPN Deportes added a Spanish language telecast of the game in 2013.,12,9,"['▁tele', 'cast']",2,1
bullock,"In 1074, at the age of 19, she fled to Bavaria on a farmer's bullock cart to escape an arranged marriage.",21,7,"['▁bul', 'lock']",2,1
thermometer,The temperature change in the water is then accurately measured with a thermometer.,13,8,"['▁therm', 'ometer']",2,1
waveform,PSIM provides a schematic capture interface and a waveform viewer Simview.,11,6,"['▁wave', 'form']",2,1
nerd,"Maurice Moss Richard Ayoade Maurice Moss, or simply , is a computer nerd with a side-parted afro and dark-rimmed glasses.",20,8,"['▁n', 'erd']",2,1
woodwind,"34 (1985) Xystus IV for woodwind, strings, tambourine and percussion, Op.",11,6,"['▁wood', 'wind']",2,1
urbanism,The importance wasn't the architecture nor the urbanism.,8,7,"['▁urban', 'ism']",2,1
mariner,Scylax of Caryanda becomes the first mariner to have passed the Indian Ocean.,13,6,"['▁mar', 'iner']",2,1
cheerleading,"Mudō is in the cheerleading club, and will dress up in a full female cheerleader uniform during club activities.",19,6,"['▁cheer', 'leading']",2,1
handover,The official handover took place at 10:00 p.m. on 28 December.,11,9,"['▁hand', 'over']",2,1
speider,A Guide and a Scout are a good friend.En speider er en god venn.,14,9,"['▁spe', 'ider']",2,1
busiest,Malden Manor station is the line's busiest with 0.60 million journeys made in the 2014-2015 financial year.,17,7,"['▁bus', 'iest']",2,1
ornate,"The ornate bridge opened for traffic on February 7, 1926.",10,9,"['▁orn', 'ate']",2,1
teatrale,"List of Fux's 19 operas: Il fato monarchico, festa teatrale (18 Feb. 1700; music not extant) Neo-exoriens phosphorus, id est neo-electus et infulatus praesul Mellicensis, Latin school opera (1701; music not extant) L'offendere per amare ovvera La Telesilla, dramma per musica (25 June 1702; music not extant) La clemenza d' Augusto, poemetto drammatico (15 Nov. 1702; music not extant) Julo Ascanio re d'Alba, poemetto drammatico (19 March 1708) Pulcheria, poemetto drammatico (21 June 1708) Il mese di Marzo, consecrato a Marte, componimento per musica (19 March 1709) Gli ossequi della note, componimento per musica (15 July 1709) La decima fatica d'Ercolo, ovvero La Sconfitta di Gerione in Spagna, componimento pastorale-eroico (1 Oct. 1710) Dafne in lauro, componimento per camera (1 Oct. 1714) Orfeo ed Euridice, componimento da camera per musica (1 Oct. 1715) Angelica vincitrice di Alcina, festa teatrale (14 Sept. 1716) Diana placate, componimento da camera (19 Nov. 1717) Elisa, festa teatrale per musica (Laxenburg, 28 Aug. 1719) Psiche, coponimento da camera per musica (19 Nov. 1720) Le nozze di Aurora, festa teatrale per musica (6 Oct. 1722) Constanza e Fortezza, festa teatrale (Prague, 28 Aug. 1723) – his notable opera Giunone placata, festa teatrale per musica (19 Nov. 1725) La corona d'Arianna, festa teatrale (28 Aug. 1731) The festive opera Constanza e Fortezza (Constancy and Strength), with a libretto by Pietro Pariati (1665–1733), was Fux's most notable opera.",230,7,"['▁teat', 'rale']",2,1
aspiration,"The subject matter of songs constitutes the description of nature, invocation to Karmasani, desires, aspiration of people, love and humour.",20,8,"['▁asp', 'iration']",2,1
concluding,"The multitude of people who resorted to the scene of action, in the course of the concluding days, was unprecedented.",20,6,"['▁con', 'cluding']",2,1
whereby,"Several hypotheses invoke the Strecker synthesis whereby hydrogen cyanide, simple aldehydes, ammonia, and water produce amino acids.",17,9,"['▁where', 'by']",2,1
singularity,"However, some important non-Marxist authors, like Noica, also insisted on the singularity of Romanian philosophical thinking.",16,8,"['▁singular', 'ity']",2,1
leaderboards,Other premium features include access to custom route-building tools and access to map segment leaderboards.,15,8,"['▁leader', 'boards']",2,1
pupa,"Life cycle Like the typical beetle life cycle, C. lugubris has four life stages: egg, larva, pupa and adult.",19,7,"['▁pup', 'a']",2,1
alertness,"Another system, known as VACMA, oversees the driver's alertness.",9,6,"['▁alert', 'ness']",2,1
conforms,"This method is still capable of modelling complex systems, and also conforms with standard methodology by producing an RTT value.",20,7,"['▁con', 'forms']",2,1
ragtime,"John William ""Blind"" Boone (May 17, 1864 – October 4, 1927) was an American pianist and composer of ragtime music.",20,9,"['▁rag', 'time']",2,1
followup,"2017: Planned fifth album, allegations from Glass and cancelled tour dates In 2017 a followup album, Amnesty (II), was in the works.",22,6,"['▁follow', 'up']",2,1
silverware,"By the dawn of the new year, Liverpool's last hope of silverware was in the FA Cup.",17,9,"['▁silver', 'ware']",2,1
mailbox,"R. Rambo R. Rambo, is the name found on a mailbox at the end of the movie Rambo.",18,8,"['▁mail', 'box']",2,1
denim,Carlos Miele also produces a line of premium denim.,9,7,"['▁den', 'im']",2,1
vocalization,"Vocalization The nominate subspecies of band-rumped swift ""gives a diagnostic bisyllabic 'pseee-trr' or more burry 'prrrree-trtr'"" and sometimes also ""several repeated notes 'tsee-tsee-tsee'"".",23,8,"['▁vocal', 'ization']",2,1
luge,Bad weather limited the men's single luge event to three runs instead of four.,14,7,"['▁l', 'uge']",2,1
bondage,"Arabian- Nutcracker Counterpart: Arabian/Coffee Veiled, blindfolded, lesbian-bondage bellydancers.",8,7,"['▁bond', 'age']",2,1
deputation,May 14 – Paul Kruger leads a second deputation to the United Kingdom to demand the freedom of the South African Republic.,22,6,"['▁de', 'putation']",2,1
beau,"Deering's choices perplex her beau, a district attorney (Harbaugh) who has declared war on the gangs.",16,8,"['▁be', 'au']",2,1
curtis,It was named after American astronomer Heber D. Curtis in 1973.,11,6,"['▁cur', 'tis']",2,1
swallow,lesser striped swallow Birds of Sub-Saharan Africa Birds of the Gulf of Guinea lesser striped swallow,16,6,"['▁sw', 'allow']",2,1
negation,"For example, a negation should be true if the thing negated is false, so it must have the effect of interchanging the roles of the two players.",27,7,"['▁neg', 'ation']",2,1
cavatus,"A new genus, Jacforus, was erected in 2003, commemorating Jacques Forest, and containing only J. cavatus.",16,7,"['▁cav', 'atus']",2,1
betterment,He spent his whole life for the betterment of his tribal community and other downtrodden groups.,16,8,"['▁better', 'ment']",2,1
denominator,Ramirez also felt that the antagonist should be a common denominator rather than having individual villains combining from each series.,20,8,"['▁denomin', 'ator']",2,1
monarchist,He is a member of the National Party and a monarchist.,11,8,"['▁monarch', 'ist']",2,1
azores,The plan specifically mentions using the Azores as a transit airfield to reach the United States.,16,6,"['▁az', 'ores']",2,1
doof,"Coman, Quadrant Magazine, January 2005 – Volume XLIX Number 1–2 Doof Metronome/Chronometer, Gc.",13,9,"['▁do', 'of']",2,1
cumulate,"Often, cumulate layers are polyminerallic, forming gabbro, norite and other rock types.",12,9,"['▁cum', 'ulate']",2,1
argues,Research from the 2000s argues that the Pyu script was the source of the Burmese script.,16,6,"['▁arg', 'ues']",2,1
gaster,"The thirteen segmented antennae are long, and reach to the second segment of the gaster.",15,7,"['▁g', 'aster']",2,1
hamster,Characters Main Hatty (voiced by David Holt) is a hamster and the show's host.,14,8,"['▁ham', 'ster']",2,1
adverb,"In older grammars, the particle was usually analyzed as an adverb.",11,8,"['▁ad', 'verb']",2,1
saltwater,The caye is noted for its saltwater crocodiles and snowy egrets.,11,7,"['▁salt', 'water']",2,1
bible,"Jared Bush originally developed the series, writing a pilot script and series bible for the project.",16,7,"['▁b', 'ible']",2,1
digitization,The issue in the lawsuit is Google’s digitization of millions of books for the benefit of Google Books.,18,7,"['▁digit', 'ization']",2,1
isidia,"The lichen, when it has a bluish-green coloration and dense isidia, can be readily spotted from a distance.",18,8,"['▁is', 'idia']",2,1
individuality,The Bulletin's art critic Elwyn Lyn described the work as 'anti banner' and as showing 'outstanding individuality'.,17,9,"['▁individual', 'ity']",2,1
blight,Importance Rhizopus microsporus causes rice seedling blight and is a severe crop disease in Asia.,15,6,"['▁bl', 'ight']",2,1
mayhem,They accused the striking guards of wishing to provoke mayhem (to demonstrate the chaos that would occur in their absence).,20,6,"['▁may', 'hem']",2,1
tableau,"points out the impossibility of creating a descriptive geometry of The Universe when there is no other frame (i.e., a frame or tableau beyond, or outside of, The Universe as so-posited), within which to describe it.",36,8,"['▁table', 'au']",2,1
fasting,Increasing rates of fasting and meditation would lead to starvation.,10,6,"['▁fast', 'ing']",2,1
lawmaker,"She said that she was ill, but went out to an izakaya with another lawmaker that night.",17,9,"['▁law', 'maker']",2,1
hallmark,"Tolerance was hallmark of Islam's history Global TV, November 20, 2002 Radoszkowicz, Abigail.",13,9,"['▁hall', 'mark']",2,1
prank,"Groan may also refer to: Groan Tube, a prank toy Groans of the Britons",14,8,"['▁pr', 'ank']",2,1
emplacement,"NCO training is offered in the branches of: Gun Emplacement, Fire Control, Signals and Mortar.",15,7,"['▁emp', 'lacement']",2,1
sanity,"The band released a studio teaser for its song ""My Sanity"" on November 27.",14,9,"['▁san', 'ity']",2,1
facilitation,Facilitation rotates between volunteers or sometimes even plenary sessions are peer facilitated.,12,6,"['▁facil', 'itation']",2,1
denser,Magmas with high magnesium and iron contents are denser and are therefore less likely to be able to reach the surface.,21,7,"['▁dens', 'er']",2,1
portraitist,She eventually specialized in portraits and became known as a talented portraitist.,12,7,"['▁portrait', 'ist']",2,1
subtype,Desformylflustrabromine has also been found to be a positive allosteric modulator for the α2β2 subtype of neuronal nicotinic acetylcholine receptor.,20,9,"['▁sub', 'type']",2,1
melting,The melting of metal had been discovered at this point and was used as a solder.,16,9,"['▁mel', 'ting']",2,1
laughter,"However, this crib aside, the film does not disappoint and provides dollops of laughter.",14,6,"['▁laugh', 'ter']",2,1
servicing,"However, foreign debt servicing exceeded the inflows from this surplus.",10,9,"['▁serv', 'icing']",2,1
rind,"Robiola di Roccaverano DOP / DOC has no rind and a slightly straw-yellow coloring with a sweet, yielding taste.",19,9,"['▁r', 'ind']",2,1
pedis,Acanthopleuribacter pedis is one of only two species of acidobacteria to have been isolated from animals.,16,8,"['▁ped', 'is']",2,1
motility,"They found that facial attractiveness correlated with semen quality (good, normal, or bad depending on sperm morphology and motility).",19,7,"['▁mot', 'ility']",2,1
residing,Any student residing in Washington may choose to enroll in the school free of charge.,15,7,"['▁res', 'iding']",2,1
runaway,"The three types of high-velocity stars are: runaway stars, halo stars and hypervelocity stars.",14,6,"['▁run', 'away']",2,1
