word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
명조,나아가 예수회는 중국에 서구의 학술·공예를 전파하며 문화적 공헌에 앞장서서 명조·청조에게서 우대를 받아 선교의 자유를 누려왔다.,15,4,"['명', '조']",2,0
올림,C (Carry) : 연산결과 MSB의 비트에서 발생하는 올림 또는 빌림의 결과를 저장한다.,12,5,"['올', '림']",2,0
잠깐,"1920년부터 1921년까지 공공사업부 장관을 지냈으며, 1922년 잠깐 동안 외무장관을 역임했다.",10,4,"['잠', '깐']",2,0
적출,치호(熾澔) : 조선 초대 군주 태조 이성계의 여덟째 적출 왕자인 의안대군 이방석의 호(號).,13,6,"['적', '출']",2,0
갈대,"그리스어 ""칼라마키""는 ""갈대, 막대""를 뜻하는 ""칼라미()""에 지소형 접미사 ""-아키()""가 붙은 형태로, ""작은 막대, 꼬치""라는 뜻이다.",15,4,"['갈', '대']",2,0
용매,"높은 염기도로 인해 수소의 산성이 낮은 용매(예를 들어 테트라하이드로퓨란, C4H8O)와도 반응할 수 있으므로, 적합한 용매의 양은 아주 제한되어 있다.",19,6,"['용', '매']",2,0
명상,"《햄버거에 대한 명상》은 1987년 3월 1일, 민음사에서 발행한, 시인 장정일의 첫 번째 시집이다.",13,6,"['명', '상']",2,0
무도,상규에 주둔 중이던 곽회가 진식을 견제하려 했으나 제갈량이 무도 북부의 건위로 향한다는 소식을 듣자 퇴각한다.,15,5,"['무', '도']",2,0
야산,"그리고 구름이 걷히며 빨간색 물체가 나타났고, 그 비행물체들은 야산 중턱의 각각 다른 장소에 착륙했다.",14,5,"['야', '산']",2,0
대략,"일반적으로 대략 10일이면 통의 내용물 전체가 액체 상태가 되는데, 여기에 기름기가 제거된 양털을 시험 삼아 넣는다.",16,5,"['대', '략']",2,0
영리,"라이선스 및 사용 가능한 플랫폼 Mathematica는 영리 목적, 교육용, 그리고 사용 용도에 따른 각기 다른 컴퓨터 사유 소프트웨어이다.",18,4,"['영', '리']",2,0
버릇,"첩보원임에도 불구하고 입이 가벼운 탓에 소문을 자주 내며, 그 버릇 때문에 임무에 차질을 빚기도 한다.",15,4,"['버', '릇']",2,0
사숙,"이가환, 이승훈과 교류하게 되면서 이익의 학문을 접했으나 유작을 통해서 사숙(私淑)했을 뿐이다.",11,4,"['사', '숙']",2,0
벼룩,"벼룩, 응애, 진드기가 발견된 개체는 99%, 내부 장기에 기생충을 갖고 있는 개체는 95%였고, 연충류가 가장 많았다.",16,6,"['벼', '룩']",2,0
빗금,"소재는 바이메탈(구리 75%, 아연 12.5%, 니켈 12.5%), 무게는 7.10g, 지름은 26.5mm, 두께는 1.81mm이며 테두리에는 빗금 톱니무늬가 새겨져 있다.",18,5,"['빗', '금']",2,0
신라인,또한 당나라에 살았던 신라인 김씨부인의 업적을 기리는 대당고김씨부인묘명에도 신라 김씨의 뿌리가 투후 김일제라고 기록되어 있다.,15,6,"['신', '라인']",2,0
삼문,중양문(中陽門)은 궁궐 건축의 삼문 설치 형식에 따라 행궁의 정전인 봉수당을 바로 앞에서 가로막아 굳게 지키는 역할을 하는 내삼문(內三門)이다.,18,4,"['삼', '문']",2,0
나팔,어느 날 나무도장은 젤소미나에게 나팔 부는 법을 알려주고 자신의 조수가 되지 않겠느냐고 유혹했다.,13,4,"['나', '팔']",2,0
선승,금강산 마하연명 주장자(金剛山 摩訶衍銘 拄杖子) (충청북도의 유형문화재 제329호) 대한민국의 승려 대한불교조계종 선승 의성군 출신 1943년 출생 대한민국의 불교도,18,6,"['선', '승']",2,0
화신,"츠빙글리는 또한 이 신조에서 로마 가톨릭교회의 교황을 ""거짓 사도""요(55조), ""시몬과 발람의 동료이며, 사탄의 화신""이라고 칭하였다(56조).",15,5,"['화', '신']",2,0
국론,콘스탄티노스 1세는 그리스의 제1차 세계 대전 참전을 놓고 엘레프테리오스 베니젤로스와 불화를 빚어 국론 분열로 이어졌다.,15,5,"['국', '론']",2,0
서력,"서력 990년에 장남 아르슬란 이스마일이 부하라와 사마르칸트 사이에 있는 낙흐샤브 또는 누르(지금의 누르 아타)로 이주했으나, 셀죽은 동행하지 않았다.",18,4,"['서', '력']",2,0
부식,"2004년 8월 2심에서 '자동차 내부기관 부식, 유해물질 배출, 석유시장 혼란, 탈세'등을 근거로 세녹스는 유사 휘발유로 규정되었고, 판결당일부터 판매가 금지되었다.",19,4,"['부', '식']",2,0
클린,클린 슛(clean shoot) 던진 공이 링에 닿지 않고 깨끗하게 바스켓 안으로 골인되는 슛.,13,5,"['클', '린']",2,0
검시,"삽관, 심폐소생술(CPR), 기관지경술, 수술, 검시 등의 에어로절 생성 절차를 통하 의료 환경에서 인위적으로 생성될 수도 있다.",16,4,"['검', '시']",2,0
장병,"이발사는 오스테를리히를 정복한 토매니아의 장병 앞에서 평소의 힌켈의 연설과는 판이하게 다른 반(反)독재, 평화, 민주주의에 대한 연설을 한다.",17,5,"['장', '병']",2,0
수시,아이오닉 전기차와 마찬가지로 패들을 이용해 회생제동의 정도를 3단계로 수시 조절할 수 있다.,12,6,"['수', '시']",2,0
크랩,"본작을 기반으로한 게임인 스폰지밥과 친구들에서는 비키니시티 스테이지의 마지막 단계인 붕괴된 크러스티 크랩()이 나오는데, 그곳에서 비키니 붐 스테이지의 보스가 있다.",19,4,"['크', '랩']",2,0
이양,"에드워드 8세가 영국 왕이자 인도 황제로 즉위하나, 곧 동생 조지 6세에게 왕위를 이양.",13,6,"['이', '양']",2,0
조예,당시 위의 황제 조예(曹叡; 명제(明帝))는 역전의 노장인 장합의 타계를 깊이 슬퍼하여 장후(壯侯)란 시호(諡號)를 주었다.,14,6,"['조', '예']",2,0
폭군,. 666은 기독교 대박해자인 폭군 네로 황제의 이름을 수치화시킨 것이다.,10,4,"['폭', '군']",2,0
이안,주연 제이슨 빅스 크리스 클라인 숀 윌리엄 스코트 에디 케이 토마스 토마스 이안 니콜라스 타라 레이드 앨리슨 해니건 미나 수바리,20,4,"['이', '안']",2,0
신봉,천주교 신봉 의혹을 받던 양제궁 역시 수색되고 송씨와 신씨는 압송되었다.,10,4,"['신', '봉']",2,0
통설,"반면, 통설 판례인 법적확신설 이외에도, 관행설, 국가승인설, 인스턴트관습이론이 있다.",9,4,"['통', '설']",2,0
카드사,"세부적으로 현금서비스 수수료율 자율화, 무이자 할부 중단, 가맹점 수수료 면제 중단, 한국자산관리공사를 통한 카드사 부실채권 인수를 통해 수익성을 개선하였다.",19,6,"['카드', '사']",2,0
도선,선박 신구 정영 도선 (아이노시마 도선),6,4,"['도', '선']",2,0
땀띠,땀띠() 또는 한진(汗疹)은 조그맣고 간지러운 발진으로 대표되는 피부 질환의 하나이다.,10,5,"['땀', '띠']",2,0
반수,반수(半修)는 대학을 휴학하거나 다니면서 다시 공부하는 것을 말한다.,8,5,"['반', '수']",2,0
피신,"1367년 송나라 황제 한림아는 저주에 있던 본부에서 몽골족의 위협을 받고 소수의 부하들과 피신, 신변보호를 받기 위해 난징으로 도망쳤다.",18,6,"['피', '신']",2,0
햇살,"영화 정보 이 영화의 홍콩 개봉 원제목은 《춘광사설》(春光乍洩)로, '구름 사이로 잠깐 비추는 봄 햇살'을 의미하는 말이다.",16,6,"['햇', '살']",2,0
발송,"주요 업무 전원 중 상당수 직원들이 건강 보험료의 부과, 징수, 보험급여, 노인장기요양보험, 국가건강검진대상자 건강검진안내서, 건강검진표 발송 업무를 수행하고 있다.",19,5,"['발', '송']",2,0
선주,"고려 시대에는 성종 14년(995년에 ‘선주’(善州)로 고쳤고, 고려 현종 9년(1017년)에 상주(尙州)에 소속되었다가, 고려 인종 21년(1142년)에 일선현령(一善縣令)으로 고쳤으며, 뒤에 다시 지선주사(知善州事)로 승격했다.",20,4,"['선', '주']",2,0
노파,일본 노파 역 (특별출연) 2023년 영화 《3일의 휴가》 ...,9,4,"['노', '파']",2,0
그레이,내장 색상은 메테오 블루와 스톤 그레이 컬러 2가지가 외장색상별로 조합된다.,10,6,"['그', '레이']",2,0
전세기,2003년 3월 7일 : 도쿄 국제공항발 인천국제공항행 주말 국제 전세기 취항 개시.,12,5,"['전', '세기']",2,0
범부,"무상정은 이생(즉 범부)이나 외도가 닦는 선정이고, 멸진정은 성자가 닦는 선정이다.",10,4,"['범', '부']",2,0
생기,"제11변주곡: 2대의 트럼펫이 더블베이스를 제외한 현악기 4부와 작은북의 리듬을 타고 변주함. (Vivace, 빠르고 생기 있게)",15,5,"['생', '기']",2,0
환전,"그러나 만약 외국인이 환전 방법에 관한 모든 것을 바꾸려고 한다면, 많은 양의 세디를 보유하고 있는 가나 사람들은 보복을 두려워했다.",19,4,"['환', '전']",2,0
예제,C 예제 다음의 C 프로그램은 함수 포인터의 두가지 사용을 보여준다.,10,6,"['예', '제']",2,0
경칩,한나라 경제의 이름이 유계(劉啓)였기 때문에 계(啓)자를 쓰지 않기 위해 이십사절기 가운데 계칩(啓蟄)을 경칩(驚蟄)으로 바꾸었다.,14,4,"['경', '칩']",2,0
사칭,출연진 관련 논란 박종복 공인중개사 사칭 논란이 불거지면서 4~8회 다시보기 서비스는 중단되었다.,12,5,"['사', '칭']",2,0
군축,"1922년 워싱턴 해군 군축 조약에 따라 퇴역을 시켜 해체가 시작되었지만, 그 사이 침수되어 전복되었다.",14,6,"['군', '축']",2,0
예부,"속관 (예부 귀속 이후) 경력사(經歷司) - 경력(經歷) 1인, 정5품, 공문의 발급과 수취를 관장함.",13,4,"['예', '부']",2,0
