word,selected_sentence,sentence_length,original_frequency,tokens,token_num
여우,공포의 여우 인형(The Crying Dame)/휴대폰 중독(Anti-Social) 눈 속에 갇히다!(Snow Way Out!)/클라이드의 독립선언(Snow Way Down!),14,28,"['여', '우']",2
케이블카,"특이한 점, 타이베이시 최초의 관광용 케이블카라는 점과, 대만 최장의 케이블카 노선이라는점, 그리고, 대만 최초의 대중교통형 케이블카라는 점을 꼽을 수 있다.",20,28,"['케', '이블', '카']",3
경향,"힌두교 삼키아 철학에서 구나는 사트바, 라자스, 타마스의 세 가지 ""경향, 특성"" 중 하나이다.",13,28,"['경', '향']",2
참,그는 1524년 《참 종교와 거짓 종교에 관한 주석》(Commentary on True and False Religion)을 발표하여 가톨릭교회의 오류를 지적했다.,17,28,['참'],1
감,고대 메소포타미아에는 언월도(偃月刀) 또는 갈고리라는 의미를 지닌 '감' 별자리가 있었다. '감',11,28,['감'],1
호소,11월 – 자선 호소 프로그램 《칠드런 인 니드》 방영 개시.,10,28,"['호', '소']",2
서바이벌,우주 서바이벌 편 평화가 찾아온 가운데 자신보다 강력한 무도가와 겨루고 싶던 오공은 비루스의 만류에도 불구하고 전왕에게 무술대회 개최를 제안한다.,19,28,"['서', '바이', '벌']",3
모자이크,"이가(伊賀) 닌자 타치바나 일가 모자이크 퀴즈로, 닌자인 다치바나 가의 인물이 모자이크로 변한 것을 알아맞추는 문제이다(",15,28,"['모', '자', '이크']",3
수인,"고색역(Gosaek station, 古索驛)은 경기도 수원시 권선구 고색동에 있는 수도권 전철 수인·분당선의 전철역이다.",12,28,['수인'],1
내야수,"김성한(金城漢, 1958 ~ )은 전 KBO 리그 해태 타이거즈의 내야수, 투수이다.",11,28,"['내', '야', '수']",3
과제,행성 탐사 과제 – 마이 스카이 투나잇 프로젝트의 일환으로 개발된 리소스를 활용하여 공식적인 강의실 환경에서 유용성을 살펴본다.,17,28,"['과', '제']",2
레즈비언,성적 정체성 발달 모형 게이와 레즈비언 정체성 발달 과정으로서 커밍아웃을 기술하려는 여러 모형이 세워졌다.,14,28,"['레', '즈', '비', '언']",4
닌자,《배트맨 닌자》()는 배트맨을 소재로 한 2018년 DC 코믹스 원작한 애니메이션 영화이다.,11,28,"['닌', '자']",2
비키니,vol.3 비키니&서프팬츠+비치 아이템 수영복 파라다이스에서는 남녀 각각 12가지 종류의 수영복이 제공된다.,11,28,"['비', '키', '니']",3
주름,주름 펴는 주사로 사용되는 보튤리누스 간균이 천천히 번식 하므로 저장 음식(통조림)에 만들어진 독소에 의해 증상이 생기는 식중독이다.,17,28,"['주', '름']",2
고생대,동남극순상지는 99%가 선캄브리아시대 - 고생대 이전의 년대를 나타내는 변성암류나 화성암류이며 결정질기반암이다.,11,28,"['고', '생', '대']",3
리조트,초보자라면 메인 슬로프에 가까운 리조트 센터 2를 거점으로 하면 좋다.,10,28,"['리', '조', '트']",3
향기,바.퀴 with 나무자전거 (수): 디스코와 나팔바지 with 이한철 (목): 여인의 향기 with 이국주 (금): 나도 PD다 (토):,17,28,"['향', '기']",2
서류,대한민국에서의 세무조사는 각 세법의 질문조사권에 의하여 납세자 등을 상대로 질문하고 장부·서류·물건 등을 검사·조사하는 행위이다.,14,28,"['서', '류']",2
빅뱅,"2016년 마상훈은 다시 빅뱅 쭐라 유나이티드 FC에 입단하였으며, 당시 BBCU는 타이 프리미어리그에 위치하고 있었다.",14,28,"['빅', '뱅']",2
평형,신체의 중력에 대한 위치 관계나 가속도의 변화를 느끼는 감각 기관이 평형 감각 기관이다.,13,28,"['평', '형']",2
비난,라디오 타카하시 미카코의 라디오 파요 (KBS) 리카코와 미카코의 구치라지 (라디오 오사카) 미카코의 파요파요 (라디오 오사카) 미카코의 비난 Go!Go! (라디오 오사카),20,28,"['비', '난']",2
앎,"과 《대승광오온론》에 따르면, 여실정행 또는 정행은 무치(無癡: 어리석음이 없음, 어리석지 않음) 또는 정지(正知: 바른 앎)와 동의어이다.",16,28,"['<0xEC>', '<0x95>', '<0x8E>']",3
타이,"2016년 마상훈은 다시 빅뱅 쭐라 유나이티드 FC에 입단하였으며, 당시 BBCU는 타이 프리미어리그에 위치하고 있었다.",14,28,"['타', '이']",2
식중독,대다수 영세한 농가에서 여전히 음식잔반을 사료로 사용했고 냉장설비가 부족했기에 식중독 사고가 빈번했다.,12,28,"['식', '중', '독']",3
노면,이 역에는 또한 GO 트랜싯의 광역버스와 해밀턴 노면 철도의 시내버스가 정차한다.,11,28,"['노', '면']",2
룰,"다양한 최적화를 위해서, 비용 기반 최적화 모델(Cost basted optimization model)과 확장 가능한 리라이트 룰(Rewrite Rule)을 제공한다.",16,28,['룰'],1
지리학,프톨레마이오스 자신의 지도서인 지리학 (2.10)를 서기 150년경에 지필한 프톨레마이오스는 혼란스러운 방식으로 앵글족을 묘사했다.,13,28,"['지', '리학']",2
분출,"한때는 신성을 분출 변광성으로 분류하였던 탓도 있었는데, 오늘날 분출 변광성의 거동은 신성과 상관있는 것으로 여겨지지 않는다.",16,28,"['분', '출']",2
접수,"출제, 인쇄, 수송 수험 안내 접수, 시험장 지정, 수험표 교부 채점, 성적 집계 시험 성적 등을 대학에 제공",18,28,"['접', '수']",2
고찰,1963년 『사상계』에 편집부에 근무하다가 1970년 잡지가 폐간으로 부산으로 내려와 1976년 「현대시의 현상학적 고찰」이라는 논문으로 부산 동아대학교에서 문학석사 학위를 받았다.,19,28,"['고', '찰']",2
수영장,"그러나, 그와 동시에 헌팅맨 기질이 있어서 길거리나 수영장, 해수욕장에서 헌팅을 하곤 한다.",12,28,"['수', '영', '장']",3
구내,"장거리 열차에 적용되는 '도쿄도 구내' 및 '도쿄 야마노테 선내'를 발착하는 승차권은, 도쿄역 까지의 거리를 기준으로 운임이 계산되어 있다.",18,28,"['구', '내']",2
목격자,"요격기를 따돌린 삼각형 UFO 1990년 3월 30일 밤, 벨기에의 수도 브뤼셀에서 UFO 목격자 수십 명이 경찰본부에 알려왔다.",17,28,"['목', '격', '자']",3
나노,대표적인 메이커/기종 삼성전자: 센스(NT-NC10 시리즈/NT-NC20 시리즈/NT-NC150/NT-X170 시리즈 등) NT-NC20 시리즈는 비아 테크놀로지스의 나노 CPU를 장착하고 있다.,16,28,"['나', '노']",2
테러리스트,촬영상 테러리스트 - 신옥현 수상 꽃잎 - 유영길 본 투 킬 - 정일성 은행나무 침대 - 박희주 애니깽 - 이성춘,20,28,"['테', '러', '리', '스트']",4
커리어,커리어 내내 브랜드가 달라 마주칠 일은 적었지만 같은 WCW 출신의 미녀 토리 윌슨이 라이벌로 꼽힌다.,15,28,"['커', '리어']",2
비단,619년에 형 시피 카간이 급사하자 그 뒤를 이었고 당나라에 시피 카간의 죽음을 알리고 부의로 비단 3만 단을 받았다.,18,28,"['비', '단']",2
구별,"생물 발광은 많은 목적을 가지고 있으며 짝짓기와 의사소통, 성 구별, 먹이의 탐색 및 포식자로부터의 생존에 중요한 요소로 보인다.",18,28,"['구', '별']",2
침,무기 침 : 침으로 인간의 혈을 찔러 죽이거나 움직임을 봉쇄해버리는 용도로 쓰이는 듯.,13,28,['침'],1
연중,이들 다섯 섬 가운데 쿨레브라섬과 비에케스섬에만 연중 사람들이 살고 있다.,10,28,"['연', '중']",2
해구,사우스샌드위치 해구(South Sandwich Trench)는 남대서양의 깊은 화산해구이며 사우스샌드위치 제도의 동쪽으로 100킬로미터에 위치한다.,12,28,"['해', '구']",2
파스타,"토마토 소스는 고기와 채소에 일반적이지만, 파스타 요리의 소스로 더 잘 알려져 있다.",12,28,"['파', '스타']",2
교감,"문화제 때 1번으로 나서서 교감 선생님의 흉내내기를 선보였으며, 목소리만 나오고 모습은 나오지 않았다.",13,28,"['교', '감']",2
체인,미국의 패스트푸드 체인 맨해튼의 음식점 핫도그 전문점 어퍼웨스트사이드 1973년 설립된 기업,11,28,"['체', '인']",2
외손자,"외손자 : 차자 성종(成宗, 960 ~ 997) 외손자 : 삼남 경장태자(962 ~ ?)",13,28,"['외', '손', '자']",3
상법,대한민국 상법 제23조는 주체를 오인시킬 상호의 사용금지에 대한 상법총칙의 조문이다.,10,28,"['상', '법']",2
개발사,"《언리미티드 사가》(, )는 일본 개발사 스퀘어(2003년 스퀘어 에닉스로 사명 변경)가 제작한 2002년 롤플레잉 비디오 게임이다. 《사가》",16,28,"['개발', '사']",2
전망대,"기념관의 전망대 중앙에는 등화대 <도루가>가 있고, 도루가 주위에는 추축국을 무찌르고 평화가 찾아온 모습을 담은 모자이크화가 있는 콘크리트 고리가 있다.",19,28,"['전', '망', '대']",3
원문,"그러나 1992년 이래, 한·중(중화인민공화국) 수교로 중화인민공화국에 있는 《삼국지연의》 원문 문서가 대거 대한민국에 소개되었다.",13,28,"['원', '문']",2
생리학,"생리학 및 의학상: 조지 호이트 휘플, 조지 리처즈 마이노트, 윌리엄 패리 머피 평화상: 아서 헨더슨 화학상: 해럴드 유리",18,28,"['생', '리학']",2
조회,"5월 13일-14일에 촬영하였으며 6월 11일 밴드의 마이스페이스를 통해서 첫 공개하였으며 2주 후 조회 횟수가 3,569,562회를 기록하였다.",16,28,"['조', '회']",2
협동,"이무렵에는 모든 농지의 협동 농장화와 생산력 증대를 위한 노동 강화운동, 사상, 기술, 문화의 혁명등을 추진해 나아갔다.",16,28,"['협', '동']",2
컴백,타이틀 곡은 〈Now or Never'''〉으로 컴백 당일에 방영한 《주간 아이돌》에서 최초로 공개되었다.,12,28,"['컴', '백']",2
항만,"항만 조호르바루 국제 페리 터미널 조호의 탄중 부룬코루에, 고속선이 취항하고 있다.",11,28,"['항', '만']",2
이산,"(모든 아벨 군에는 자명하게 이산 위상을 줄 수 있으며, 두 이산 공간 사이의 임의의 함수는 항상 연속 함수이다.)",18,28,"['이', '산']",2
응축,"특히, 타키온 응축(Tachyon condensation)은 물리적으로 해석이 어렵고 많은 물리학자들이 존재하지 않는다고 믿기도 하는 타키온 상태를 자연스럽게 제거하는 설명 방식이다.",19,28,"['응', '축']",2
로컬,"로컬 프로시저 호출(, LPC, 또는 Lightweight Procedure Call나 Local Inter-Process Communication라고도 함)은 내부의 문서화되어 있지 않은, 프로세스 간 통신(IPC) 기능이다.",20,28,"['로', '컬']",2
무브먼트,10월 7일 – BBC One이 리듬 앤드 무브먼트 아이덴트를 지금의 서클 아이덴트로 변경.,13,28,"['무', '브', '먼', '트']",4
절도,2004년 트란실바니아 대학교 도서관에서 발생한 실제 절도 사건을 다룬 작품이다.,10,28,"['절', '도']",2
계보,"계보 니죠 천황의 2황자 (1황자는 대승도 손에이지만, 로쿠죠 천황이 1황자라고 보는 경우도 있음)이다.",13,28,"['계', '보']",2
소통,농어업농어촌특별위원회는 농어업·농어촌의 다원적 기능과 공익적 가치 중심의 정책 전환을 위해 발족한 대통령 직속의 국민적 소통·협의 기구다.,16,28,"['소', '통']",2
본격,2018년 12월부터 본격 철거를 시작하여 (구)여의도 사옥 담장하고 야외 주차장에 있는 조형물과 나무들이 사라지고 본격적으로 여의도사옥 철거작업을 시작하고 있었다.,19,28,"['본', '격']",2
각색,제작진 각색: 워렌 루이스 미술: 키타 타케오 stories: 태드 쉐드먼,10,28,"['각', '색']",2
포기,"1989년 12월 7일, 케레쿠는 앞장서서 마르크스-레닌주의 포기, 정치국 청산, 당 중앙위원회 폐쇄를 알리는 공식 성명을 배포하는 사람들을 놀라게 했다.",19,28,"['포', '기']",2
참의,1433) 아들 : 윤원근(尹元謹) 손자 : 윤장손(尹長孫) 손자 : 윤형손(尹亨孫) 딸 : 여산 송씨 참의(參議) 송철산(宋鐵山)과 혼인 외손자 : 송자강(宋自剛),20,28,"['참', '의']",2
주사위,쌍륙에 쓰이는 도구는 말 스물네 개(1인당 12개)와 주사위 두 개 그리고 말판이다.,12,28,"['주', '사', '위']",3
엔젤,블리더 (1999년) 엔젤 오브 나이트 (1998년) 시난즈 웨딩 (1997년) 푸셔 (1996년) 어메이징 스토리 (1985년),14,28,"['엔', '젤']",2
애인,그녀는 이화학당(梨花學堂) 출신의 인텔리 여성으로 일본 유학생인 애인 이수옥이 있었다.,10,28,"['애', '인']",2
마그마,1992년 말에 야마다 노부오와 함께 「Maybe」라는 그룹 명의로 애니메이션 「마그마 대사」의 주제가인 「사랑이 있는 별」을 출시.,16,28,"['마', '그', '마']",3
신념,"KAP 모형은 인구집단 간의 지식격차, 문화적 신념, 행동 패턴 등을 분석하는데 효과적으로 쓰일 수 있다.",15,28,"['신', '념']",2
그리스인,그의 어머니인 헬레네는 오스만 제국의 지배를 받았던 그리스 히오스섬에 거주했던 부유한 그리스인 가문 출신이다.,14,28,"['그', '리스', '인']",3
삼총사,작품 앨리어스 (드라마) 쟈니 테스트 로봇보이 패밀리 가이 배트맨 더 브레이브 으랏차차 삼총사 더 클리브랜드 쇼 스쿠비 두 침착해!,19,28,"['삼', '총', '사']",3
경상,"중생대 퇴적층인 경상 누층군은 안동 단층 이남 지역에만 분포하며, 그 대부분이 하양층군에 해당한다.",13,28,['경상'],1
기판,금속핀은 인쇄 회로 기판 (PCB)의 구멍에 신속하게 삽입하여 납땜할 수 있다.,11,28,"['기', '판']",2
문화재청,외부 링크 서울 신림동의 굴참나무 - 남북의 천연기념물 서울 신림동의 굴참나무 - 문화재청 한국저작권위원회 공유마당에 있는 사진,17,28,"['문화', '재', '청']",3
퍼포먼스,"2011년 11월 14일날 발표되었으며, 이는 퍼포먼스, 하이엔드 데스크탑과 서버용 플렛폼이던 LGA 1366 (소켓 B)와 LGA 1567을 대체 하였다.",18,28,"['퍼', '포', '먼', '스']",4
짐,눈바람이 거세서 방랑자는 살인범 블랙 라슨 (톰 머레이)과 또다른 탐광꾼인 빅 짐 (맥 스웨인)과 함께 오두막에 갇히게 된다.,18,28,['짐'],1
호흡기,"발열과 호흡기 증상(기침, 목 아픔, 콧물 등)이 있는 경우 마스크를 착용한다.",11,28,"['호', '흡', '기']",3
촉진,하지만 이 소비 촉진 정책은 카드빚에 의한 신용불량자 수를 급격히 증가시켰고 이는 2003년부터 2005년까지 이어진 내수부진의 원인이 되었다.,18,28,"['촉', '진']",2
시속,6월 26일: 상기 접촉 사고 발각으로 도큐는 해당 역의 통과 속도를 통상 시속 75km에서 시속 50km로 억제.,17,28,"['시', '속']",2
레온시토,"이 원숭이의 별명은 주로 ""작음""을 의미하고, 2 가지만 예를 들면 ""모노 데 볼실로""(mono de bolsillo, ""주머니원숭이"")와 ""레온시토""(leoncito, ""작은사자"")가 있다.",19,28,"['레', '온', '시', '토']",4
성체,전체적인 몸길이가 1.5m(4ft 11인치)인 Q.조이 성체 표본과 길이 1.3m(4ft 3인치)인 Q.싱겐시스 표본으로 첸니히시오사우루스는 작은 어룡이었다.,15,28,"['성', '체']",2
고층,또한 공원 주변에는 궈지판뎬과 밍톈광창 등 많은 고층 빌딩이 있다.,10,28,"['고', '층']",2
에이전트,플레이어는 게임 매칭 검색 전에 각각 독특한 능력과 역할을 가진 에이전트 중 3 명을 선택하여 매칭을 검색한다.,17,28,"['에', '이', '전', '트']",4
알바,교황은 9얼 12일에 스페인이 제시한 조건을 수용하며 카베 평화 조약에 서명하였고 알바 공작은 아무런 피해도 입히지 않고 로마에서 철군하였다.,19,28,"['알', '바']",2
감상,"인물 공식 프로필에서, 취미는, 노래방, 애니메이션 감상, 인터넷, 게임, 음악 감상, 드럼, 독서 (라이트 노벨), 특기는, 드럼, 스포츠 등이다.",19,28,"['감', '상']",2
레인지,"3 레인지, 2 (또는 S) 레인지, 1 (또는 L) 레인지가 아닌 + 레인지, - 레인지로 되어 있는 것이 특징이다.",19,28,"['레', '인지']",2
헌납,민영휘와 함께 경기도 애국기헌납기성회를 발기하여 군용기 헌납 운동을 주도하기도 했다.,10,28,"['헌', '납']",2
국산,12월 10일 - 대한민국 방송통신위원회는 2009년 4월부터 국산 모바일 플랫폼 위피(WIPI)의 휴대전화 탑재화 의무를 금지하기로 했다.,16,28,"['국', '산']",2
노사,"또한 이미 발생한 노사(老死) 즉 늙음과 죽음이 있다면, 반드시 그 기본 전제가 되는 생(生) 즉 태어남이 존재한다는 것을 뜻한다.",19,28,"['노', '사']",2
침묵,"은 프랑스의 소설이다. 《바다의 침묵》(1949년, Le Silence de la mer)",10,28,"['침', '묵']",2
연수,2015 시즌을 앞두고 은퇴를 고민하던 중 벨기에의 AFC 튀비즈의 지도자 연수 제의에 은퇴를 결심하고 은퇴를 공식 선언하였다.,17,28,"['연', '수']",2
악보,1822년 4월 22일에 작곡가의 동생인 카스파는 악보 출판사 브라이트코프 운트 헤르텔 사와 본 작품의 출판에 관하여 교환을 시작했다.,18,28,"['악', '보']",2
슬로건,라틴어로 ‘우리들의 불꽃에 의해 세계를 갱신하리라(Igne natura renovatur integra)’라는 슬로건 아래에서 각지에서 테러 행위를 저지르고 있다.,16,28,"['슬', '로', '건']",3
이설,2001년 10월 31일 : 전라북도 진안군 용담댐 건설로 진안군 진안읍 운산리 ~ 안천면 백화리 13.52km 구간 이설.,17,28,"['이', '설']",2
클라리넷,"제3변주곡: 현의 피치카토와 튜바의 리듬을 수반한 클라리넷 2중주에 의한 변주가 전개됨. (Moderato, 보통 빠르게)",14,28,"['클', '라', '리', '넷']",4
캡틴,"캡틴 굿 성우: 이시즈카 운쇼 해적의 반지에서 만들어진, 피터 팬에 나오는 캡틴 후크와 비슷한 모습의 샤먼의 부하.",17,28,"['캡', '틴']",2
스토어,"플레이스테이션 스토어 버전은 PS1 버전과 완전히 동일하며 플레이스테이션 포터블, 플레이스테이션 비타에서는 에뮬레이션으로 실행된다.",13,28,"['스', '토', '어']",3
입출력,"컴퓨터에서 ioctl은 기본 운영 체제의 컴퓨터 사용자와 커널을 잇는 인터페이스의 일부이다. ""입출력 제어""(I/O control)",14,28,"['입', '출', '력']",3
국외,"영상 인도, 이집트, 그리스, 영국, 프랑스, 독일의 수학자를 연기한 연기자 100여 명과 국외 올 로케이션으로 촬영됐다.",16,28,"['국', '외']",2
정관,"627년(당 태종 정관 원년), 번주에서 이름이 소주(韶州)로 개명되었고 광주(洭州)의 옹원현이 내속되었다.",11,28,"['정', '관']",2
독자,준풍(峻豊)은 고려의 제4대 임금 광종이 두 번째로 쓴 독자 연호로 960년에서 963년까지 쓰였다.,13,28,"['독', '자']",2
역설,물리학의 역설 알베르트 아인슈타인 물리학 개념 특수 상대성이론 물리학에 관한 사고 실험,12,28,"['역', '설']",2
백혈병,"메토트렉세이트를 사용하는 암의 종류로는 유방암, 백혈병, 폐암, 림프종, 임신영약막병, 골육종이 있다.",11,28,"['백', '혈', '병']",3
문집,본인 스스로가 밝히는 문집 간행의 목적이 이러한 만큼 이는 조선조 불교계를 관통하는 의식이라고 보아도 무방하다.,15,28,"['문', '집']",2
팩,미국 사증 면제 프로그램(Visa Waiver Program) 베트남 공산당(Vietnam Workers Party) 넷빈즈 비주얼 웹 팩(NetBeans Visual Web Pack),17,28,['팩'],1
테크놀로지,그리고 이 개념들에 입각해 통해 현대의 과학적 사유(복잡계과학 등)와 하이-테크놀로지(컴퓨터 등)의 존재론을 해명하고 있다.,14,28,"['테', '크', '놀', '로', '지']",5
천,어린이날 종이나 천 등으로 잉어 모양을 만들어 깃발처럼 장대에 높이 단다.,11,28,['천'],1
공산,"연쇄적으로 터진 미해결 사건들을 통해 미군정은 일본의 민주화 세력을 제어하고, 공산 세력에게 폭력적이라는 이미지를 덮어씌우려 했다.",16,28,"['공', '산']",2
검거,카프 활동으로 제1차 카프 검거 사건 때 체포되어 수감되기도 했다.,10,28,"['검', '거']",2
경매,라운드마다 플레이어들은 코인을 사용하여 기호와 숫자 타일을 가장 먼저 선택할 수 있는 ‘우선권 경매’를 진행한다.,15,28,"['경', '매']",2
선비,"(3) 부여는 서쪽으로는 기원전 3세기 말부터 기원전 1세기까지 오환과, 그 이후인 기원전 1세기부터 5세기까지 선비(鮮卑)와 접하고 있었다. 《한서》(漢書)",18,28,"['선', '비']",2
학기,SMU-MATE 졸업 자격 시험 : 학기 제한 없이 재학 중 1회 응시 가능.,13,28,"['학', '기']",2
회수,북위 ~ 북제 송 명제시기 회수 이북의 여러 군현을 점령하면서 북위의 땅으로 편입되었다.,13,28,"['회', '수']",2
연못,"자라는 민물 거북으로 딱지가 부드러운 껍질로 덮여 있고, 다른 거북보다 몸이 더 납작해 강이나 연못 바닥의 진흙 속에 숨기 좋다.",20,28,"['연', '못']",2
유령,"일부 십자군 전사들의 말에 따르면, 근처 언덕에서 하얀 깃발을 든 채 흰말을 타고 서 있던 유령 기사들의 출몰에 인도되었다고 한다.",20,27,"['유', '령']",2
당구,토르비에른 야글란: 노르웨이의 정치인 토르비에른 펠딘: 스웨덴의 정치인 토르비에른 블롬달: 스웨덴의 당구 선수 토르비에른 브룬틀란: 노르웨이 트롬쇠 출신의 프로듀서,19,27,"['당', '구']",2
외교부,"바딘 구역에는 주석부를 비롯하여 계획투자부, 베트남 국회, 외교부 등의 주요 시설이 밀집해 있다.",13,27,"['외', '교', '부']",3
근세,"또한, 저명한 역사학자인 로버트 브리폴트(Robert Briffault) 역시 근세 화학 분야가 무슬림 과학자들로부터 많은 도움을 받았다는 사실을 인정했다.",17,27,"['근', '세']",2
알앤비,"뛰어난 피아노 연주 실력을 자랑하며 힙합과 알앤비 음악을 주로 다루고 있고, 방탄소년단의 수많은 곡에 작사와 작곡, 프로듀싱으로 참여하고 있다.",19,27,"['알', '앤', '비']",3
일체,"임차인이 임차목적물을 반환할 때에는 일체 비용을 부담하여 원상복구를 하기로 약정한 경우, 임차인의 유익비상환청구권을 포기하기로 한 특약이라고 본다",17,27,"['일', '체']",2
트레이닝,"또, 같은 ‘쇼난’이라는 이름을 가진 프로 축구 구단인 쇼난 벨마레와의 교류가 깊어지고 있어 합동 트레이닝 등을 실시하기도 한다.",18,27,"['트', '레이', '닝']",3
칵테일,귤열매 음료 과일 리큐어 기반 칵테일 멕시코의 술 테킬라 기반 칵테일,11,27,"['칵', '테', '일']",3
팬클럽,"페네르바흐체 SK의 축구 팬클럽 컴퓨터가 도난되었다고 보고되었으나, 건물 다른 사무실은 멀쩡하게 있었다.",12,27,"['팬', '클', '럽']",3
잠정,홍콩 특별행정구 정부는 2021년 5월 18일에 대만 주재 홍콩 경제무역문화판사처를 일방적으로 무기한 잠정 폐쇄한다고 밝혔는데 코로나19 범유행과는 무관한 것으로 확인되었다.,20,27,"['잠', '정']",2
툴,의 개발 중 그들의 기존 플랫폼 크리스털 툴(Crystal Tools)이 다루지 못했던 차세대 게임기와의 호환을 위해 구상되었다.,16,27,['툴'],1
지시,이 4개의 레코드가 주로 Davis의 이름으로 판매되었지만(그리고 Gil Evans의 지시 아래 Orchestra와 Miles Davis에 의해 인정됨) Evans의 공헌은 Davis만큼 중요했다.,20,27,"['지', '시']",2
투자자,"풍부한 광물 자원과 기후적인 입지가 좋아, 이 성에서는 국내외 투자자 모두에게 산업 발전의 기회를 제공한다.",15,27,"['투자', '자']",2
휴먼,연혁 2012 2/2 달빛마루도서관 개관 2012 6/30 : 2012년 휴먼 라이브러리 개관식 2013 7/11~ : 어린이책 독서회 활동 시작,19,27,"['휴', '먼']",2
하나,"은 물.아핀에서 '감룸' 또는 '물.감'으로 불리기도 했는데, 이는 카펠라 별 하나 혹은 마차부자리 전체를 상징했던 것으로 추측된다. '감'",18,27,['하나'],1
결,도전 플레이어는 제한 시간 100초 안에 주어진 9장의 그림 중 모든 '합'과 '결'을 찾으면 미션은 성공한다.,16,27,['결'],1
처녀,"그 후에도 많은 작품을 썼는데, <꿈꾸는 처녀>(1945)는 크게 히트한 작품으로 기억에 남을 환상극이다.",13,27,"['처', '녀']",2
무과,병사 습의 3남으로 1834년(순조 34) 5월 10일 탄생하여 정사(丁巳)년 정시 무과(庭試武科)에 급제(及第)하여 정사(丁巳)년 선전관(宣傳官)에 초직되었다.,15,27,"['무', '과']",2
교재,중세 대학에서의 강의는 주제에 따라 이루어진 것이 아니라 철저히 교재 중심으로 이루어졌다.,12,27,"['교', '재']",2
괄호,"직종의 분류는 전체 지방교육청 공통 기준 및 관련분야순이고, 직종 옆의 괄호""( )""의 내용은 교육부 학교회계직원 또는 과거의 명칭이다.",18,27,"['괄', '호']",2
파출소,이석형 : 강병준 역 - 태평로 파출소 1년 차 순경,10,27,"['파', '출', '소']",3
자부,"만과만(慢過慢)은 실제보다 자신을 두 단계 더[慢過] 높여서[高舉, 慢] 생각하여 경멸(輕蔑)하거나 자부(自負)하는 마음을 일으키는 것을 말한다.",15,27,"['자', '부']",2
기하,"이 두 수열은 같은 값으로 수렴하며, 이 수렴값을 x와 y의 기하 조화 평균이라 한다.",14,27,"['기', '하']",2
스케치,가공 인물 오! 마이 레이디의 등장 인물 스케치 (드라마)의 등장 인물 몬스터 (2012년 드라마)의 등장 인물,16,27,"['스', '케', '치']",3
미생물,미생물 대신 시료를 배지에 직접 심는 것도 접종이라 부르기도 한다.,10,27,"['미', '생', '물']",3
월북,"하지만 한국전쟁 발발로 인해 다시 해산되었고, 이때 악기와 악보 상당수가 소실되고 일부 단원들은 월북 혹은 납북됐다.",16,27,"['월', '북']",2
보안관,영화 세계에서 가장 힘센 남자 (1975년) 딜론 보안관 (1955년) 히 워키드 바이 나이트 (1948년),14,27,"['보', '안', '관']",3
교전,교전 지역은 현재 팔로 알토 전장 국립 사적지로 국립공원국이 관리하고 있다.,11,27,"['교', '전']",2
알림,알림 센터 알림 센터는 윈도우 10 사용 중에 일어날 수 있는 상황 대부분을 예측하고 대비할 수 있는 기능이다.,18,27,"['알', '림']",2
유죄,"횡령 500억 원에 이르는 금액에 대한 횡령 혐의로 법정싸움 중이었는데, 2013년 1월 31일, 징역 4년으로 유죄 판결을 받고 법정구속 되었다.",20,27,"['유', '죄']",2
전대,전대의 시리즈에서는 기본적으로는 현역 전대 측의 조직의 전투원만이 등장했지만 본작에서는 현역·전작 양측의 전투원이 모두 등장하는 경우도 있다.,17,27,"['전', '대']",2
아메바,"한편, 2013년 7월 아메바 컬쳐 측은 이센스와의 계약 해지가 되었음을 통보하였고, 이를 이센스 본인도 트위터를 통해 입증하면서 슈프림팀은 중단되었다.",19,27,"['아', '메', '바']",3
설날,"섣달그믐날 밤에는 ‘가케소바’(掛け蕎麦:국물이 있는 메밀국수)를 먹으면서 장수를 기원하고, 설날 아침이면 설음식인 ‘오세치(お節)’ 요리를 즐긴다.",14,27,"['설', '날']",2
크레딧,스태프 오프닝 크레딧 제작: 정욱 원작: 이상무 기획: 안현동 각본: 서현재 (언급되지 않음) 감독: 문덕성,15,27,"['크', '레', '딧']",3
정실,에 언급된 그녀의 동복 오라비(同生娚) 이름이 나개미치(羅介未致)를 천례(賤隷)라 기록했던 것으로 보아 숙의 나씨(淑儀 羅氏)의 어머니가 정실 부인이 아니라 추정된다.,19,27,"['정', '실']",2
객실,"현재 대웅전과 명부전을 비롯해 홍제루, 동정각, 나한전, 독성각, 칠성각, 나가원, 객실 등의 건물이 있다.",14,27,"['객', '실']",2
조수,"평면이나 구조는 조수 후기의 전형적인 특성을 갖추고 있으며, 공간의 효율성을 높이기 위하여 많은 고민을 하여 설계한 것으로 볼 수 있다.",20,27,"['조', '수']",2
방학,나와 박사의 여름 방학 ~끝나지 않는 7일간의 여행~ - 한미녀 쿠키런: 킹덤 - 슈가글라스맛 쿠키,15,27,"['방', '학']",2
기량,인간이 자신의 옷에 붙일 수도 있지만 도라에몽처럼 비밀도구를 다룰 여부는 본인의 기량 나름이다.,13,27,"['기', '량']",2
엑스,"그는 1980년대 엑스 재팬에 참가해 1997년 해체 전까지 활동했으며 해체 이후 솔로로 활동했으나, 2007년 엑스 재팬 재결성에 참가.",18,27,"['엑', '스']",2
