word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
천정,"천문학에서 천정(天頂, zenith)은 관측자의 연직선(중력의 방향)이 관측자의 위쪽에서 천구와 만나는 점을 말한다.",12,5,"['▁', '천', '정']",3,0
하대,그래서 선덕왕은 신라 하대 최대의 미스터리 인물로 꼽힌다.,8,6,"['▁', '하', '대']",3,0
동면,특정 환경 조건 아래에서 동면 상태에 들어가는 특징을 갖고 있다.,10,5,"['▁', '동', '면']",3,0
교학,이 책은 본래 원효의 주석서인『기신론소』에 영향을 받아 저술한 것으로 알려져 있는 법장의 「소」에 종밀이 주해를 가한 주석서로서 조선 세종 연간에 초주갑인자로 간행된 교학 불서이다.,24,6,"['▁', '교', '학']",3,0
대면,설불득: 은리를 찾아 방황하는 장무기를 납치해 광명정으로 끌고 왔고 결국 장무기와 성곤의 첫 대면 및 장무기의 구양신공 완성의 실마리를 제공했다.,20,5,"['▁', '대', '면']",3,0
공여,"이에 이재용 부회장과 박상진 삼성 사장에게는 공통적으로 뇌물 공여, 횡령, 재산 국외 도피, 범죄 수익 은닉 혐의를 적용했다.",18,5,"['▁', '공', '여']",3,0
다면,하지만 에나멜을 바른 다면 일주일 이상 유지하지 않는 것이 좋다.,10,4,"['▁', '다', '면']",3,0
면장,면장 역 1988년 《성공시대》...,4,5,"['▁', '면', '장']",3,0
도학,"이 역설되어 증 의정부우의정에 추증되었으며, 도학(道學)을 강론하던 곳에는 사우가 세워져 제사를 지냈다.",12,6,"['▁', '도', '학']",3,0
도상,불화의 도상 구성은 전체적으로 18세기 아미타불도나 석가모니불회도의 흐름을 이어받고 있다.,10,5,"['▁', '도', '상']",3,0
장전,이들 고문서에는 고려 우왕 11년(1385) 장말손의 증조(장전)의 소지를 비롯하여 논밭·노비소유관계 문서와 도망간 노비를 잡아줄 것을 요청하는 내용이 담긴 문서가 있다.,20,5,"['▁', '장', '전']",3,0
경내,홍서대(紅犀帶)는 강원도 민속자료 제2호로 지정되어 삼척김씨(三陟金氏) 보본단(報本壇) 경내(境內) 보대운한각(寶帶雲漢閣)에 소장(所藏)되어 있다.,11,6,"['▁', '경', '내']",3,0
대서,"절기의 기간으로는 사립의 앞 절기인 곡우, 대서, 상강, 대한에 포함된다.",10,4,"['▁', '대', '서']",3,0
유공,"1980년 SK그룹(당시 선경그룹)에 인수되었고, 1982년 사명을 '유공'으로 변경, 민간기업으로 거듭났다.",10,4,"['▁', '유', '공']",3,0
수시,아이오닉 전기차와 마찬가지로 패들을 이용해 회생제동의 정도를 3단계로 수시 조절할 수 있다.,12,6,"['▁', '수', '시']",3,0
비하,장애인 비하 발언 2018년 12월 더불어민주당 전국장애인위원회 발대식 축하 자리에서 장애인 비하 발언을 하였다.,14,6,"['▁', '비', '하']",3,0
대월,"막또안(莫全, ? ~ 1593년 1월 27일)은 대월 막 왕조의 황족으로, 막머우헙의 아들이다.",12,4,"['▁', '대', '월']",3,0
신차,"생산 모델은 AC 코브라, 셸비 GT350, 셸비 GT500 슈퍼 스네이크 모델이 있으며, 2005년부터 현재까지 신차 모델이 출시되고 있다.",18,4,"['▁', '신', '차']",3,0
과소,실업률이 낮고 인플레이션이 높은 상황에서는 인플레이션율을 지속적으로 과소 예측한 오류를 바로잡으면서 기대 인플레이션이 높아지게 된다.,15,4,"['▁', '과', '소']",3,0
과보,"혹은, 업(業), 과보[報], 또는 업과 과보[業報, 업보]를 알지 못하는[不知] 상태이기 때문에 몸, 말 또는 뜻으로 짓는 그릇된 3업이 발생한 것이다.",20,6,"['▁', '과', '보']",3,0
도공,"10년 겨울에, 도공, 초영왕, 채영후, 진애공, 돈공, 심자, 서인, 월인이 오를 쳤다.",12,4,"['▁', '도', '공']",3,0
소모,"염료가 완성되면, 양모를 다섯 시간 동안 다근 다음에 소모(梳毛) 과정을 거치고 색상이 완전히 물들 때까지 다시 염료통 안에 넣어준다.",19,4,"['▁', '소', '모']",3,0
신수,토정비결(土亭秘訣)은 조선 중기의 학자 토정(土亭) 이지함(李之菡)이 지은 도참서(圖讖書)로 신수 석중결 또는 석중결(石中訣)이라고도 불린다.,13,6,"['▁', '신', '수']",3,0
고자,고자 맹자와 고자가 인성(人性)에 대하여 대화를 한다.,7,6,"['▁', '고', '자']",3,0
소고,"제작진 감독 - 오모리 타카히로 각본 - 유키무로 슌이치 캐릭터 디자인 - 기시다 타카히로 미술 감독 - 가타히라 신지 색조 설정 - 다나카 마키 복합 디렉터 (촬영 감독) - 나카우시 유타카 편집 - 세키 카즈히코 음향 감독 이와나미 미와 음악 와카쿠사 게이 음향 효과 - 사키 히로키 슈퍼바이저 - 오노데라 아키라 애니메이션 제작 RADIX 제작 소고 비전 제작 덴쓰, 애니플렉스, 국제 미디어 코퍼레이션",63,6,"['▁', '소', '고']",3,0
모이,"십자매 모이 주기 십자매의 주식은 피, 조, 수수를 혼합한 배합사료로 새가게에서 팔고 있다.",13,5,"['▁', '모', '이']",3,0
대식,스우의 친구 켄/ 대식(성우: 세토 사오리): 스즈카 친구.,8,5,"['▁', '대', '식']",3,0
요사,"기록 《요사》(遼史) 열전 권116은 〈국어해〉로, 거란어 단어를 한자로 음사한 자료가 실려 있다.",12,6,"['▁', '요', '사']",3,0
수해,생애 1920년대 평안북도 용천군에서 수해 구제금과 기부금 전달 활동을 벌였으며 1927년 4월 25일 평안북도 도평의회 의원으로 선출되었다.,17,5,"['▁', '수', '해']",3,0
유상,"36년, 후한의 오한이 쳐들어와 2만 명을 거느리고 광도현에 성도성을 10여리 밖에서 핍박하고, 부장 유상(劉尙)에게 1만여 명을 거느리고 따로 주둔하게 했다.",20,6,"['▁', '유', '상']",3,0
서학,1788년에 8월에 이경명이 서학 엄벌을 청하는 상소를 올리자 정조는 천주교를 사교(邪敎)로 규정하고 금령을 내렸다.,14,6,"['▁', '서', '학']",3,0
경정,"그리고 세목별 결정(경정)과세표준, 예상 고지세액, 사후관리할 사항 등 세무조사 결과에 대해서 문서로 세무조사 결과통지가 납세자들에게 송달된다.",16,6,"['▁', '경', '정']",3,0
무마,"사건 2013년 8월 13일, CJ그룹으로부터 세무조사 무마 청탁 대가로 수억원대 금품을 받은 혐의로 전군표 전 국세청장과 함께 재판에 넘겨졌고, 2013년 10월 24일, 징역 3년이 구형됐다.",25,4,"['▁', '무', '마']",3,0
서한,예전에는 타이셴(泰县)으로 불렸고 서한 왕조 말엽에 설치되었다.,7,4,"['▁', '서', '한']",3,0
나가,이를 받아들인 가게토라는 처음으로 엣추로 출진하여 곧바로 나가,8,4,"['▁', '나', '가']",3,0
동공,"홍채와 동공 사이의 색조 대비를 통한 암수 구분은 그 정확도가 97%이며, 목덜미 깃털 길이까지 고려하면 98%까지 정확도를 높일 수 있다.",20,6,"['▁', '동', '공']",3,0
문호,"같은 해에, 미국 의회는 조선의 문호 개방을 위한 안건도 마련하였으나, 이익이 없다는 이유로 보류되었다.",14,5,"['▁', '문', '호']",3,0
대내,그 동안에는 다양한 연극제와 연극인 협회 및 위원회의 자문위원 혹은 심사위원으로 참여해 그녀가 다양하고 영향력 있는 대내 활동에 다수 참여했음을 알 수 있다.,23,4,"['▁', '대', '내']",3,0
종식,"소련의 참전은 일본 정부가 무조건 항복하기로 결정한 중요한 요인이었는데, 이는 소련이 조건부 적대행위 종식 협상에서 제3자 역할을 할 의사가 없음이 명백했기 때문이다.",22,5,"['▁', '종', '식']",3,0
시부,"1200년(신종(神宗) 3년) 예빈경(禮賓卿) 고영중(高瑩中)이 주관한 국자감시(國子監試) 시부(詩賦)에서 1등으로 합격하였고, 지공거 임유(任濡)와 동지공거 백광신(白光臣)이 관장한 문과에 급제하여 내시(內侍)에 보직되었다.",18,5,"['▁', '시', '부']",3,0
차자,"외손자 : 차자 성종(成宗, 960 ~ 997) 외손자 : 삼남 경장태자(962 ~ ?)",13,5,"['▁', '차', '자']",3,0
학연,역 주변 서일본 여객철도 간사이 본선 나라야마역 나라야마 연구 파크 다카노하라 추오 병원 간사이 문화 학술 도시 연구 센터 나라 대학 간사이 학연 의료 복지 대학,26,4,"['▁', '학', '연']",3,0
연화,이러한 문양에는 운학(雲鶴)·국화(菊花)·석류·연화·당초(唐草) 등이 있다.,5,4,"['▁', '연', '화']",3,0
교가,"1987년 12월 30일: 강릉관리소 소속으로 강릉·주문진·현북·양양·고성출장소를, 평창관리소 소속으로 평창·대화·진부·대관령출장소를, 정선관리소 소속으로 정선·임계·사북출장소를, 삼척관리소 소속으로 도계·교가·호산·장성·황지출장소를 설치.",16,4,"['▁', '교', '가']",3,0
비의,서구 종교극의 출발 비잔틴에서는 비의(秘儀)를 신도 이외에게는 글자 그대로 숨기는 태도와 흉내를 내는 표현이 뚜렷이 다른 길을 걸었다.,18,6,"['▁', '비', '의']",3,0
우군,4월 11일 미국 공군은 라카 매 여단이 주둔한 타와라 인근 지역에 우군 사격을 가했고 전투 요원 17명을 사살했다.,18,4,"['▁', '우', '군']",3,0
다방,"두 김 씨의 정치적 현수막과 초상화, 간판, 다방, 소련식 콘크리트 구조물 외에는 광고가 없다.",14,6,"['▁', '다', '방']",3,0
한역,"구역의 번역어를 구역어(舊譯語), 신역의 번역어를 신역어(新譯語)라고 한다.(참고: 중국의 불교#불경의 한역)",10,4,"['▁', '한', '역']",3,0
용제,"기술적으로 가장 중요한 화합물은 비용해성 물질인 탄산 리튬으로, 다른 리튬 화합물의 원료나 유리 공업, 또는 에나멜을 제조할 때의 용제(溶劑)로 사용된다.",20,4,"['▁', '용', '제']",3,0
세원,새천년미소 푸른교통 (주)세원 태화상운 진명여객 대중교통 경원여객 성남시내버스 신일여객 성원여객 세종교통 삼신교통,12,4,"['▁', '세', '원']",3,0
주스,Dofollow 링크 링크 주스 (Link Juice)를 전달할 수 있는 링크이다.,10,6,"['▁', '주', '스']",3,0
동민,보험회사직원 동민 역 (특별출연) 2008년 MBC every1 미니시리즈 《서울 무림전》 ...,11,5,"['▁', '동', '민']",3,0
대성,후우의 친구 다이/ 대성(C.V. 사토 치에): 후우카 친구.,8,4,"['▁', '대', '성']",3,0
고산,"본토의 1/3 정도가 산지이며, 평균 해발 고도 660미터로 유럽을 통틀어 스위스 다음가는 고산 국가이기도 하다.",15,6,"['▁', '고', '산']",3,0
영가,"비록 여기에는 의문이 제기되지만, 이 기록은 최소한 영가(永嘉) 연간에 대규모 북방 한인이 복건으로 피난하였다는 사실을 반영할 수 있다.",18,5,"['▁', '영', '가']",3,0
이문,"여전론은 여(이문 여,閭)를 농민들이 공동 노동, 공동 분배하는 사회주의 토지정책이다.",10,4,"['▁', '이', '문']",3,0
명시,"각패드의 기능: 플래시는 SMD 패드, 비아패드인지도 인식마크인지를 명시 하고 있습니다",10,4,"['▁', '명', '시']",3,0
시단,"또한, 공항에서 시단, 퐝장, 베이징 역, 중관춘, 난유안 공항 등의 베이징의 주요 지점 간을 잇는 셔틀 버스가 운행하고 있다.",19,4,"['▁', '시', '단']",3,0
소용,영화 2014년 《시야 플랫폼》 - 배우들 역 2022년 《올빼미》 - 소용 조씨 역,13,4,"['▁', '소', '용']",3,0
국면,날로 늘어가는 정부의 검열과 권위주의 혐의 (각각 2013년 비리 스캔들과 2013년 게지 공원 시위가 주를 이뤘다)도 반대 운동이 벌어지면서 제기된 쟁점과 국면 중 하나였다.,24,5,"['▁', '국', '면']",3,0
면소,"1896년 1월 히로시마에서 열린 48명의 일본 민간인 신분 범인들에 대한 예심과 이에 앞서 8명의 일본군 현역 군인들에 대한 군사재판 결과는 '증거 불충분'으로 '전원 면소, 무죄 석방'이었다.",26,6,"['▁', '면', '소']",3,0
교위,"행적 젊어서 교위(무위교위)가 되어 병사를 거느렸으며, 각지를 정벌하여 여러 차례 이기고 공을 세웠다.",13,6,"['▁', '교', '위']",3,0
보어,에밀리 홉하우스가 남아프리카의 제2차 보어 전쟁에서 영국의 보어인 여성 및 어린이 수용소 45곳의 실태를 고발.,15,4,"['▁', '보', '어']",3,0
대세,4월 29일 - PRODUCE 48으로 데뷔한 한일 대세 걸그룹 IZ*ONE이 해체하였다.,11,4,"['▁', '대', '세']",3,0
도민,회원 자격 제주특별자치도에 주민등록이 되어 있는 도민,7,6,"['▁', '도', '민']",3,0
호모,"호모 사피엔스는 후기 구석기 시대에 이탈리아 반도에 등장했으며, 가장 오래된 유적은 4만 8천 년 전 유적인 Balzi Rossi이다.",18,6,"['▁', '호', '모']",3,0
천구,"동아시아의 별자리에서는, '천구', '구', '구국'의 별자리가 개의 의미를 갖고 있다.",10,4,"['▁', '천', '구']",3,0
일지,저서 《지옥(地獄)》(1908년) 《포화(砲火) : 분대 일지》(1916년) 《클라르테》(1919년) 《연쇄》(1925년) 《예수》(1927년) 《졸라》(1931년),10,5,"['▁', '일', '지']",3,0
현안,"이를 통해 지역 친화적 국립 대학 모델을 구축하고, 지역 현안 해결에 힘써, 지역속의 대학의 역할을 충실히 수행하고 있다.",18,5,"['▁', '현', '안']",3,0
내아,"김제 관아는 조선시대 당시의 건물(동헌, 내아, 피금각, 관리사로 부르는 건물 1채)이 다수 남아 있고.",14,5,"['▁', '내', '아']",3,0
내무,2007년 바이에른 내무 장관 귄터 벡스타인이 바이에른 주 의회 총리로 당선되었다.,11,5,"['▁', '내', '무']",3,0
로주,1725년 출생 1766년 사망 이노우에씨 가사마번주 이와키 다이라번주 하마마쓰번주 에도 막부 로주 에도 막부 지사부교 오사카 조다이 교토소사대,18,6,"['▁', '로', '주']",3,0
학동,"신 행정구역 |- | 영등포구 반포동·잠원동·서초동·양재동·우면동·원지동 || 성동구 반포동·잠원동·서초동·양재동·우면동·원지동 |- | colspan=2| (변동없음) 성동구 상왕십리동, 하왕십리동, 홍익동, 도선동, 마장동, 사근동, 행당동, 응봉동, 금호동1가~금호동4가, 옥수동, 성수동1가, 성수동2가, 중곡동, 능동, 구의동, 광장동, 자양동, 화양동, 모진동, 군자동, 명일동, 하일동, 고덕동, 상일동, 길동, 둔촌동, 암사동, 성내동, 풍납동, 천호동, 송파동, 석촌동, 삼전동, 가락동, 이동, 오금동, 방이동, 문정동, 장지동, 거여동, 마천동, 잠실동, 신천동, 일원동, 수서동, 자곡동, 율현동, 세곡동, 역삼동, 포이동, 개포동, 도곡동, 논현동, 신사동, 학동, 압구정동, 청담동, 삼성동, 대치동, 염곡동, 내곡동, 신원동, 황학동, 무학동, 흥인동, 신당동 |} 1975년 8월 1일 - 신당동, 상왕십리동의 일부가 중구에 편입되었다.",90,4,"['▁', '학', '동']",3,0
문부,"군마현 다카사키시 출신으로 게이오기주쿠 대학을 졸업했으며, 모리 요시로 총리 아래에서 문부 대신을 지낸 사람으로 세 차례의 내각 총리대신을 지낸 나카소네 야스히로 전 총리의 장남이다.",24,4,"['▁', '문', '부']",3,0
가호,"1955년 1월 1일 - 오구마 정, 센즈 촌, 미야노 촌, 아시지로 촌이 합병해 가호 정이 되었다.",16,5,"['▁', '가', '호']",3,0
들개,"클라우스 하얀마음 백구(SBS) - 블랙 헝그리 베스트5(KBS) - 표왕수 날아라 슈퍼보드 2기(KBS) - 나무귀신, 진공마왕 날아라 슈퍼보드 3기(KBS) - 쌍라이트 부하 날아라 슈퍼보드 4기(KBS) - 미라괴물 정글 모험왕(KBS) - 들개 대장 은하영웅 사이버트론(SBS) - 빌리 마하 고고(SBS) - 미스터 X 내일은 월드컵(SBS) - 김태욱 요술곰의 모험나라(KBS) 원탁의 삼총사(KBS) - 모드레드 마이크로맨(KBS) - 데몬 레드 출동!",55,5,"['▁', '들', '개']",3,0
전전,학원 OG로 전전 연도에 수석에서 졸업해 현재는 인도 요리점을 경영하고 있다.,11,4,"['▁', '전', '전']",3,0
서재,"지금 남아있는 건물은 대성전, 명륜당, 외삼문, 내삼문, 동재·서재 등이다.",9,4,"['▁', '서', '재']",3,0
가제,진찬 ― 강시 ― 참신 ― 초헌 등의 절차는 모두 가제(家祭)와 같다.,12,4,"['▁', '가', '제']",3,0
자라,"그녀는 이 외에도 <흰 쥐 이야기>, <토끼와 자라>, <작은 배가 동동동> 등 많은 그림책을 만들었다.",15,5,"['▁', '자', '라']",3,0
교우,"비신자 교우 그의 아내와 자녀들은 세례를 받았지만, 그는 세례를 계속 미루었다.",11,6,"['▁', '교', '우']",3,0
선서,"이때부터 입장 행렬, 연설은 하였으나 성화와 성화 릴레이, 올림픽 선서 등은 하지 않았다.",13,4,"['▁', '선', '서']",3,0
미호,"스즈키 미호 (鈴木 美穂, すずき みほ) 나이는 18세로, 방송부 소속이다.",10,5,"['▁', '미', '호']",3,0
문단,그 후 여러 타입에 속하는 골절들을 분간할 수 있는데 (쇄골 골절 타입 문단 참조.),14,6,"['▁', '문', '단']",3,0
김장,제90화 김장 하던 날,4,4,"['▁', '김', '장']",3,0
비명,"또는 ""비명""이라는 이름이 붙은 이유는 자신을 건들거나 위협하면 날카로운 소리를 지르는 습성을 갖고 있기 때문이다.",15,5,"['▁', '비', '명']",3,0
산단,산단 구간,2,4,"['▁', '산', '단']",3,0
방사,"연천군의 호랑이 방사 계획 경기도 연천군은 2008년 11월, 멸종된 시베리아호랑이를 복원시키기 위해 호랑이 3마리를 고대산에 방목 방식으로 복원하는 계획을 발표하였다.",20,5,"['▁', '방', '사']",3,0
천진,"무궁의 사슬 하늘 (無窮の鎖・天, スレイブ・てん） 통상 형태를 『천진』으로 진화시킨 형태.",10,4,"['▁', '천', '진']",3,0
마차,"신라김씨의 선원세보에는 그의 가계를 내물 마립간-습보 갈문왕-지증왕-진종-흠운-마차-법선-의관-위문-효양-경신으로 기록하나, 이는 조선시대 이후의 족보 자료에 나타나는 기록이다.",15,6,"['▁', '마', '차']",3,0
위세,"현전하는 마야 문자 문헌은 대체로 하나의 위세 방언으로 기록되어 있지만, 그 외에도 최소 세 개의 방언에 대한 증거가 발견되었다.",19,4,"['▁', '위', '세']",3,0
서단,1978년 11월 23일 루푸(吕朴)는 서단 민주벽에 자신의 글을 올렸다.,9,5,"['▁', '서', '단']",3,0
신상,"현재 코리칸차 근처에는 유적에서 발견된 미라, 황금 신상, 문서들을 전시하는 박물관이 들어서 있다.",13,6,"['▁', '신', '상']",3,0
과다,참고: 유럽에서 채택된 부가가치세 제도는 규정 준수비용으로 인해 기업의 현금흐름에 영향을 주고 세금을 과다 청구하여 정부가 사기를 당할 위험이 있다.,20,8,"['▁', '과', '다']",3,1
로터,"세트장의 벽에는 동그란 원을 여러 개 뚫고, 세트장 가운데에는 타디스가 이동 중일 때 위아래로 움직이는 원통형의 '타임 로터' (time rotor)를 중심으로 육각형의 조종간이 놓여 있는 구성이었다.",26,9,"['▁', '로', '터']",3,1
부산,이 밖에 비공식 외교공관으로서 주한 타이베이 대표부 부산 사무처가 중구에 있다.,11,10,"['▁', '부', '산']",3,1
소문,여러 가지 소문 가운데 그의 아버지가 도살자로 일했다는 주장이 있으나 근거가 확실하지 않다.,13,10,"['▁', '소', '문']",3,1
원동,그 후 중부 관인방 원동(園洞)에 교사를 신축하고 1914년 5월 11일에 이전하였다.,11,8,"['▁', '원', '동']",3,1
방수,비평도 있었는데 여기에는 높은 가격과 방수 기능의 결여가 포함되며 일부 평론가들은 애플의 아이폰과 디자인이 비슷하다고 지적하였다.,16,8,"['▁', '방', '수']",3,1
공지,공지: 소림 내 2인자로 편협된 사고를 지녔으며 광명정 전투를 총지휘하기도 했다.,11,9,"['▁', '공', '지']",3,1
가용,"반면, 기동전은 가용 가능한 전투 인력을 차출하여 적의 방어선을 돌파하는 전술을 의미한다.",12,7,"['▁', '가', '용']",3,1
무정,중국 동위(東魏) 천평(天平) (534년 ~ 538년) 원상(元象) (538년 ~ 539년) 흥화(興和) (539년 ~ 542년) 무정(武定) (543년 ~ 550년),18,9,"['▁', '무', '정']",3,1
일면,"일면(一面, monoheral) 테셀레이션은 모든 타일이 합동인 테셀레이션이고, 프로토타일이 한 개뿐이다.",10,9,"['▁', '일', '면']",3,1
진정,"본관은 인천(仁川), 자는 진정(眞靖), 호는 식암(息庵)·청평거사(淸平居士)·희이자(希夷子)이다.",6,9,"['▁', '진', '정']",3,1
명리,이에 대해 최강장기와 두 번째 강한 장기를 명리 사주팔자의 용희신(用喜神)으로 비교 검증하여 해석해 보는 움직임이 가설적으로 성립되기도 하였다.,18,7,"['▁', '명', '리']",3,1
시어,"약화의 원인은 첫째, 차고 건조한 공기의 유입과 둘째, 저층 순환 중심 주변의 흩어진 대류로 이어진 수직 윈드 시어 때문이다.",19,9,"['▁', '시', '어']",3,1
한방,"이밖에도 탄트~R에 존재했던 한방 게임이 부활하였지만, 본작에서는 실패하면 다시 해야하는 방식으로 변경되었다.",12,10,"['▁', '한', '방']",3,1
부원,여자 합창 부원 츠지 에리,5,8,"['▁', '부', '원']",3,1
화보,"1990년 초반 일본은 브루세라()가 하나의 사회 현상으로 일어났으며, 그 영향으로 그라비아 아이돌의 화보는 구분 없이 '브루세라 화보'라고 불렸다.",18,10,"['▁', '화', '보']",3,1
명정,김종철의 효행에 대해 지역의 유림(儒林)들이 글을 올려 1868년(고종 5) 명정(銘旌)이 내려지고 정문을 세웠다.,13,7,"['▁', '명', '정']",3,1
연일,필리핀 남부 마긴다나오 주에 연일 이어진 폭우로 이재민 15만명이 발생하였다.,10,9,"['▁', '연', '일']",3,1
재회,2015년 5월 싱글 앨범 《눈물샘》 《외로움이 온다》 2020년 4월 미니 앨범《그래》《재회》 2021년 2월 미니 앨범《괜찮다》,15,10,"['▁', '재', '회']",3,1
어학,"1990년부터 캐나다에 유학하여, 어학 학교, 공립 고교를 거쳐 사립 여자고교인 비숍 스트론 스쿨()을 졸업하였고, 토론토 대학교에서 미술사와 경제학을 전공했다.",19,8,"['▁', '어', '학']",3,1
자성,"어댑터 부착이 완료된 DNA 분절은 라이브러리로 불리며, 분석 종류에 따라 PCR을 통한 증폭 및 자성 비드(magnetic bead)를 통한 정제작업을 거친다.",20,7,"['▁', '자', '성']",3,1
장어,"캄파니아주에서 장어, 프리울리에서 셀러리 수프와 비첸차에서 달팽이 요리가 접대되는 동안 피에몬테주에서 전통적 크리스마스 요리는 라비올리이다.",15,7,"['▁', '장', '어']",3,1
도성,"성동역(Seongdong station, 城東驛)은 경춘선의 철도역으로, 도성(都城)의 동쪽지역이라는 의미로 성동역이라고 이름 붙여졌다.",11,9,"['▁', '도', '성']",3,1
성안,이들 종목들을 동전주 테마라고 부르며 성안 역시 동전주 테마주 중의 하나에 편입되어 있다.,13,8,"['▁', '성', '안']",3,1
미제,"시모야마 사건이 있고 약 1개월 간격으로 잇달아 일어난 미타카 사건, 마쓰카와 사건과 함께 묶어 ‘일본국철 3대 미제 사건’(国鉄三大ミステリー事件)이라고 부르기도 한다.",20,9,"['▁', '미', '제']",3,1
장서,"장서(藏書) 100만여 권을 가진 국립중앙도서관과 국회도서관, 그외에도 공공 및 사립도서관, 대학도서관 등이 있다.",13,8,"['▁', '장', '서']",3,1
방호,"두 번의 충돌 모두 운영 자동 열차 방호 장치(ATP) 시스템에 의해 방지되었을 것이며, 비용 면에서 더 넓은 피팅이 거부되었다.",19,7,"['▁', '방', '호']",3,1
공명,"제2기: 1998년 11월 7일 ~ 1998년, 신진당의 해산과 함께 구 공명당 계열의 ‘신당평화’, ‘여명구락부’, ‘공명’이 모여 ‘공명당’을 재결성.",18,7,"['▁', '공', '명']",3,1
부스,주연 그레이엄 채프먼 존 클리즈 에릭 아이들 테리 존스 마이클 폴린 테리 길리엄 캐롤 클리브랜드 코니 부스,17,8,"['▁', '부', '스']",3,1
안산,"또한 안산, 시흥과 KTX광명역, 서울 여의도를 연결하는 신안산선이 2019년부터 착공하여 2025년 완공될 예정이다.",13,8,"['▁', '안', '산']",3,1
천지,같이 보기 천지 백록담 칼데라 물장오리오름,6,7,"['▁', '천', '지']",3,1
비장,난치성 ITP(전통적인 치료법에 반응하지 않음)의 경우 비장 절제술이 필요할 수 있다.,11,10,"['▁', '비', '장']",3,1
연가,2005년 사랑할 수 밖에 없는 당신 2009년 절로 저절로 / 서울 아가씨 2016년 삼각산 연가 / 보름달 사랑,18,8,"['▁', '연', '가']",3,1
안무,"이라는 제재는 1913년에 바슬라프 니진스키가 안무(按舞)했으며, 1920년에는 마리 비그만, 그 후는 전위적 발레인 모리스 베잘이 다루고 있다.",17,10,"['▁', '안', '무']",3,1
도모,수산업 충남해양호 어업인 인명과 재산을 보호하고 어선의 안전조업 도모 및 수산자원 보호와 어업질서 확립을 통해 지속가능한 수산업을 위해 활동하는 어업지도선이다.,20,8,"['▁', '도', '모']",3,1
식성,"본관 재령(載寧)은 황해도 중앙부에 위치하는 지명으로 고구려 때에는 식성(息城: 漢城, 乃忽, 漢忽)이라 불리었다.",13,7,"['▁', '식', '성']",3,1
사동,한편 1906년 9월 24일에는 측령 제49호로 지방구역 정리건이 반포됨에 따라 광주군의 견아상입지(현재의 상록구 일동·이동·사동·본오동·반월동 등 구 반월면 지역)가 안산군으로 이속되었다.,20,8,"['▁', '사', '동']",3,1
지인,"바보이지만 순수한 마음을 가진 승룡이와 승룡이를 미워하는 승룡이의 동생인 지인, 그리고 미국에서 피아노를 전공한 지호가 주인공이다.",16,8,"['▁', '지', '인']",3,1
일동,외동 (주)일동 / 한신공영 김해 외동 일동한신아파트 : 1999년 12월 입주. (주),12,7,"['▁', '일', '동']",3,1
에그,만우절 농담 인터넷 속임수 인터넷 유머 구글 이스터 에그,9,7,"['▁', '에', '그']",3,1
요일,요일 코너 월요일 - 정준영쇼 화요일 - 별 헤는 밤 수요일 - 고민도 병이에요,14,8,"['▁', '요', '일']",3,1
재주,"시와 그림, 재주 신사임당은 율곡 이이의 어머니로 유명하지만 재능있는 여성이었다.",10,7,"['▁', '재', '주']",3,1
용의,드래곤스 레어(Dragon's Lair) 또는 용의 굴은 릭 다이어와 돈 블루스가 개발한 비디오 게임 시리즈이다.,14,9,"['▁', '용', '의']",3,1
시비,"경주 출신인 시인 박목월의 시비(詩碑)와, 나즈막한 높이의 동산 위에 높이 16m의 김유신 장군 동상도 위치하고 있다.",16,10,"['▁', '시', '비']",3,1
미역,"미역귀는 미역 대가리, 미역 귀다리, 곽이(藿耳)라고도 불리며 해저지면에 부착된 미역의 윗동을 가리킨다.",12,10,"['▁', '미', '역']",3,1
미라,"종교의식에서 필요한 물품이었을 뿐 아니라 약품, 향료, 미라 제작에도 씌었기에 이집트인들과 로마인들에게도 필요했다.",13,7,"['▁', '미', '라']",3,1
부조,"배라 브리스: ""얼룩이 빵"" (Speckled bread)라고도 불리는 웨일스의 빵 브네이 브리스: 유대인 커뮤니티의 상호 부조 조직의 명칭",17,10,"['▁', '부', '조']",3,1
재수,와세다 대학을 진학 목표로 2년 간의 재수 끝에 기타큐슈 대학에 진학했다.,11,9,"['▁', '재', '수']",3,1
군비,2024년부터 2033년까지의 미래 국가 군비 계획(GVP) 초안에는 Su-57을 기반으로 한 새로운 항공모함 기반 전투기의 개발이 포함되어 있다.,17,8,"['▁', '군', '비']",3,1
장고,지방 비하 발언 박근혜 대통령이 장고 끝에 발탁한 문창극 국무총리 내정자가 언론사 재직 시절 행정중심복합도시인 세종시 건설을 극렬하게 반대해 온 것으로 드러났다.,22,9,"['▁', '장', '고']",3,1
고비,"향누름적은 도라지, 파, 고비, 고기를 길게 잘라 양념하여 볶아 꼬치에 끼고 알지단채로 장식한 것을 말한다.",15,8,"['▁', '고', '비']",3,1
역장,"옛 기차역에는 빈티지 철도 차량, 역 역사 사진 모음, 재건축된 역장 사무실을 갖춘 박물관이 있다.",15,9,"['▁', '역', '장']",3,1
교도,"종교 개신교 59% (침례교 42%, 성공회 교도 17%), 로마 가톨릭 34%, 기타 7%",13,7,"['▁', '교', '도']",3,1
